Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-11-30 20:32:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:33:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:34:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:35:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:36:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:37:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:38:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:39:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:40:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:41:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:42:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:43:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:44:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:45:00,0,0,0,87,0,0,87,0,0,87,50.9369505217458,105.809846952835,0.37126262088714
2016-11-30 20:46:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:47:00,0,0,0,87,0,0,87,0,0,87,50.9369505217458,105.809846952835,0.37126262088714
2016-11-30 20:48:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:49:00,0,0,0,87,0,0,87,0,0,87,50.9369505217458,105.809846952835,0.37126262088714
2016-11-30 20:50:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:51:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:52:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:53:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:54:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:55:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
