Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,BA5_CFM,BA6_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-09-25 11:57:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.47763731,237.2183409,0.338722048
2016-09-25 11:58:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.47763731,237.2183409,0.338722048
2016-09-25 11:59:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.47763731,237.2183409,0.338722048
2016-09-25 12:00:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.47763731,237.2183409,0.338722048
2016-09-25 12:01:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:02:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:03:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:04:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:05:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:06:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:07:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:08:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:09:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.71055785,237.35788,0.338921295
2016-09-25 12:10:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:11:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:12:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:13:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:14:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:15:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:16:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:17:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:18:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:19:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:20:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:21:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:22:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:23:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,22.94257543,237.4975764,0.339120766
2016-09-25 12:24:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:25:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:26:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:27:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:28:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:29:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:30:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:31:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:32:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:33:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:34:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:35:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:36:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:37:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:38:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:39:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:40:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:41:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:42:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:43:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:44:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:45:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:46:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:47:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:48:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:49:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:50:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:51:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:52:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:53:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.17369983,237.6374201,0.339320448
2016-09-25 12:54:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,23.40394085,237.7774016,0.339520326
2016-09-25 12:55:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,15.54039956,233.427984,0.33330983
2016-09-25 12:56:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,15.83186567,233.57121,0.333514341
2016-09-25 12:57:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,15.83186567,233.57121,0.333514341
2016-09-25 12:58:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 12:59:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:00:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:01:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:02:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:03:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:04:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:05:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:06:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:07:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.12077758,233.7147279,0.333719269
2016-09-25 13:08:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.12077758,327.7083759,0.467931998
2016-09-25 13:09:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.12077758,327.7083759,0.467931998
2016-09-25 13:10:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.12077758,327.7083759,0.467931998
2016-09-25 13:11:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.12077758,327.7083759,0.467931998
2016-09-25 13:12:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:13:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:14:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:15:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:16:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:17:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:18:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:19:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:20:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:21:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:22:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:23:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:24:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:25:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:26:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:27:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:28:00,0,0,97,94,0,78,0,57,0,0,326,190,190,136,16.40722263,327.7663005,0.468014708
2016-09-25 13:29:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:30:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:31:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:32:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:33:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:34:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:35:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:36:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.40722263,233.8585174,0.333924585
2016-09-25 13:37:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:38:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:39:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:40:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:41:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:42:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:43:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:44:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:45:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:46:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:47:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:48:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:49:00,0,0,0,94,0,78,0,57,0,0,229,190,190,39,16.69128306,234.002559,0.334130261
2016-09-25 13:50:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.69128306,198.030805,0.282766499
2016-09-25 13:51:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.69128306,198.030805,0.282766499
2016-09-25 13:52:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.69128306,198.030805,0.282766499
2016-09-25 13:53:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.69128306,198.030805,0.282766499
2016-09-25 13:54:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.69128306,198.030805,0.282766499
2016-09-25 13:55:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.3385734,197.7740265,0.282399848
2016-09-25 13:56:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 13:57:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 13:58:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 13:59:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 14:00:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 14:01:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 14:02:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.5960648,197.9612918,0.282667242
2016-09-25 14:03:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.85261604,198.1489053,0.282935134
2016-09-25 14:04:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.85261604,198.1489053,0.282935134
2016-09-25 14:05:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.85261604,198.1489053,0.282935134
2016-09-25 14:06:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.85261604,198.1489053,0.282935134
2016-09-25 14:07:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,16.85261604,198.1489053,0.282935134
2016-09-25 14:08:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:09:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:10:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:11:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:12:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:13:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:14:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:15:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:16:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:17:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:18:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:19:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:20:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.85261604,192.5166512,0.274892886
2016-09-25 14:21:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.5960648,192.4461722,0.27479225
2016-09-25 14:22:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.5960648,192.4461722,0.27479225
2016-09-25 14:23:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:24:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:25:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:26:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:27:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,16.0801699,206.8769759,0.295397871
2016-09-25 14:28:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,16.0801699,206.8769759,0.295397871
2016-09-25 14:29:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,15.82088854,206.6281177,0.295042529
2016-09-25 14:30:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,15.82088854,206.6281177,0.295042529
2016-09-25 14:31:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,15.82088854,206.6281177,0.295042529
2016-09-25 14:32:00,0,0,0,94,100,0,0,0,0,0,194,190,190,4,16.0801699,206.8769759,0.295397871
2016-09-25 14:33:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:34:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:35:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:36:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:37:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:38:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:39:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.0801699,192.307026,0.274593564
2016-09-25 14:40:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:41:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:42:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:43:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:44:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,16.3385734,192.3762896,0.274692465
2016-09-25 14:45:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 14:46:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 14:47:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:48:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:49:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:50:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:51:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:52:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:53:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:54:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.9860803,191.7785018,0.273838889
2016-09-25 14:55:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 14:56:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 14:57:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 14:58:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 14:59:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:00:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:01:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:02:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:03:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:04:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:05:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,12.93106865,191.5350307,0.273491239
2016-09-25 15:06:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,12.93106865,191.5350307,0.273491239
2016-09-25 15:07:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,12.93106865,191.5350307,0.273491239
2016-09-25 15:08:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,12.93106865,191.5350307,0.273491239
2016-09-25 15:09:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:10:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:11:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:12:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:13:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:14:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:15:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:16:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:17:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:18:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:19:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:20:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:21:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:22:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:23:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:24:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:25:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:26:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:27:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:28:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:29:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:30:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:31:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:32:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:33:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.72218754,191.7161381,0.27374984
2016-09-25 15:34:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:35:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.45825002,191.6547359,0.273662165
2016-09-25 15:36:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:37:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,13.19446544,191.5943475,0.273575937
2016-09-25 15:38:00,0,0,0,94,0,0,0,0,0,0,94,190,94,96,12.93106865,191.5350307,0.273491239
2016-09-25 15:39:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:40:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:41:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:42:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:43:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:44:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:45:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:46:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,12.93106865,195.4059735,0.279018525
2016-09-25 15:47:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,13.19446544,195.5809233,0.279268334
2016-09-25 15:48:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,13.19446544,195.5809233,0.279268334
2016-09-25 15:49:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,13.19446544,195.5809233,0.279268334
2016-09-25 15:50:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,13.19446544,195.5809233,0.279268334
2016-09-25 15:51:00,0,0,0,94,0,78,0,0,0,0,172,190,172,18,13.19446544,195.5809233,0.279268334
