Time,BA1_CFM,TO1_CFM,SW1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-07-27 20:59:00,0,0,0,0,94,0,94,0,0,94,22.2541797964574,98.2600491378474,0.181514869097009
2016-07-27 21:00:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 21:01:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 21:02:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 21:03:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 21:04:00,0,0,0,0,94,0,94,0,0,94,23.207081862843,98.5950179803891,0.18213365390466
2016-07-27 21:05:00,0,0,0,0,94,0,94,0,0,94,23.207081862843,98.5950179803891,0.18213365390466
2016-07-27 21:06:00,0,0,0,0,94,0,94,0,0,94,23.6802936084399,98.7650824805701,0.182447812464107
2016-07-27 21:07:00,0,0,0,0,94,0,94,0,0,94,23.6802936084399,98.7650824805701,0.182447812464107
2016-07-27 21:08:00,0,0,0,0,94,0,94,0,0,94,23.6802936084399,98.7650824805701,0.182447812464107
2016-07-27 21:09:00,0,0,0,0,94,0,94,0,0,94,23.6802936084399,98.7650824805701,0.182447812464107
2016-07-27 21:10:00,0,0,0,0,94,0,94,0,0,94,24.1512704575498,98.9367549113514,0.182764941338703
2016-07-27 21:11:00,0,0,0,0,94,0,94,0,0,94,24.6199747676,99.1099585777591,0.18308489885054
2016-07-27 21:12:00,0,0,0,0,94,0,94,0,0,94,24.6199747676,99.1099585777591,0.18308489885054
2016-07-27 21:13:00,0,0,0,0,94,0,94,0,0,94,25.0863809440437,99.2846220019516,0.18340755295927
2016-07-27 21:14:00,0,0,0,0,94,0,94,0,0,94,25.5504734008587,99.4606784267514,0.183732780344984
2016-07-27 21:15:00,0,0,0,0,94,0,94,0,0,94,26.0122448667022,99.6380653803853,0.18406046560416
