Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-08-06 13:33:00,4.0,5.356,624.0,629.0,689.0,393.0,0.02,23.0,27.0,23.7,25.0,25.4,36.9,24.774,24.291,23.905,32.381,49.2,44.4,43.9,31.5,46.758,47.692,50.224,34.471,,23.0,,27.0
2017-08-06 13:34:00,4.0,5.814,626.0,630.0,697.0,392.0,0.02,23.0,27.0,23.7,25.0,25.4,37.0,24.798,24.315,23.93,32.458,49.2,44.4,43.9,31.4,46.632,47.631,50.228,34.24,,23.0,,27.0
2017-08-06 13:35:00,4.0,5.752999999999999,624.0,633.0,701.0,392.0,0.018000000000000002,23.0,27.0,23.7,25.0,25.4,37.0,24.847,24.339,23.978,32.381,49.2,44.3,43.9,29.8,46.63800000000001,47.506,50.234,34.335,,23.0,,27.0
2017-08-06 13:36:00,4.0,6.394,624.0,633.0,702.0,392.0,0.018000000000000002,23.0,27.0,23.7,25.0,25.4,37.0,24.871,24.243,23.954,32.433,48.9,44.2,43.9,29.9,46.931,47.27,49.945,35.02,,23.0,,27.0
2017-08-06 13:37:00,4.0,6.195,621.0,635.0,705.0,393.0,0.016,23.0,27.0,23.7,24.9,25.4,37.0,24.798,24.074,23.809,32.381,48.8,44.2,43.9,30.5,47.435,47.569,49.51300000000001,34.914,,23.0,,27.0
2017-08-06 13:38:00,4.0,6.653,619.0,638.0,705.0,393.0,0.016,23.0,27.0,23.7,24.8,25.2,37.1,24.702,23.954,23.617,32.304,48.5,44.3,43.9,30.5,47.038,48.32100000000001,49.932,34.94,,23.0,,27.0
2017-08-06 13:39:00,4.0,6.363,617.0,634.0,703.0,391.0,0.018000000000000002,23.0,27.0,23.6,24.8,25.2,37.2,24.629,23.93,23.521,32.304,48.1,44.2,43.8,31.1,47.158,48.222,50.554,34.736,,23.0,,27.0
2017-08-06 13:40:00,3.0,6.348,616.0,634.0,700.0,392.0,0.018000000000000002,23.0,27.0,23.5,24.8,25.2,37.2,24.581,23.954,23.497,32.278,47.9,44.3,43.9,30.9,46.67,48.129,50.74,34.564,,23.0,,27.0
2017-08-06 13:41:00,4.0,5.615,613.0,631.0,697.0,393.0,0.021,23.0,27.0,23.4,24.8,25.2,37.3,24.557,24.002,23.521,32.433,48.4,44.3,43.8,30.1,46.731,48.072,51.06,34.544000000000004,,23.0,,27.0
2017-08-06 13:42:00,4.0,5.524,610.0,631.0,698.0,394.0,0.021,23.0,27.0,23.3,24.8,25.3,37.3,24.532,24.026,23.569000000000006,32.587,49.5,44.5,43.8,30.5,46.792,47.979,51.19300000000001,34.047,,23.0,,27.0
2017-08-06 13:43:00,4.0,5.905,608.0,633.0,700.0,395.0,0.033,23.0,27.0,23.3,24.8,25.3,37.4,24.557,24.05,23.617,32.433,49.6,44.5,43.9,30.7,46.892,48.04600000000001,51.199,34.136,,23.0,,27.0
2017-08-06 13:44:00,4.0,5.936,611.0,631.0,700.0,398.0,0.033,23.0,27.0,23.4,24.9,25.3,37.4,24.581,24.098000000000006,23.689,32.253,49.6,44.5,43.8,30.8,46.862,48.052,50.82899999999999,33.779,,23.0,,27.0
2017-08-06 13:45:00,4.0,5.8439999999999985,611.0,629.0,697.0,396.0,0.028,23.0,27.0,23.4,24.9,25.4,37.4,24.629,24.122,23.737,32.124,49.5,44.5,43.8,30.6,46.997,48.023,50.83600000000001,34.074,,23.0,,27.0
2017-08-06 13:46:00,4.0,5.783,610.0,631.0,697.0,396.0,0.028,23.0,27.0,23.5,24.9,25.4,37.5,24.677,24.171,23.809,31.97,49.5,44.5,43.8,30.5,46.746,47.965,50.338,34.604,,23.0,,27.0
2017-08-06 13:47:00,4.0,6.18,612.0,635.0,698.0,398.0,0.022,23.0,27.0,23.5,24.9,25.4,37.5,24.702,24.219,23.857,32.15,49.5,44.5,43.8,31.0,46.749,47.907,50.408,34.926,,23.0,,27.0
2017-08-06 13:48:00,4.0,6.195,612.0,637.0,702.0,401.0,0.022,23.0,27.0,23.6,24.9,25.4,37.5,24.75,24.291,23.905,32.381,49.4,44.4,43.8,30.8,46.594,47.788,50.32,34.403,,23.0,,27.0
2017-08-06 13:49:00,4.0,5.615,613.0,634.0,706.0,402.0,0.018000000000000002,23.0,27.0,23.6,25.0,25.5,37.6,24.798,24.339,23.954,32.484,49.3,44.5,43.8,30.7,46.536,47.826,50.294,34.481,,23.0,,27.0
2017-08-06 13:50:00,4.0,6.775,612.0,632.0,714.0,400.0,0.018000000000000002,23.0,27.0,23.7,25.0,25.5,37.7,24.823,24.388,24.002,32.407,49.2,44.5,43.8,29.9,46.506,47.64,50.142,34.406,,23.0,,27.0
2017-08-06 13:51:00,4.0,5.6,610.0,631.0,720.0,399.0,0.017,23.0,27.0,23.7,25.0,25.5,37.7,24.871,24.436,24.026,32.278,49.1,44.4,43.8,30.3,46.448,47.679,50.05,34.87,,23.0,,27.0
2017-08-06 13:52:00,4.0,6.21,608.0,630.0,725.0,400.0,0.017,23.0,27.0,23.8,25.0,25.5,37.7,24.895,24.484,24.074,32.278,49.0,44.5,43.8,30.4,46.644,48.037,50.247,35.006,,23.0,,27.0
2017-08-06 13:53:00,4.0,6.546,605.0,628.0,727.0,402.0,0.018000000000000002,23.0,27.0,23.8,25.0,25.6,37.8,24.895,24.436,24.074,32.278,49.1,44.4,43.8,30.4,46.515,47.358,49.86600000000001,34.938,,23.0,,27.0
2017-08-06 13:54:00,4.0,5.859,605.0,626.0,725.0,399.0,0.018000000000000002,23.0,27.0,23.8,24.9,25.6,37.8,24.871,24.291,23.978,32.175,48.9,44.3,43.9,30.4,46.64100000000001,47.34,49.44,35.166,,23.0,,27.0
2017-08-06 13:55:00,4.0,5.997000000000001,604.0,625.0,725.0,400.0,0.016,23.0,28.0,23.7,24.8,25.4,37.8,24.774,24.122,23.833,31.996,48.6,44.3,43.8,30.2,46.919,48.023,49.51600000000001,35.726,,23.0,,28.0
2017-08-06 13:56:00,4.0,6.119,607.0,629.0,724.0,399.0,0.016,23.0,28.0,23.7,24.8,25.3,37.9,24.653,24.074,23.665,32.098,48.3,44.4,43.8,29.3,46.775,48.4,49.97,36.243,,23.0,,28.0
2017-08-06 13:57:00,4.0,5.875,606.0,628.0,721.0,398.0,0.019,23.0,28.0,23.6,24.8,25.3,38.0,24.605,24.098000000000006,23.569000000000006,32.15,47.9,44.4,43.9,30.1,46.608,48.11600000000001,51.224,35.74,,23.0,,28.0
2017-08-06 13:58:00,4.0,6.638,603.0,628.0,717.0,401.0,0.019,23.0,28.0,23.4,24.8,25.3,38.0,24.581,24.122,23.593000000000004,32.253,48.1,44.4,43.9,29.2,46.734,48.087,51.606,35.547,,23.0,,28.0
2017-08-06 13:59:00,4.0,5.295,601.0,631.0,713.0,401.0,0.029,23.0,28.0,23.3,24.9,25.4,38.0,24.581,24.146,23.617,32.253,49.7,44.5,43.8,29.6,46.83,48.058,51.199,35.51300000000001,,23.0,,28.0
2017-08-06 14:00:00,4.0,5.905,600.0,634.0,716.0,401.0,0.029,23.0,28.0,23.4,24.9,25.4,38.0,24.581,24.171,23.665,32.175,49.6,44.6,43.9,29.8,46.862,48.349,51.3,35.777,,23.0,,28.0
2017-08-06 14:01:00,4.0,6.47,600.0,634.0,714.0,398.0,0.031,25.0,28.0,23.4,24.9,25.4,38.1,24.605,24.195,23.737,32.227,49.7,44.6,43.9,29.2,46.865,48.128,50.83600000000001,35.408,,25.0,,28.0
2017-08-06 14:02:00,4.0,5.676,599.0,631.0,711.0,397.0,0.031,25.0,28.0,23.5,24.9,25.5,38.1,24.629,24.219,23.785,32.278,49.7,44.6,43.9,29.7,46.804,48.163,51.127,35.549,,25.0,,28.0
2017-08-06 14:03:00,4.0,7.019,600.0,628.0,711.0,397.0,0.025,25.0,28.0,23.5,24.9,25.5,38.1,24.677,24.267,23.833,32.33,49.6,44.6,43.9,29.0,46.81,48.105,50.817,35.554,,25.0,,28.0
2017-08-06 14:04:00,4.0,6.2410000000000005,600.0,620.0,713.0,399.0,0.025,25.0,28.0,23.6,25.0,25.6,38.2,24.726,24.315,23.905,32.433,49.6,44.5,43.8,29.3,46.72,48.175,50.637,35.699,,25.0,,28.0
2017-08-06 14:05:00,4.0,5.783,599.0,622.0,715.0,398.0,0.021,25.0,28.0,23.6,25.0,25.6,38.2,24.798,24.388,23.954,32.433,49.5,44.5,43.9,29.4,46.632,47.929,50.453,35.631,,25.0,,28.0
2017-08-06 14:06:00,4.0,5.432,594.0,619.0,717.0,398.0,0.021,25.0,28.0,23.7,25.0,25.6,38.3,24.871,24.412,24.002,32.587,49.4,44.5,43.9,29.6,46.448,47.868,50.301,35.476,,25.0,,28.0
2017-08-06 14:07:00,4.0,5.2189999999999985,597.0,619.0,721.0,398.0,0.018000000000000002,25.0,28.0,23.7,25.0,25.6,38.4,24.895,24.436,24.05,32.691,49.3,44.5,43.9,29.4,46.451,47.871,50.37,35.111999999999995,,25.0,,28.0
2017-08-06 14:08:00,4.0,6.058,598.0,617.0,731.0,397.0,0.018000000000000002,25.0,28.0,23.7,25.0,25.7,38.4,24.944000000000006,24.484,24.074,32.768,49.2,44.5,43.9,29.5,46.36,47.685,50.50100000000001,34.643,,25.0,,28.0
2017-08-06 14:09:00,4.0,5.707000000000002,596.0,618.0,736.0,398.0,0.018000000000000002,25.0,28.0,23.8,25.0,25.7,38.4,24.968000000000004,24.46,24.098000000000006,32.717,49.3,44.5,43.9,29.4,46.202,47.361,49.996,35.047,,25.0,,28.0
2017-08-06 14:10:00,4.0,6.348,595.0,620.0,733.0,398.0,0.018000000000000002,25.0,28.0,23.8,24.8,25.7,38.5,24.944000000000006,24.339,24.05,32.898,49.1,44.6,44.0,28.9,46.521,47.538,49.799,34.723,,25.0,,28.0
2017-08-06 14:11:00,4.0,6.256,596.0,620.0,733.0,400.0,0.014,25.0,28.0,23.7,24.9,25.6,38.5,24.871,24.195,23.905,32.975,48.7,44.5,43.9,29.3,46.898,47.808,50.097,34.526,,25.0,,28.0
2017-08-06 14:12:00,4.0,5.797999999999999,596.0,620.0,728.0,401.0,0.014,25.0,28.0,23.7,24.8,25.5,38.6,24.798,24.074,23.785,33.027,48.6,44.6,44.0,29.6,46.95399999999999,48.432,50.208,33.848,,25.0,,28.0
2017-08-06 14:13:00,4.0,5.783,594.0,616.0,723.0,401.0,0.018000000000000002,25.0,28.0,23.4,24.8,25.5,38.6,24.75,24.05,23.713,32.949,48.3,44.6,44.0,29.1,47.108,48.46100000000001,50.611,33.876,,25.0,,28.0
2017-08-06 14:14:00,4.0,5.9510000000000005,588.0,612.0,719.0,403.0,0.018000000000000002,25.0,28.0,23.4,24.9,25.4,38.7,24.702,24.074,23.689,32.846,49.9,44.6,44.2,28.9,47.038,48.56,50.956,34.037,,25.0,,28.0
2017-08-06 14:15:00,4.0,6.058,588.0,612.0,712.0,401.0,0.036000000000000004,25.0,28.0,23.4,24.9,25.5,38.7,24.726,24.122,23.737,32.794000000000004,50.1,44.8,44.0,28.6,47.747,48.726000000000006,50.994,34.236999999999995,,25.0,,28.0
2017-08-06 14:16:00,4.0,6.836,591.0,619.0,711.0,401.0,0.036000000000000004,25.0,28.0,23.5,24.9,25.6,38.8,24.75,24.219,23.809,32.82,50.1,44.8,44.0,29.4,48.038,48.578,51.004,34.069,,25.0,,28.0
2017-08-06 14:17:00,4.0,5.9510000000000005,588.0,622.0,709.0,401.0,0.028,25.0,28.0,23.5,24.9,25.6,38.9,24.798,24.291,23.857,32.768,50.0,44.8,44.0,28.8,47.981,48.492,51.2,34.234,,25.0,,28.0
2017-08-06 14:18:00,4.0,5.8439999999999985,594.0,622.0,712.0,401.0,0.028,25.0,28.0,23.6,24.9,25.6,38.9,24.847,24.388,23.905,32.768,50.0,44.8,43.9,29.4,47.923,48.37600000000001,51.112,33.996,,25.0,,28.0
2017-08-06 14:19:00,4.0,6.409,597.0,620.0,716.0,401.0,0.023,25.0,28.0,23.6,25.0,25.7,38.9,24.895,24.484,23.978,32.846,49.9,44.8,43.9,28.7,47.736,48.165,50.456,33.626999999999995,,25.0,,28.0
2017-08-06 14:20:00,4.0,5.737,599.0,622.0,718.0,401.0,0.023,25.0,28.0,23.7,25.0,25.7,39.0,24.944000000000006,24.532,24.026,32.717,50.0,44.7,43.9,29.1,47.678,47.915,50.399,33.957,,25.0,,28.0
2017-08-06 14:21:00,4.0,6.087999999999999,601.0,624.0,721.0,398.0,0.019,25.0,28.0,23.7,24.9,25.7,39.0,24.992,24.46,24.002,32.717,49.7,44.6,44.0,28.9,47.588,47.489,49.983,34.23,,25.0,,28.0
2017-08-06 14:22:00,3.0,6.0120000000000005,606.0,624.0,722.0,398.0,0.019,25.0,28.0,23.7,24.8,25.7,39.0,25.065,24.339,23.905,32.82,49.6,44.5,43.9,28.8,47.661,47.538,49.653,34.306999999999995,,25.0,,28.0
2017-08-06 14:23:00,4.0,7.019,608.0,624.0,716.0,403.0,0.017,25.0,28.0,23.7,24.8,25.6,39.1,25.113000000000003,24.146,23.737,32.872,49.4,45.0,43.9,28.6,47.507,48.856,50.139,33.971,,25.0,,28.0
2017-08-06 14:24:00,4.0,6.134,608.0,622.0,711.0,403.0,0.017,25.0,28.0,23.7,24.7,25.4,39.1,25.162,24.05,23.593000000000004,32.82,49.9,45.3,43.9,28.5,47.127,48.74800000000001,51.63800000000001,33.42,,25.0,,28.0
2017-08-06 14:25:00,4.0,6.042999999999998,606.0,622.0,709.0,403.0,0.024,25.0,28.0,23.7,24.7,25.4,39.2,25.21,24.05,23.569000000000006,32.717,49.7,45.4,44.8,28.5,46.715,48.971,51.887,33.274,,25.0,,28.0
2017-08-06 14:26:00,4.0,5.539,607.0,625.0,700.0,401.0,0.024,25.0,28.0,23.8,24.8,25.4,39.2,25.258000000000006,24.074,23.617,32.82,49.7,45.4,44.7,28.3,46.624,48.974,51.578,33.352,,25.0,,28.0
2017-08-06 14:27:00,4.0,6.104,609.0,622.0,693.0,397.0,0.022,25.0,28.0,23.8,24.8,25.5,39.3,25.331,24.146,23.713,32.872,49.7,45.3,44.5,28.5,47.02,49.07899999999999,51.497,33.425,,25.0,,28.0
2017-08-06 14:28:00,4.0,5.859,609.0,622.0,697.0,398.0,0.022,25.0,28.0,23.8,24.8,25.6,39.3,25.38,24.243,23.785,32.924,49.7,45.3,44.4,28.5,47.026,49.06,51.475,33.498000000000005,,25.0,,28.0
2017-08-06 14:29:00,4.0,5.631,612.0,625.0,700.0,395.0,0.018000000000000002,25.0,28.0,23.9,24.9,25.6,39.4,25.453000000000007,24.291,23.857,33.053000000000004,49.4,45.3,44.3,28.3,47.035,48.907,51.042,33.372,,25.0,,28.0
2017-08-06 14:30:00,4.0,6.836,613.0,624.0,702.0,394.0,0.018000000000000002,25.0,28.0,23.8,24.9,25.7,39.4,25.525,24.363000000000003,23.881,33.209,48.9,45.3,44.3,27.2,46.915,48.757,51.01300000000001,33.318000000000005,,25.0,,28.0
2017-08-06 14:31:00,4.0,6.087999999999999,610.0,618.0,702.0,394.0,0.012,23.0,28.0,23.6,24.9,25.7,39.4,25.598000000000006,24.436,23.905,33.313,48.7,45.1,44.3,28.1,46.86,48.44600000000001,50.858,32.676,,23.0,,28.0
2017-08-06 14:32:00,4.0,6.377999999999999,609.0,614.0,703.0,396.0,0.012,23.0,28.0,23.5,24.9,25.7,39.5,25.647,24.484,23.93,33.339,48.6,45.0,44.2,27.8,46.962,48.229,50.735,32.85,,23.0,,28.0
2017-08-06 14:33:00,3.0,5.57,609.0,612.0,700.0,397.0,0.021,23.0,28.0,23.4,24.9,25.7,39.5,25.72,24.508000000000006,23.93,33.469,48.4,45.0,44.2,27.7,46.778,48.072,50.576,32.621,,23.0,,28.0
2017-08-06 14:34:00,4.0,5.814,607.0,616.0,699.0,397.0,0.021,23.0,28.0,23.3,24.9,25.7,39.6,25.793000000000006,24.532,23.93,33.6,48.4,44.9,44.1,28.4,46.529,48.075,50.545,32.187,,23.0,,28.0
2017-08-06 14:35:00,4.0,5.31,603.0,615.0,710.0,397.0,0.028,23.0,28.0,23.1,24.9,25.8,39.6,25.841,24.557,23.93,33.521,48.3,44.9,44.1,27.9,46.37300000000001,47.822,50.291,32.042,,23.0,,28.0
2017-08-06 14:36:00,4.0,6.3020000000000005,603.0,612.0,712.0,396.0,0.028,23.0,28.0,23.1,24.9,25.8,39.6,25.914,24.557,23.905,33.469,49.1,44.8,44.1,27.9,46.77,48.078,50.129,32.45,,23.0,,28.0
2017-08-06 14:37:00,4.0,6.2410000000000005,605.0,616.0,713.0,396.0,0.045,23.0,28.0,23.0,24.9,25.8,39.7,25.939,24.581,23.905,33.469,50.1,45.0,44.0,28.0,46.256,47.889,50.7,32.587,,23.0,,28.0
2017-08-06 14:38:00,3.0,6.271,608.0,614.0,713.0,394.0,0.045,23.0,28.0,23.1,24.9,25.8,39.8,25.987,24.581,23.905,33.365,50.1,45.0,44.1,26.7,46.003,47.889,50.51,32.647,,23.0,,28.0
2017-08-06 14:39:00,3.0,6.226,606.0,615.0,714.0,396.0,0.033,23.0,28.0,23.1,25.0,25.8,39.8,26.036,24.581,23.93,33.313,50.1,44.9,44.2,27.8,45.783,47.825,50.418,32.711,,23.0,,28.0
2017-08-06 14:40:00,4.0,5.356,603.0,612.0,714.0,396.0,0.033,23.0,28.0,23.2,25.0,25.9,39.9,26.085,24.605,23.954,33.261,50.1,44.9,44.1,27.6,45.627,47.764,50.738,32.98,,23.0,,28.0
2017-08-06 14:41:00,4.0,5.646,608.0,611.0,717.0,398.0,0.024,23.0,28.0,23.3,25.0,25.9,39.9,26.158,24.605,24.002,33.417,50.2,44.9,44.1,27.7,45.603,47.79600000000001,50.205,33.371,,23.0,,28.0
2017-08-06 14:42:00,4.0,5.783,610.0,608.0,724.0,397.0,0.024,23.0,28.0,23.3,24.9,25.9,40.0,26.207,24.532,24.002,33.73,50.0,44.7,44.1,27.0,45.64100000000001,47.402,49.761,33.159,,23.0,,28.0
2017-08-06 14:43:00,4.0,5.875,613.0,607.0,728.0,396.0,0.017,23.0,28.0,23.3,24.9,25.9,40.0,26.256,24.388,23.857,33.966,49.7,44.7,44.1,27.1,45.582,47.48,49.901,32.562,,23.0,,28.0
2017-08-06 14:44:00,4.0,6.134,612.0,611.0,728.0,397.0,0.017,23.0,28.0,23.3,24.8,25.8,40.1,26.329,24.219,23.713,33.992,49.7,44.7,44.0,27.8,45.46100000000001,48.163,49.85,32.255,,23.0,,28.0
2017-08-06 14:45:00,4.0,6.271,611.0,612.0,726.0,400.0,0.018000000000000002,23.0,28.0,23.3,24.7,25.7,40.1,26.378,24.074,23.569000000000006,33.94,50.1,45.8,43.9,27.4,44.948,48.94300000000001,51.698,32.319,,23.0,,28.0
2017-08-06 14:46:00,4.0,5.9510000000000005,612.0,616.0,722.0,400.0,0.018000000000000002,23.0,28.0,23.4,24.7,25.6,40.2,26.451,24.05,23.521,33.992,50.0,45.5,44.6,27.6,44.371,48.844,51.912,32.083,,23.0,,28.0
2017-08-06 14:47:00,4.0,5.28,612.0,616.0,710.0,402.0,0.022,23.0,28.0,23.5,24.8,25.7,40.2,26.5,24.098000000000006,23.569000000000006,33.94,50.0,45.5,44.8,27.1,44.312,49.105,51.792,32.01,,23.0,,28.0
2017-08-06 14:48:00,3.0,6.104,611.0,614.0,700.0,402.0,0.022,23.0,28.0,23.5,24.8,25.7,40.3,26.573,24.146,23.665,34.045,50.0,45.5,44.6,26.5,44.646,49.175,51.395,32.122,,23.0,,28.0
2017-08-06 14:49:00,4.0,5.9510000000000005,615.0,612.0,702.0,402.0,0.019,23.0,28.0,23.6,24.8,25.8,40.3,26.622,24.219,23.737,34.176,49.9,45.4,44.5,26.2,44.522,48.96100000000001,51.279,32.099000000000004,,23.0,,28.0
2017-08-06 14:50:00,4.0,5.6,619.0,611.0,701.0,404.0,0.019,23.0,28.0,23.6,24.9,25.9,40.4,26.695,24.291,23.833,34.308,49.8,45.4,44.5,27.0,44.4,48.843,51.039,32.041,,23.0,,28.0
2017-08-06 14:51:00,4.0,5.89,620.0,606.0,700.0,399.0,0.016,23.0,28.0,23.7,24.9,25.9,40.4,26.769,24.388,23.905,34.36,49.7,45.3,44.4,27.0,44.343,48.632,51.238,31.977,,23.0,,28.0
2017-08-06 14:52:00,4.0,6.21,621.0,608.0,705.0,395.0,0.016,23.0,28.0,23.7,24.9,25.9,40.5,26.818,24.484,23.978,34.519,49.7,45.4,44.3,26.0,44.219,48.868,50.931,31.852,,23.0,,28.0
2017-08-06 14:53:00,4.0,7.599,620.0,604.0,720.0,395.0,0.015,23.0,28.0,23.7,24.9,26.0,40.5,26.891,24.484,24.026,34.519,49.6,45.3,44.3,26.8,44.129,48.293,50.621,31.921,,23.0,,28.0
2017-08-06 14:54:00,4.0,5.371,619.0,605.0,720.0,396.0,0.015,23.0,28.0,23.7,24.9,26.0,40.6,26.965,24.412,24.002,34.757,49.3,45.2,44.3,26.8,44.105,48.252,50.428,31.631,,23.0,,28.0
2017-08-06 14:55:00,3.0,5.585,617.0,605.0,720.0,399.0,0.014,23.0,28.0,23.6,24.9,26.0,40.6,27.014,24.315,23.905,34.757,49.2,45.1,44.2,27.2,44.078,48.399,50.224,31.182,,23.0,,28.0
2017-08-06 14:56:00,3.0,5.9510000000000005,616.0,607.0,716.0,397.0,0.014,23.0,28.0,23.6,24.8,26.0,40.7,27.063,24.219,23.833,34.757,49.0,45.1,44.2,26.9,43.986,48.61,50.342,30.837,,23.0,,28.0
2017-08-06 14:57:00,4.0,5.722,613.0,608.0,716.0,394.0,0.021,23.0,28.0,23.5,24.8,25.9,40.7,27.112,24.098000000000006,23.737,34.73,48.9,45.2,44.2,26.9,43.535,48.914,50.424,30.627,,23.0,,28.0
2017-08-06 14:58:00,3.0,5.585,612.0,612.0,707.0,396.0,0.021,23.0,28.0,23.4,24.8,25.9,40.8,27.186,24.122,23.665,34.704,48.7,45.2,44.1,26.4,43.31399999999999,48.917,51.3,30.902,,23.0,,28.0
2017-08-06 14:59:00,3.0,4.99,603.0,612.0,701.0,396.0,0.024,23.0,28.0,23.3,24.8,25.9,40.8,27.235,24.146,23.689,34.651,48.5,45.1,44.2,26.8,43.025,48.92,51.177,31.105,,23.0,,28.0
2017-08-06 15:00:00,3.0,5.402,606.0,610.0,701.0,397.0,0.024,23.0,28.0,23.2,24.8,25.9,40.9,27.284,24.195,23.713,34.783,50.2,45.2,44.1,26.3,42.867,48.767,51.022,31.185,,23.0,,28.0
2017-08-06 15:01:00,3.0,5.234,608.0,612.0,700.0,400.0,0.036000000000000004,28.0,28.0,23.2,24.8,26.0,40.9,27.333,24.219,23.761,34.81,50.2,45.3,44.1,26.3,42.74100000000001,48.61,51.029,30.876,,28.0,,28.0
2017-08-06 15:02:00,4.0,5.859,610.0,611.0,701.0,399.0,0.036000000000000004,28.0,28.0,23.3,24.8,26.0,41.0,27.358,24.267,23.809,34.836,50.3,45.2,44.2,25.5,42.613,48.68,50.972,30.74,,28.0,,28.0
2017-08-06 15:03:00,4.0,4.974,612.0,607.0,700.0,396.0,0.031,28.0,28.0,23.3,24.9,26.1,41.0,27.431,24.315,23.857,34.836,50.3,45.2,44.2,25.9,42.523,48.62300000000001,50.789,30.359,,28.0,,28.0
2017-08-06 15:04:00,4.0,5.722,613.0,608.0,701.0,400.0,0.031,28.0,28.0,23.4,24.9,26.1,41.0,27.481,24.388,23.93,34.889,50.3,45.2,44.2,25.3,42.463,48.408,50.735,30.017,,28.0,,28.0
2017-08-06 15:05:00,4.0,5.859,618.0,605.0,707.0,399.0,0.023,28.0,28.0,23.4,24.9,26.1,41.1,27.53,24.412,23.978,35.075,50.3,45.1,44.1,25.7,42.435,48.124,50.868,30.101,,28.0,,28.0
2017-08-06 15:06:00,3.0,5.31,613.0,605.0,711.0,398.0,0.023,28.0,28.0,23.5,24.8,26.2,41.1,27.579,24.315,23.954,35.208,50.1,45.0,44.2,25.5,42.474,48.015,49.913,30.008000000000006,,28.0,,28.0
2017-08-06 15:07:00,3.0,5.005,616.0,608.0,714.0,396.0,0.017,28.0,28.0,23.5,24.8,26.1,41.2,27.628,24.195,23.809,35.155,50.0,44.9,44.0,25.5,42.479,48.096,50.053,29.622,,28.0,,28.0
2017-08-06 15:08:00,4.0,4.868,616.0,606.0,712.0,393.0,0.017,28.0,28.0,23.5,24.6,25.9,41.2,27.677,24.074,23.665,35.155,49.7,44.9,44.0,24.3,42.32,48.24100000000001,49.844,29.691,,28.0,,28.0
2017-08-06 15:09:00,3.0,4.623,615.0,605.0,702.0,395.0,0.019,28.0,28.0,23.5,24.6,25.8,41.3,27.727,23.93,23.545,35.208,49.9,45.9,43.9,23.7,41.964,49.783,51.18899999999999,29.557,,28.0,,28.0
2017-08-06 15:10:00,4.0,5.097,615.0,608.0,701.0,399.0,0.019,28.0,28.0,23.5,24.4,25.8,41.3,27.751,23.905,23.472,35.208,50.1,45.9,44.2,24.9,41.473,49.462,51.937,29.765,,28.0,,28.0
2017-08-06 15:11:00,4.0,4.181,613.0,611.0,690.0,399.0,0.022,28.0,28.0,23.6,24.6,25.8,41.4,27.801,23.954,23.521,35.28800000000001,50.0,45.8,44.7,25.3,41.182,49.595,51.723,29.528,,28.0,,28.0
2017-08-06 15:12:00,4.0,5.249,615.0,612.0,686.0,397.0,0.022,28.0,28.0,23.6,24.7,25.9,41.4,27.825,24.002,23.617,35.28800000000001,50.0,45.7,44.6,25.2,41.284,49.57,51.768,29.667,,28.0,,28.0
2017-08-06 15:13:00,3.0,4.349,616.0,608.0,683.0,399.0,0.021,28.0,28.0,23.5,24.7,25.9,41.5,27.825,24.098000000000006,23.713,35.128,50.0,45.6,44.4,24.6,41.745,49.264,51.339,29.62,,28.0,,28.0
2017-08-06 15:14:00,4.0,5.249,615.0,605.0,691.0,399.0,0.021,28.0,28.0,23.7,24.8,26.0,41.5,27.85,24.171,23.785,35.075,50.1,45.7,44.6,24.7,41.715,49.305,51.38,29.928,,28.0,,28.0
2017-08-06 15:15:00,3.0,4.9289999999999985,616.0,600.0,690.0,400.0,0.017,28.0,28.0,23.7,24.8,26.1,41.6,27.899,24.243,23.857,35.102,49.6,45.6,44.4,24.7,41.786,49.092,51.42100000000001,30.138,,28.0,,28.0
2017-08-06 15:16:00,4.0,4.532,616.0,597.0,688.0,398.0,0.017,28.0,28.0,23.6,24.8,26.1,41.6,27.924,24.315,23.881,35.102,49.2,45.5,44.4,24.8,41.789,48.846,50.918,30.103,,28.0,,28.0
2017-08-06 15:17:00,3.0,4.776,613.0,597.0,694.0,395.0,0.014,28.0,28.0,23.5,24.8,26.1,41.6,27.974,24.388,23.905,35.128,48.9,45.4,44.3,24.8,41.893,48.76,50.953,29.759,,28.0,,28.0
2017-08-06 15:18:00,3.0,5.2189999999999985,606.0,597.0,700.0,394.0,0.014,28.0,28.0,23.3,24.8,26.2,41.7,28.048,24.436,23.954,35.102,48.9,45.3,44.2,24.8,41.703,48.191,50.801,29.513,,28.0,,28.0
2017-08-06 15:19:00,3.0,4.6389999999999985,604.0,600.0,700.0,397.0,0.023,28.0,28.0,23.3,24.8,26.2,41.7,28.097,24.388,23.93,35.049,48.8,45.1,44.2,24.7,41.511,48.24800000000001,50.354,29.44,,28.0,,28.0
