Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-30 05:35:00,2.0,6.683,569.0,779.0,560.0,408.0,23.0,24.0,24.1,23.5,24.7,16.4,21.366,24.363000000000003,23.833,14.553,46.7,49.5,43.0,71.2,50.392,44.03,47.795,84.92399999999998,,23.0,,24.0
2017-07-30 05:36:00,2.0,6.806,570.0,780.0,561.0,408.0,23.0,24.0,24.1,23.5,24.7,16.4,21.366,24.363000000000003,23.809,14.553,46.7,49.6,43.1,71.4,50.361,43.997,47.855,85.03200000000002,,23.0,,24.0
2017-07-30 05:37:00,2.0,6.3020000000000005,574.0,781.0,560.0,410.0,23.0,24.0,24.1,23.5,24.7,16.4,21.366,24.363000000000003,23.809,14.601,46.7,49.6,43.0,71.4,51.052,44.062,47.919,84.962,,23.0,,24.0
2017-07-30 05:38:00,2.0,6.943,576.0,782.0,558.0,412.0,23.0,25.0,24.1,23.5,24.7,16.4,21.366,24.363000000000003,23.785,14.601,46.7,49.6,43.0,71.4,50.738,44.03,47.98,85.04299999999998,,23.0,,25.0
2017-07-30 05:39:00,2.0,5.737,577.0,783.0,561.0,410.0,23.0,25.0,24.1,23.5,24.7,16.4,21.366,24.363000000000003,23.785,14.625,46.7,49.6,43.1,71.6,51.021,44.127,47.98,84.96700000000001,,23.0,,25.0
2017-07-30 05:40:00,2.0,6.256,574.0,781.0,561.0,408.0,23.0,25.0,24.1,23.4,24.7,16.3,21.342,24.363000000000003,23.761,14.625,46.7,49.6,42.9,71.7,51.551,44.03,47.881,85.021,,23.0,,25.0
2017-07-30 05:41:00,2.0,6.073,575.0,778.0,557.0,406.0,23.0,25.0,24.1,23.5,24.7,16.4,21.318,24.339,23.761,14.601,46.7,49.6,42.9,71.9,51.987,44.092,48.041,84.881,,23.0,,25.0
2017-07-30 05:42:00,2.0,7.477,574.0,777.0,558.0,404.0,23.0,25.0,24.1,23.4,24.6,16.4,21.294,24.363000000000003,23.761,14.553,46.7,49.6,43.0,71.9,52.14,44.095,48.105,85.059,,23.0,,25.0
2017-07-30 05:43:00,2.0,8.362,575.0,774.0,558.0,404.0,23.0,25.0,24.1,23.4,24.6,16.4,21.27,24.339,23.737,14.553,46.7,49.6,43.1,72.0,52.449,44.027,48.102,85.221,,23.0,,25.0
2017-07-30 05:44:00,2.0,6.79,575.0,774.0,554.0,403.0,23.0,25.0,24.1,23.4,24.7,16.3,21.223000000000006,24.339,23.737,14.529000000000002,46.7,49.6,42.9,72.0,52.56800000000001,44.059,47.942,85.18799999999997,,23.0,,25.0
2017-07-30 05:45:00,2.0,8.576,577.0,777.0,556.0,401.0,23.0,25.0,24.1,23.4,24.6,16.3,21.175,24.339,23.737,14.505,46.7,49.7,43.1,71.9,52.87300000000001,44.059,48.038,85.23700000000002,,23.0,,25.0
2017-07-30 05:46:00,2.0,6.897,572.0,780.0,558.0,403.0,23.0,25.0,24.1,23.4,24.7,16.3,21.127,24.339,23.713,14.505,46.7,49.7,43.1,71.9,53.085,43.995,48.035,85.23700000000002,,23.0,,25.0
2017-07-30 05:47:00,2.0,8.667,569.0,784.0,558.0,403.0,23.0,25.0,24.1,23.4,24.7,16.3,21.079,24.339,23.713,14.481,46.7,49.7,43.1,72.3,52.86,43.995,48.131,85.447,,23.0,,25.0
2017-07-30 05:48:00,2.0,9.247,570.0,784.0,560.0,403.0,23.0,25.0,24.1,23.4,24.7,16.3,21.032,24.339,23.713,14.505,46.7,49.7,43.0,72.1,52.978,43.995,47.971,85.479,,23.0,,25.0
2017-07-30 05:49:00,2.0,8.255,572.0,783.0,557.0,403.0,24.0,25.0,24.1,23.4,24.7,16.3,20.984,24.339,23.713,14.505,46.7,49.7,43.1,72.0,53.37600000000001,44.092,48.131,85.344,,24.0,,25.0
2017-07-30 05:50:00,2.0,9.842,573.0,774.0,558.0,405.0,24.0,25.0,24.1,23.4,24.6,16.3,20.936,24.339,23.713,14.505,46.7,49.7,43.1,71.8,53.774,44.027,48.099,85.31700000000002,,24.0,,25.0
2017-07-30 05:51:00,2.0,7.5070000000000014,579.0,776.0,556.0,403.0,24.0,25.0,24.1,23.4,24.6,16.3,20.865,24.339,23.689,14.481,46.7,49.7,43.1,71.8,53.826,44.18899999999999,48.16,85.339,,24.0,,25.0
2017-07-30 05:52:00,2.0,9.339,579.0,774.0,554.0,403.0,24.0,25.0,23.9,23.4,24.6,16.3,20.817,24.339,23.689,14.481,46.8,49.7,43.1,72.0,53.975,44.124,48.096,85.501,,24.0,,25.0
2017-07-30 05:53:00,2.0,8.743,581.0,773.0,558.0,408.0,24.0,25.0,24.1,23.4,24.6,16.3,20.77,24.339,23.689,14.481,46.7,49.7,43.1,72.1,54.309,43.962,48.191,85.501,,24.0,,25.0
2017-07-30 05:54:00,2.0,7.08,579.0,774.0,558.0,410.0,24.0,25.0,24.1,23.4,24.6,16.3,20.722,24.339,23.689,14.457,46.7,49.7,42.9,71.9,54.426,44.157,48.096,85.603,,24.0,,25.0
2017-07-30 05:55:00,2.0,7.675,577.0,775.0,556.0,410.0,24.0,25.0,24.0,23.4,24.7,16.2,20.65,24.339,23.665,14.433,46.7,49.7,43.1,71.9,54.168,43.995,48.15600000000001,85.54299999999998,,24.0,,25.0
2017-07-30 05:56:00,2.0,9.384,574.0,777.0,556.0,410.0,24.0,25.0,24.1,23.4,24.6,16.2,20.603,24.339,23.665,14.433,46.7,49.7,43.1,72.1,54.037,43.93,47.965,85.48899999999998,,24.0,,25.0
2017-07-30 05:57:00,2.0,9.186,572.0,779.0,558.0,409.0,24.0,25.0,24.1,23.4,24.6,16.2,20.555,24.339,23.665,14.409,46.7,49.7,43.1,72.0,54.83600000000001,43.962,48.22,85.40299999999998,,24.0,,25.0
2017-07-30 05:58:00,2.0,8.637,579.0,780.0,558.0,405.0,24.0,25.0,24.1,23.4,24.6,16.2,20.555,24.339,23.665,14.409,46.7,49.8,42.9,72.1,54.12300000000001,43.93,48.15600000000001,85.376,,24.0,,25.0
2017-07-30 05:59:00,2.0,7.7970000000000015,572.0,781.0,558.0,403.0,24.0,25.0,24.1,23.4,24.6,16.2,20.507,24.339,23.665,14.409,46.7,49.8,43.1,72.1,54.302,43.93,48.188,85.322,,24.0,,25.0
2017-07-30 06:00:00,2.0,10.468,572.0,779.0,558.0,401.0,24.0,25.0,24.1,23.4,24.6,16.2,20.484,24.315,23.665,14.409,46.7,49.7,43.1,72.3,54.64,43.959,48.15600000000001,85.295,,24.0,,25.0
2017-07-30 06:01:00,2.0,9.4,574.0,778.0,558.0,400.0,24.0,25.0,24.1,23.4,24.6,16.2,20.436,24.339,23.665,14.385,46.7,49.7,43.0,72.3,55.004,44.059,48.15600000000001,85.155,,24.0,,25.0
2017-07-30 06:02:00,2.0,8.56,581.0,778.0,558.0,401.0,24.0,25.0,24.0,23.4,24.6,16.2,20.388,24.315,23.665,14.361,46.7,49.7,43.1,72.3,54.997,44.089,48.188,85.257,,24.0,,25.0
2017-07-30 06:03:00,2.0,9.384,583.0,782.0,554.0,404.0,24.0,25.0,24.0,23.4,24.6,16.2,20.365,24.315,23.665,14.409,46.7,49.7,43.0,72.3,54.87,43.797,48.188,85.10600000000002,,24.0,,25.0
2017-07-30 06:04:00,2.0,9.339,581.0,783.0,556.0,403.0,24.0,25.0,24.1,23.4,24.6,16.2,20.317,24.315,23.665,14.457,46.7,49.7,43.1,72.3,54.987,44.024,48.22,84.955,,24.0,,25.0
2017-07-30 06:05:00,2.0,8.85,579.0,784.0,552.0,402.0,24.0,25.0,24.0,23.4,24.6,16.2,20.293,24.315,23.641,14.481,46.7,49.8,43.1,72.3,55.539,43.797,48.185,84.82600000000002,,24.0,,25.0
2017-07-30 06:06:00,2.0,8.453,579.0,790.0,556.0,401.0,24.0,25.0,24.0,23.4,24.6,16.2,20.317,24.315,23.641,14.481,46.7,49.8,43.1,72.3,55.573,44.121,48.026,84.637,,24.0,,25.0
2017-07-30 06:07:00,2.0,9.491,576.0,786.0,558.0,398.0,24.0,25.0,24.0,23.4,24.6,16.2,20.293,24.315,23.641,14.505,46.7,49.7,43.1,72.5,55.23,44.057,48.153,84.48,,24.0,,25.0
2017-07-30 06:08:00,2.0,12.024,572.0,781.0,560.0,396.0,24.0,25.0,24.0,23.4,24.6,16.1,20.293,24.315,23.641,14.505,46.7,49.8,43.0,72.7,55.076,43.992,48.217,84.507,,24.0,,25.0
2017-07-30 06:09:00,2.0,9.613,581.0,779.0,557.0,397.0,24.0,25.0,24.0,23.4,24.6,16.1,20.293,24.315,23.641,14.481,46.7,49.8,43.1,72.5,54.92100000000001,44.057,48.122,84.58200000000002,,24.0,,25.0
2017-07-30 06:10:00,2.0,10.101,581.0,778.0,556.0,401.0,24.0,25.0,24.0,23.4,24.6,16.1,20.269,24.315,23.641,14.457,46.7,49.8,43.0,72.6,54.887,44.057,48.185,84.469,,24.0,,25.0
2017-07-30 06:11:00,2.0,9.705,583.0,777.0,556.0,400.0,24.0,25.0,24.0,23.4,24.6,16.1,20.246,24.315,23.641,14.457,46.7,49.8,43.1,72.5,54.729,44.057,48.217,84.49600000000002,,24.0,,25.0
2017-07-30 06:12:00,2.0,9.491,581.0,780.0,552.0,401.0,24.0,25.0,24.0,23.4,24.6,16.1,20.222,24.315,23.641,14.505,46.7,49.8,43.1,72.4,55.22,43.862,48.217,84.48,,24.0,,25.0
2017-07-30 06:13:00,2.0,9.033,574.0,772.0,551.0,398.0,24.0,25.0,24.0,23.4,24.6,16.1,20.222,24.291,23.641,14.505,46.7,49.8,43.2,72.4,55.59,43.827,48.122,84.45299999999997,,24.0,,25.0
2017-07-30 06:14:00,2.0,9.598,574.0,774.0,552.0,394.0,24.0,25.0,24.0,23.4,24.6,16.1,20.198,24.291,23.641,14.505,46.7,49.8,43.1,72.5,55.802,43.859,48.185,84.507,,24.0,,25.0
2017-07-30 06:15:00,2.0,9.506,574.0,778.0,550.0,398.0,24.0,25.0,24.0,23.4,24.6,16.1,20.174,24.291,23.641,14.505,46.7,49.8,43.1,72.9,55.737,44.054,48.217,84.398,,24.0,,25.0
2017-07-30 06:16:00,2.0,11.139,574.0,778.0,550.0,403.0,24.0,25.0,24.0,23.4,24.6,16.1,20.15,24.291,23.641,14.457,46.7,49.8,43.1,73.1,55.88800000000001,43.924,48.217,84.631,,24.0,,25.0
2017-07-30 06:17:00,2.0,10.071,576.0,774.0,550.0,402.0,24.0,25.0,24.0,23.4,24.6,16.1,20.126,24.291,23.665,14.409,46.7,49.8,43.1,73.1,55.915,43.957,48.188,84.755,,24.0,,25.0
2017-07-30 06:18:00,2.0,10.224,578.0,779.0,552.0,401.0,24.0,25.0,24.0,23.4,24.6,16.1,20.079,24.291,23.665,14.361,46.7,49.8,42.9,73.0,55.877,43.859,48.093,84.87899999999998,,24.0,,25.0
2017-07-30 06:19:00,2.0,10.269,581.0,777.0,551.0,399.0,24.0,25.0,24.0,23.4,24.6,16.1,20.031,24.291,23.665,14.314,46.7,49.8,43.1,72.8,56.024,43.73,48.029,84.868,,24.0,,25.0
2017-07-30 06:20:00,2.0,9.827,579.0,774.0,553.0,398.0,24.0,25.0,24.0,23.4,24.6,16.1,20.007,24.291,23.665,14.242,46.7,49.8,43.0,72.6,55.83600000000001,43.924,47.901,85.229,,24.0,,25.0
2017-07-30 06:21:00,2.0,11.002,579.0,766.0,553.0,400.0,24.0,25.0,24.0,23.4,24.6,16.1,19.96,24.291,23.665,14.242,46.7,49.8,43.1,72.4,56.229,43.924,47.965,85.28299999999999,,24.0,,25.0
2017-07-30 06:22:00,2.0,9.613,574.0,766.0,553.0,402.0,24.0,25.0,24.0,23.4,24.6,16.1,19.936,24.291,23.665,14.242,46.7,49.9,43.1,72.2,55.979,43.859,47.965,85.60600000000002,,24.0,,25.0
2017-07-30 06:23:00,2.0,8.591000000000001,570.0,766.0,548.0,399.0,24.0,25.0,24.0,23.4,24.6,16.1,19.888,24.291,23.689,14.218,46.7,49.9,43.1,72.1,55.849,43.924,47.904,85.601,,24.0,,25.0
2017-07-30 06:24:00,2.0,10.895,572.0,768.0,545.0,398.0,24.0,25.0,24.0,23.3,24.6,16.1,19.841,24.291,23.689,14.218,46.8,49.9,43.1,72.0,56.18,44.021,47.904,85.601,,24.0,,25.0
2017-07-30 06:25:00,2.0,9.308,573.0,772.0,545.0,403.0,24.0,25.0,24.0,23.3,24.6,16.0,19.793,24.291,23.713,14.218,46.7,49.9,43.1,72.2,56.235,43.859,47.907,85.655,,24.0,,25.0
2017-07-30 06:26:00,2.0,6.775,575.0,774.0,545.0,405.0,24.0,25.0,24.0,23.3,24.6,16.1,19.77,24.291,23.713,14.218,46.7,49.9,43.1,71.9,56.047,43.795,47.843,85.708,,24.0,,25.0
2017-07-30 06:27:00,2.0,5.797999999999999,576.0,775.0,550.0,406.0,24.0,25.0,24.0,23.3,24.6,16.0,19.722,24.291,23.713,14.218,46.7,49.9,43.1,71.8,56.132,43.795,47.747,85.708,,24.0,,25.0
2017-07-30 06:28:00,2.0,6.348,579.0,780.0,554.0,405.0,24.0,25.0,24.0,23.3,24.6,16.0,19.698,24.291,23.713,14.242,46.8,49.9,43.1,71.7,56.589,43.827,47.779,85.714,,24.0,,25.0
2017-07-30 06:29:00,2.0,5.737,576.0,778.0,551.0,405.0,24.0,25.0,24.0,23.3,24.5,16.0,19.651,24.291,23.713,14.29,46.7,49.9,43.1,71.8,56.735,43.924,47.843,85.51,,24.0,,25.0
2017-07-30 06:30:00,2.0,6.104,573.0,780.0,553.0,401.0,24.0,25.0,24.0,23.3,24.6,16.0,19.627,24.291,23.713,14.314,46.8,50.0,43.1,71.9,57.038,43.73,47.779,85.381,,24.0,,25.0
2017-07-30 06:31:00,2.0,5.539,572.0,776.0,553.0,401.0,24.0,25.0,24.0,23.3,24.6,16.0,19.627,24.267,23.737,14.361,46.8,50.0,43.0,72.0,56.455,43.727,47.846,85.149,,24.0,,25.0
2017-07-30 06:32:00,2.0,5.402,573.0,772.0,554.0,398.0,24.0,25.0,24.0,23.3,24.6,16.0,19.603,24.267,23.737,14.385,46.8,49.9,43.1,72.2,56.39,43.824,47.718,84.939,,24.0,,25.0
2017-07-30 06:33:00,2.0,4.242,572.0,772.0,553.0,399.0,24.0,25.0,24.0,23.3,24.6,16.0,19.603,24.267,23.737,14.409,46.8,50.0,43.0,72.2,55.868,43.662,47.878,84.59299999999998,,24.0,,25.0
2017-07-30 06:34:00,2.0,5.417000000000002,572.0,771.0,554.0,397.0,24.0,25.0,24.0,23.3,24.5,16.0,19.555,24.267,23.737,14.409,46.8,50.0,43.1,72.2,56.445,43.889,47.782,84.59299999999998,,24.0,,25.0
2017-07-30 06:35:00,2.0,4.883,576.0,768.0,553.0,398.0,24.0,25.0,24.0,23.3,24.5,16.0,19.532,24.267,23.737,14.409,46.8,50.0,43.1,72.1,56.87,43.857,47.782,84.539,,24.0,,25.0
2017-07-30 06:36:00,2.0,5.4929999999999986,577.0,774.0,556.0,403.0,24.0,25.0,24.0,23.3,24.5,16.0,19.508,24.267,23.737,14.385,46.8,50.0,43.1,72.0,57.265,43.695,47.718,84.56,,24.0,,25.0
2017-07-30 06:37:00,2.0,4.6389999999999985,579.0,778.0,558.0,403.0,24.0,25.0,24.0,23.3,24.5,16.0,19.484,24.267,23.737,14.409,46.8,50.0,43.0,72.0,57.445,43.857,47.782,84.214,,24.0,,25.0
2017-07-30 06:38:00,2.0,4.3180000000000005,579.0,777.0,558.0,404.0,24.0,25.0,24.0,23.3,24.5,16.0,19.46,24.267,23.737,14.457,46.8,50.0,43.0,72.0,57.227,43.92100000000001,47.75,83.98100000000002,,24.0,,25.0
2017-07-30 06:39:00,2.0,3.891,579.0,778.0,556.0,403.0,24.0,25.0,24.0,23.3,24.5,16.0,19.436,24.267,23.737,14.481,46.8,50.1,43.0,72.2,57.315,43.792,47.846,83.905,,24.0,,25.0
2017-07-30 06:40:00,2.0,5.2029999999999985,579.0,773.0,556.0,401.0,24.0,25.0,24.0,23.3,24.5,15.9,19.436,24.267,23.737,14.505,46.8,50.1,43.0,72.3,57.131,43.824,47.846,83.39399999999998,,24.0,,25.0
2017-07-30 06:41:00,2.0,6.287000000000001,581.0,770.0,552.0,401.0,24.0,25.0,24.0,23.3,24.5,16.0,19.413,24.267,23.737,14.529000000000002,46.8,50.1,43.0,72.3,57.434,43.75899999999999,47.81399999999999,83.318,,24.0,,25.0
2017-07-30 06:42:00,2.0,6.195,583.0,774.0,550.0,401.0,24.0,25.0,24.0,23.3,24.5,16.0,19.389,24.267,23.737,14.553,46.8,50.0,43.0,72.6,57.919,43.889,47.782,83.405,,24.0,,25.0
2017-07-30 06:43:00,2.0,6.439,585.0,771.0,551.0,405.0,24.0,25.0,24.0,23.3,24.5,16.0,19.365,24.267,23.737,14.577,46.8,50.1,43.0,72.7,57.549,43.92100000000001,47.846,83.193,,24.0,,25.0
2017-07-30 06:44:00,2.0,5.386,581.0,773.0,548.0,405.0,24.0,25.0,24.0,23.3,24.5,16.1,19.365,24.267,23.737,14.625,46.8,50.1,43.0,72.8,57.549,43.727,47.75,83.12200000000001,,24.0,,25.0
2017-07-30 06:45:00,2.0,7.599,585.0,771.0,548.0,400.0,24.0,25.0,24.0,23.3,24.5,16.1,19.365,24.267,23.737,14.649,46.8,50.2,42.9,72.6,57.426,43.857,47.782,82.82700000000001,,24.0,,25.0
2017-07-30 06:46:00,2.0,7.126,581.0,774.0,550.0,399.0,24.0,25.0,24.0,23.3,24.5,16.0,19.365,24.267,23.737,14.649,46.8,50.1,42.9,72.7,56.661,43.792,47.75,82.663,,24.0,,25.0
2017-07-30 06:47:00,2.0,9.476,579.0,774.0,550.0,401.0,24.0,25.0,24.0,23.3,24.5,16.1,19.389,24.267,23.713,14.697,46.8,50.1,43.0,72.9,57.399,43.75899999999999,47.843,82.346,,24.0,,25.0
2017-07-30 06:48:00,2.0,7.095,576.0,781.0,550.0,398.0,24.0,25.0,24.0,23.3,24.5,16.1,19.413,24.243,23.713,14.720999999999998,46.8,50.1,43.0,72.7,58.83600000000001,43.757,47.81100000000001,82.07799999999997,,24.0,,25.0
2017-07-30 06:49:00,2.0,7.965,576.0,786.0,548.0,399.0,24.0,25.0,24.0,23.3,24.5,16.1,19.46,24.243,23.713,14.768,46.8,50.1,43.0,72.5,59.512,43.854,47.907,81.65,,24.0,,25.0
2017-07-30 06:50:00,2.0,8.24,574.0,788.0,551.0,398.0,24.0,25.0,24.0,23.3,24.5,16.1,19.508,24.243,23.689,14.792,46.8,50.1,42.9,72.8,59.914,43.919,47.968,81.82,,24.0,,25.0
2017-07-30 06:51:00,2.0,7.202000000000001,574.0,790.0,553.0,401.0,24.0,25.0,24.0,23.3,24.5,16.1,19.555,24.243,23.665,14.792,46.8,50.1,42.9,72.6,59.224,43.919,48.029,81.546,,24.0,,25.0
2017-07-30 06:52:00,2.0,8.911,575.0,790.0,553.0,405.0,24.0,25.0,23.8,23.3,24.5,16.1,19.603,24.243,23.665,14.816,46.9,50.1,42.9,72.9,58.409,44.048,48.06100000000001,81.523,,24.0,,25.0
2017-07-30 06:53:00,2.0,10.208,573.0,788.0,553.0,403.0,24.0,25.0,24.0,23.3,24.5,16.1,19.627,24.243,23.665,14.816,46.8,50.1,42.9,72.6,57.955,43.983,48.093,81.414,,24.0,,25.0
2017-07-30 06:54:00,2.0,8.515,574.0,784.0,550.0,403.0,24.0,25.0,24.0,23.3,24.4,16.1,19.627,24.243,23.665,14.816,46.7,50.2,42.9,72.5,57.925,43.886,48.029,81.331,,24.0,,25.0
2017-07-30 06:55:00,2.0,8.713,576.0,790.0,548.0,401.0,24.0,25.0,24.0,23.3,24.5,16.1,19.651,24.243,23.641,14.816,46.7,50.1,42.9,72.5,57.378,43.983,47.962,81.331,,24.0,,25.0
2017-07-30 06:56:00,2.0,9.827,572.0,788.0,548.0,400.0,24.0,25.0,24.0,23.3,24.4,16.2,19.674,24.243,23.641,14.84,46.7,50.2,42.8,72.6,58.695,44.01600000000001,48.058,81.282,,24.0,,25.0
2017-07-30 06:57:00,2.0,8.621,577.0,786.0,550.0,401.0,24.0,25.0,24.0,23.3,24.5,16.2,19.722,24.219,23.641,14.84,46.7,50.2,42.9,72.6,57.817,43.948,48.09,81.309,,24.0,,25.0
2017-07-30 06:58:00,2.0,8.621,578.0,785.0,548.0,403.0,24.0,25.0,24.0,23.2,24.5,16.2,19.722,24.219,23.617,14.792,46.7,50.2,42.9,72.5,57.083,44.01300000000001,48.118,81.491,,24.0,,25.0
2017-07-30 06:59:00,2.0,8.743,577.0,788.0,544.0,404.0,24.0,25.0,24.0,23.3,24.4,16.2,19.722,24.219,23.617,14.816,46.7,50.2,42.9,72.2,56.654,43.916,47.831,81.441,,24.0,,25.0
2017-07-30 07:00:00,2.0,9.949,574.0,788.0,540.0,402.0,24.0,25.0,24.0,23.3,24.4,16.2,19.746,24.219,23.617,14.84,46.7,50.2,42.9,72.1,58.949,43.851000000000006,48.182,81.446,,24.0,,25.0
2017-07-30 07:01:00,2.0,9.979,572.0,790.0,542.0,398.0,24.0,25.0,24.0,23.3,24.4,16.2,19.793,24.219,23.617,14.84,46.7,50.2,42.9,71.9,58.011,43.981,48.182,81.419,,24.0,,25.0
2017-07-30 07:02:00,2.0,7.5070000000000014,575.0,785.0,540.0,397.0,24.0,25.0,24.0,23.2,24.4,16.2,19.793,24.219,23.617,14.864,46.7,50.2,42.9,71.9,56.81800000000001,43.851000000000006,48.15,81.369,,24.0,,25.0
2017-07-30 07:03:00,2.0,11.444,581.0,786.0,539.0,394.0,24.0,25.0,24.0,23.3,24.4,16.3,19.793,24.219,23.617,14.888,46.7,50.2,42.9,71.9,56.419,43.916,48.214,81.402,,24.0,,25.0
2017-07-30 07:04:00,2.0,9.155,582.0,792.0,537.0,397.0,24.0,25.0,24.0,23.3,24.4,16.3,19.793,24.219,23.593000000000004,14.912,46.7,50.2,42.9,71.8,56.20399999999999,44.01300000000001,48.147,81.325,,24.0,,25.0
2017-07-30 07:05:00,2.0,8.835,583.0,790.0,537.0,399.0,24.0,25.0,24.0,23.2,24.4,16.3,19.793,24.219,23.593000000000004,14.912,46.7,50.2,42.9,71.7,56.542,44.01300000000001,48.02,81.27,,24.0,,25.0
2017-07-30 07:06:00,2.0,8.957,583.0,794.0,535.0,398.0,24.0,25.0,24.0,23.2,24.4,16.3,19.793,24.195,23.593000000000004,14.912,46.7,50.1,42.9,71.7,56.664,43.913,48.147,81.325,,24.0,,25.0
2017-07-30 07:07:00,2.0,8.347000000000001,581.0,796.0,538.0,399.0,24.0,25.0,24.0,23.2,24.4,16.3,19.793,24.195,23.593000000000004,14.912,46.7,50.2,43.0,71.7,56.664,43.913,48.147,81.187,,24.0,,25.0
2017-07-30 07:08:00,2.0,9.232,577.0,793.0,540.0,396.0,24.0,25.0,24.0,23.2,24.4,16.4,19.793,24.195,23.593000000000004,14.936,46.7,50.2,43.0,71.8,56.38800000000001,43.881,48.179,81.52199999999998,,24.0,,25.0
2017-07-30 07:09:00,2.0,8.652000000000001,582.0,786.0,546.0,397.0,24.0,25.0,24.0,23.2,24.4,16.4,19.77,24.195,23.593000000000004,14.96,46.7,50.2,43.0,71.5,56.415,44.075,48.21100000000001,81.143,,24.0,,25.0
2017-07-30 07:10:00,2.0,9.049,583.0,783.0,550.0,397.0,24.0,25.0,24.0,23.2,24.4,16.4,19.746,24.195,23.569000000000006,14.96,46.7,50.2,43.0,71.4,56.565,43.913,47.92100000000001,81.033,,24.0,,25.0
2017-07-30 07:11:00,2.0,9.949,584.0,784.0,550.0,396.0,24.0,25.0,24.0,23.2,24.4,16.4,19.746,24.195,23.569000000000006,14.984000000000002,46.7,50.2,42.9,71.3,56.657,43.848,48.144,81.203,,24.0,,25.0
2017-07-30 07:12:00,2.0,10.345999999999998,581.0,784.0,547.0,396.0,24.0,25.0,24.0,23.3,24.4,16.4,19.746,24.195,23.569000000000006,15.008,46.7,50.2,42.9,71.4,56.289,44.107,48.144,81.208,,24.0,,25.0
2017-07-30 07:13:00,2.0,9.125,578.0,788.0,544.0,398.0,24.0,25.0,24.0,23.2,24.4,16.4,19.722,24.195,23.569000000000006,15.031,46.7,50.2,43.0,71.7,56.316,44.107,48.144,80.85600000000002,,24.0,,25.0
2017-07-30 07:14:00,2.0,8.545,579.0,788.0,543.0,398.0,24.0,25.0,24.0,23.2,24.4,16.5,19.698,24.195,23.569000000000006,15.055,46.7,50.2,42.9,71.7,56.619,44.042,48.144,80.585,,24.0,,25.0
2017-07-30 07:15:00,2.0,7.4620000000000015,576.0,785.0,544.0,398.0,24.0,25.0,24.0,23.2,24.4,16.5,19.698,24.195,23.569000000000006,15.103,46.7,50.2,43.0,71.3,56.957,43.848,48.048,80.568,,24.0,,25.0
2017-07-30 07:16:00,2.0,8.286,571.0,785.0,544.0,398.0,24.0,25.0,24.0,23.2,24.4,16.5,19.674,24.195,23.569000000000006,15.127,46.7,50.2,42.9,71.4,58.176,43.978,48.144,80.57300000000002,,24.0,,25.0
2017-07-30 07:17:00,2.0,9.339,569.0,784.0,544.0,404.0,24.0,25.0,24.0,23.2,24.4,16.5,19.698,24.195,23.569000000000006,15.127,46.7,50.2,43.0,71.6,58.393,44.172,48.208,80.46300000000002,,24.0,,25.0
2017-07-30 07:18:00,2.0,8.743,574.0,790.0,544.0,401.0,24.0,25.0,24.0,23.2,24.4,16.6,19.722,24.195,23.569000000000006,15.151,46.7,50.1,42.9,71.4,58.611,44.172,48.144,80.468,,24.0,,25.0
2017-07-30 07:19:00,2.0,9.812,577.0,786.0,540.0,398.0,24.0,25.0,24.0,23.2,24.4,16.6,19.77,24.171,23.569000000000006,15.175,46.7,50.2,42.9,71.3,58.801,44.201,48.272,80.197,,24.0,,25.0
2017-07-30 07:20:00,2.0,7.568,571.0,788.0,544.0,397.0,24.0,25.0,24.0,23.2,24.4,16.6,19.793,24.171,23.545,15.223,46.7,50.2,42.9,71.4,58.53,44.26600000000001,48.269,80.235,,24.0,,25.0
2017-07-30 07:21:00,2.0,9.201,572.0,796.0,537.0,393.0,24.0,25.0,23.9,23.2,24.4,16.6,19.817,24.171,23.545,15.27,46.8,50.1,42.9,71.2,57.985,44.234,48.237,80.08,,24.0,,25.0
2017-07-30 07:22:00,2.0,9.186,572.0,794.0,539.0,392.0,24.0,25.0,23.9,23.2,24.4,16.6,19.841,24.171,23.545,15.294,46.8,50.2,42.8,71.2,58.87300000000001,44.169,48.269,80.029,,24.0,,25.0
2017-07-30 07:23:00,2.0,8.53,572.0,799.0,544.0,388.0,24.0,25.0,23.9,23.2,24.4,16.7,19.888,24.171,23.545,15.318,46.7,50.2,42.8,71.4,58.179,44.007,48.173,79.95100000000002,,24.0,,25.0
2017-07-30 07:24:00,2.0,9.201,573.0,796.0,545.0,390.0,24.0,25.0,23.9,23.2,24.4,16.7,19.96,24.171,23.545,15.366,46.7,50.2,42.9,71.1,58.983,44.169,48.109,79.712,,24.0,,25.0
2017-07-30 07:25:00,2.0,8.53,575.0,789.0,542.0,392.0,24.0,25.0,23.9,23.2,24.4,16.7,20.031,24.171,23.545,15.414,46.7,50.2,42.8,71.1,58.598,44.234,48.269,79.667,,24.0,,25.0
