Time,PM_MET_OUT,PM_MET_IN1,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-06-12 11:02:00,3.88,5.0,7.13,5.19,822.0,613.0,820.0,434.0,0.005,16.0,24.0,23.2,21.5,20.9,32.9,21.461,21.67611111111111,21.293888888888887,21.987,21.6778452,22.65722222,42.4,45.8,48.1,25.1,43.723,46.599,49.373999999999995,42.753,47.045,39.709,,16.0,,24.0
2017-06-12 11:03:00,3.48,5.0,6.97,5.03,820.0,612.0,820.0,437.0,0.005,16.0,24.0,23.2,21.5,20.9,33.1,21.485,21.67611111111111,21.366111111111113,21.987,21.6778452,22.89611111,42.4,45.8,48.0,25.0,43.726000000000006,46.599,50.391999999999996,42.559,47.01300000000001,38.884,,16.0,,24.0
2017-06-12 11:04:00,3.17,5.0,6.9,4.76,820.0,608.0,825.0,434.0,0.005,16.0,24.0,23.2,21.5,20.9,33.3,21.509,21.67611111111111,21.41277777777778,21.987,21.6778452,23.06388889,42.3,45.8,48.0,25.5,43.663999999999994,46.567,50.65,42.559,46.949,38.573,,16.0,,24.0
2017-06-12 11:05:00,3.86,5.0,6.5,4.89,824.0,609.0,825.0,431.0,0.005,16.0,24.0,23.2,21.6,20.9,33.5,21.509,21.67611111111111,21.46111111111111,21.987,21.6778452,23.25611111,42.3,45.8,48.0,24.8,43.663999999999994,46.567,50.971000000000004,42.62300000000001,46.949,38.33,,16.0,,24.0
2017-06-12 11:06:00,4.55,5.0,6.97,4.79,826.0,604.0,826.0,436.0,0.005,16.0,24.0,23.2,21.6,20.9,33.8,21.533,21.700000000000003,21.5088888888889,21.987,21.6778452,23.47222222,42.3,45.8,48.0,23.7,43.667,46.538000000000004,50.6,42.913999999999994,46.917,37.036,,16.0,,24.0
2017-06-12 11:07:00,4.0,5.0,6.9,4.87,822.0,604.0,825.0,434.0,0.005,16.0,24.0,23.2,21.6,20.9,33.9,21.557,21.700000000000003,21.557222222222222,22.011,21.6778452,23.47222222,42.3,45.8,48.0,23.7,44.12,46.57,50.386,42.852,46.949,37.266999999999996,,16.0,,24.0
2017-06-12 11:08:00,4.07,5.0,6.52,4.83,820.0,604.0,827.0,433.0,0.005,16.0,24.0,23.2,21.6,20.9,34.0,21.557,21.700000000000003,21.62777777777778,22.034000000000002,21.6778452,23.25611111,42.3,45.8,47.9,23.7,43.863,46.506,49.354,43.919,46.886,37.41,,16.0,,24.0
2017-06-12 11:09:00,3.71,5.0,6.67,4.67,822.0,604.0,830.0,435.0,0.005,16.0,24.0,23.2,21.6,20.9,34.1,21.604,21.700000000000003,21.65222222222221,22.081999999999997,21.6778452,23.13611111,42.4,45.8,48.0,23.6,43.74,46.506,49.831,43.635,46.886,38.088,,16.0,,24.0
2017-06-12 11:10:00,4.09,5.0,6.53,4.6,822.0,603.0,826.0,435.0,0.005,16.0,24.0,23.2,21.6,20.9,34.2,21.604,21.7238888888889,21.700000000000003,22.105999999999998,21.701736,23.08777778,42.3,45.8,47.9,23.7,44.286,46.541000000000004,49.806000000000004,42.96,46.983999999999995,38.28,,16.0,,24.0
2017-06-12 11:11:00,3.95,5.0,6.65,5.04,824.0,606.0,830.0,439.0,0.005,16.0,24.0,23.2,21.6,21.0,34.4,21.628,21.7238888888889,21.74777777777778,22.105999999999998,21.701736,23.04,42.3,45.8,47.9,23.4,43.806999999999995,46.50899999999999,49.148999999999994,42.895,47.01600000000001,38.505,,16.0,,24.0
2017-06-12 11:12:00,3.88,5.0,6.57,4.76,823.0,609.0,820.0,440.0,0.005,16.0,24.0,23.2,21.6,21.0,34.4,21.651999999999997,21.74777777777778,21.772222222222222,22.13,21.701736,23.01611111,42.3,45.8,47.9,23.4,43.583999999999996,46.448,48.835,44.251999999999995,46.92,39.453,,16.0,,24.0
2017-06-12 11:13:00,3.34,4.0,6.58,4.93,817.0,607.0,822.0,440.0,0.005,16.0,24.0,23.2,21.6,21.0,34.5,21.676,21.74777777777778,21.795000000000012,22.201999999999998,21.701736,23.04,42.4,45.8,47.9,23.1,44.198,46.416000000000004,48.426,43.294,46.952,38.997,,16.0,,24.0
2017-06-12 11:14:00,2.93,4.0,6.74,4.83,823.0,611.0,825.0,440.0,0.004,16.0,24.0,23.2,21.6,21.0,34.7,21.7,21.772222222222222,21.81888888888889,22.25,21.701736,23.16,42.5,45.7,47.9,23.0,44.522,46.387,48.62,43.13800000000001,46.952,39.042,,16.0,,24.0
2017-06-12 11:15:00,4.07,6.0,6.74,4.55,823.0,613.0,820.0,438.0,0.005,16.0,24.0,23.2,21.6,21.0,34.8,21.748,21.795000000000012,21.842777777777776,22.274,21.701736,23.28,42.5,45.8,47.9,23.5,44.271,46.358000000000004,49.44600000000001,42.915,46.92,38.333,,16.0,,24.0
2017-06-12 11:16:00,3.97,7.0,6.12,4.57,826.0,619.0,825.0,436.0,0.005,16.0,24.0,23.2,21.6,21.0,34.9,21.748,21.81888888888889,21.867222222222225,22.320999999999998,21.701736,23.4,42.5,45.8,47.8,23.1,43.853,46.361000000000004,49.89100000000001,43.88800000000001,46.952,38.049,,16.0,,24.0
2017-06-12 11:17:00,3.45,5.0,6.37,4.56,814.0,624.0,825.0,435.0,0.004,16.0,24.0,23.2,21.6,21.0,35.1,21.795,21.81888888888889,21.89111111111111,22.369,21.701736,23.59277778,42.6,45.8,47.8,22.3,43.37600000000001,46.297,48.24800000000001,42.732,46.952,37.707,,16.0,,24.0
2017-06-12 11:18:00,3.74,5.0,6.08,4.62,811.0,623.0,820.0,435.0,0.004,16.0,24.0,23.2,21.6,21.0,35.2,21.81900000000001,21.842777777777776,21.938888888888886,22.416999999999998,21.701736,23.665,42.5,45.7,47.9,21.8,44.151,46.268,47.236999999999995,43.835,46.952,37.681,,16.0,,24.0
2017-06-12 11:19:00,3.49,5.0,6.11,4.82,811.0,633.0,819.0,433.0,0.003,16.0,24.0,23.2,21.6,21.0,35.3,21.843000000000004,21.867222222222225,21.96277777777778,22.561,21.7256268,23.665,42.4,45.8,47.8,21.8,43.67100000000001,46.207,47.335,42.365,46.955,37.286,,16.0,,24.0
2017-06-12 11:20:00,4.41,5.0,5.95,4.63,812.0,641.0,820.0,427.0,0.003,16.0,24.0,23.2,21.6,21.0,35.2,21.866999999999997,21.89111111111111,21.987222222222222,22.609,21.7256268,23.52111111,42.3,45.7,47.8,22.1,43.448,46.21,47.528999999999996,42.37,46.923,37.106,,16.0,,24.0
2017-06-12 11:21:00,4.3,5.0,6.18,4.35,816.0,647.0,817.0,428.0,0.003,16.0,24.0,23.2,21.6,21.0,35.3,21.891,21.89111111111111,22.011111111111113,22.656999999999996,21.7256268,23.37611111,42.3,45.7,47.8,22.3,42.903,46.146,47.692,42.57,46.923,37.422,,16.0,,24.0
2017-06-12 11:22:00,3.05,5.0,6.83,4.69,820.0,648.0,813.0,431.0,0.003,16.0,24.0,23.2,21.6,21.0,35.3,21.891,21.915000000000003,22.03388888888889,22.729,21.7256268,23.35222222,42.3,45.7,47.8,22.2,43.387,46.117,47.026,42.318999999999996,46.923,37.617,,16.0,,24.0
2017-06-12 11:23:00,3.16,4.0,6.26,4.47,816.0,648.0,808.0,435.0,0.004,16.0,24.0,23.2,21.6,21.0,35.4,21.915,21.938888888888886,22.03388888888889,22.824,21.7256268,23.37611111,42.3,45.7,47.8,21.4,43.615,46.056000000000004,47.695,41.843,46.89100000000001,37.685,,16.0,,24.0
2017-06-12 11:24:00,2.95,5.0,6.38,4.44,816.0,650.0,807.0,437.0,0.004,22.0,24.0,23.2,21.6,21.0,35.4,21.939,21.938888888888886,22.057777777777776,22.896,21.7256268,23.42388889,42.5,45.7,47.8,21.4,43.102,45.992,47.952,42.273,46.86,37.887,,22.0,,24.0
2017-06-12 11:25:00,3.91,4.0,6.18,4.41,816.0,650.0,805.0,436.0,0.005,22.0,24.0,23.2,21.6,21.0,35.4,21.987,21.96277777777778,22.082222222222224,22.94400000000001,21.7495176,23.25611111,42.3,45.7,47.8,21.5,42.65600000000001,45.963,48.971000000000004,41.077,46.894,37.673,,22.0,,24.0
2017-06-12 11:26:00,3.65,5.0,6.05,4.31,812.0,648.0,802.0,433.0,0.004,22.0,24.0,23.2,21.6,21.0,35.3,22.011,21.96277777777778,22.106111111111108,22.94400000000001,21.7495176,23.08777778,42.3,45.7,47.7,21.6,42.044,45.931000000000004,48.085,40.718,46.894,37.853,,22.0,,24.0
2017-06-12 11:27:00,3.24,5.0,6.14,4.71,809.0,647.0,800.0,436.0,0.005,22.0,24.0,23.2,21.6,21.0,35.3,22.011,21.987222222222222,22.153888888888886,22.94400000000001,21.7495176,23.01611111,42.5,45.7,47.7,21.8,42.076,45.966,47.29600000000001,41.75899999999999,46.894,38.404,,22.0,,24.0
2017-06-12 11:28:00,3.65,4.0,5.94,4.42,809.0,644.0,796.0,435.0,0.004,22.0,24.0,23.2,21.6,21.0,35.3,22.034000000000002,21.987222222222222,22.17777777777778,22.968000000000004,21.7495176,23.04,42.3,45.7,47.6,21.7,42.176,45.966,47.203,42.346000000000004,46.926,38.702,,22.0,,24.0
2017-06-12 11:29:00,3.98,4.0,6.0,4.36,809.0,648.0,786.0,435.0,0.004,22.0,24.0,23.2,21.6,20.9,35.4,22.058000000000003,22.011111111111113,22.226111111111113,23.016,21.7495176,23.16,42.3,45.7,47.7,21.5,43.40600000000001,45.905,47.846000000000004,42.287,46.863,37.86,,22.0,,24.0
2017-06-12 11:30:00,2.85,4.0,5.96,4.22,811.0,641.0,779.0,434.0,0.004,22.0,24.0,23.2,21.6,21.0,35.4,22.081999999999997,22.011111111111113,22.25,23.04,21.77396400000001,23.35222222,42.4,45.7,47.5,21.2,43.473,45.841,47.372,42.16,46.833999999999996,37.617,,22.0,,24.0
2017-06-12 11:31:00,3.54,4.0,5.89,4.14,814.0,635.0,772.0,434.0,0.004,22.0,24.0,23.2,21.6,21.0,35.5,22.105999999999998,22.03388888888889,22.27388888888889,23.064,21.77396400000001,23.47222222,42.4,45.7,47.4,20.8,42.992,45.812,47.534,41.708,46.77,36.805,,22.0,,24.0
2017-06-12 11:32:00,2.85,4.0,6.18,4.26,820.0,630.0,767.0,434.0,0.004,22.0,24.0,23.2,21.6,21.0,35.6,22.13,22.03388888888889,22.321111111111108,23.064,21.77396400000001,23.56888889,42.3,45.7,47.4,20.7,42.769,45.78,46.838,40.927,46.706,36.385,,22.0,,24.0
2017-06-12 11:33:00,2.53,4.0,6.05,3.95,816.0,633.0,756.0,430.0,0.004,22.0,24.0,23.2,21.6,21.0,35.6,22.178,22.03388888888889,22.36888888888889,23.088,21.79674360000001,23.52111111,42.2,45.6,47.4,20.9,41.285,45.74800000000001,46.78,42.619,46.708999999999996,35.652,,22.0,,24.0
2017-06-12 11:34:00,2.82,5.0,5.77,4.09,812.0,635.0,750.0,430.0,0.004,22.0,24.0,23.2,21.6,21.0,35.7,22.178,22.03388888888889,22.41722222222222,23.088,21.79674360000001,23.42388889,42.3,45.6,47.4,21.5,40.57,45.716,48.316,41.938,46.645,35.841,,22.0,,24.0
2017-06-12 11:35:00,3.37,4.0,6.03,4.28,812.0,636.0,752.0,429.0,0.004,22.0,24.0,23.2,21.6,21.0,35.8,22.201999999999998,22.057777777777776,22.465,23.112,21.8206344,23.61722222,42.2,45.6,47.4,21.6,40.507,45.687,46.856,41.38800000000001,46.648,36.654,,22.0,,24.0
2017-06-12 11:36:00,3.31,4.0,5.85,4.45,814.0,635.0,754.0,431.0,0.004,22.0,24.0,23.3,21.6,21.0,36.0,22.201999999999998,22.057777777777776,22.512777777777774,23.088,21.8206344,23.905,42.3,45.6,47.4,21.2,40.571999999999996,45.62300000000001,48.01,40.441,46.585,35.954,,22.0,,24.0
2017-06-12 11:37:00,2.3,4.0,6.05,4.16,816.0,633.0,752.0,427.0,0.004,22.0,24.0,23.3,21.5,21.1,36.1,22.226,22.082222222222224,22.585000000000004,23.088,21.844525199999996,24.21888889,42.2,45.7,47.3,21.5,40.315,45.593999999999994,45.527,41.157,46.523999999999994,34.922,,22.0,,24.0
2017-06-12 11:38:00,3.88,4.0,5.6,4.67,816.0,636.0,750.0,427.0,0.004,22.0,24.0,23.3,21.6,21.1,36.3,22.226,22.082222222222224,22.657222222222224,23.088,21.844525199999996,24.50777778,42.2,45.5,47.3,21.6,40.51,45.562,46.176,40.93,46.523999999999994,34.616,,22.0,,24.0
2017-06-12 11:39:00,3.24,4.0,5.75,4.61,812.0,633.0,752.0,429.0,0.004,22.0,24.0,23.3,21.6,21.1,36.5,22.226,22.082222222222224,22.728888888888875,23.088,21.844525199999996,24.77388889,42.2,45.5,47.3,20.6,41.03,45.562,44.419,40.864000000000004,46.523999999999994,34.107,,22.0,,24.0
2017-06-12 11:40:00,4.33,4.0,5.78,4.6,812.0,630.0,752.0,429.0,0.004,22.0,24.0,23.3,21.6,21.1,36.7,22.226,22.082222222222224,22.800000000000004,23.088,21.844525199999996,24.99222222,42.3,45.6,47.3,20.0,42.262,45.53,43.46,41.87300000000001,46.46,33.827,,22.0,,24.0
2017-06-12 11:41:00,3.16,4.0,5.85,4.49,814.0,627.0,750.0,430.0,0.004,22.0,24.0,23.2,21.7,21.1,36.7,22.226,22.082222222222224,22.896111111111125,23.184,21.844525199999996,24.96777778,42.2,45.6,47.3,19.8,42.23,45.49800000000001,43.955,41.428000000000004,46.492,33.992,,22.0,,24.0
2017-06-12 11:42:00,3.33,4.0,5.76,4.33,817.0,624.0,745.0,432.0,0.003,22.0,24.0,23.3,21.7,21.1,36.7,22.226,22.106111111111108,22.967777777777776,23.208000000000002,21.844525199999996,24.77388889,42.2,45.6,47.3,19.8,42.683,45.468999999999994,45.50899999999999,41.788999999999994,46.46,33.94,,22.0,,24.0
2017-06-12 11:43:00,4.06,4.0,5.51,4.38,809.0,627.0,739.0,432.0,0.004,22.0,24.0,23.3,21.7,21.1,36.6,22.226,22.106111111111108,23.039999999999996,23.232,21.844525199999996,24.43611111,42.2,45.5,47.3,20.5,42.165,45.468999999999994,43.908,42.7,46.46,35.209,,22.0,,24.0
2017-06-12 11:44:00,3.63,4.0,5.52,4.29,811.0,627.0,736.0,432.0,0.004,22.0,24.0,23.3,21.7,21.1,36.6,22.226,22.106111111111108,23.039999999999996,23.28,21.844525199999996,24.26722222,42.3,45.5,47.3,20.3,41.614,45.468999999999994,44.004,43.192,46.46,35.98900000000001,,22.0,,24.0
2017-06-12 11:45:00,3.19,4.0,5.6,4.43,812.0,626.0,736.0,434.0,0.003,22.0,24.0,23.3,21.7,21.1,36.6,22.25,22.106111111111108,23.039999999999996,23.375999999999998,21.868971600000002,24.38777778,42.2,45.5,47.3,20.0,42.265,45.437,44.81,41.222,46.463,35.868,,22.0,,24.0
2017-06-12 11:46:00,4.59,4.0,5.42,4.67,807.0,621.0,734.0,434.0,0.003,22.0,23.0,23.3,21.7,21.1,36.6,22.25,22.130000000000003,23.063888888888886,23.4,21.868971600000002,24.43611111,42.2,45.5,47.2,20.1,42.492,45.44,45.648999999999994,40.63800000000001,46.463,35.574,,22.0,,23.0
2017-06-12 11:47:00,3.46,4.0,5.43,5.08,809.0,616.0,734.0,434.0,0.003,22.0,23.0,23.3,21.7,21.1,36.6,22.274,22.130000000000003,23.08777777777778,23.424,21.868971600000002,24.46,42.1,45.5,47.3,20.4,42.527,45.408,46.518,41.585,46.398999999999994,35.709,,22.0,,23.0
2017-06-12 11:48:00,3.89,4.0,5.22,4.87,806.0,617.0,734.0,436.0,0.003,22.0,23.0,23.3,21.7,21.1,36.5,22.274,22.130000000000003,23.112222222222226,23.424,21.868971600000002,24.38777778,42.2,45.5,47.3,20.3,42.461999999999996,45.408,46.168,40.869,46.398999999999994,36.134,,22.0,,23.0
2017-06-12 11:49:00,4.14,4.0,5.39,4.81,802.0,613.0,733.0,435.0,0.004,22.0,23.0,23.2,21.7,21.1,36.5,22.298000000000002,22.130000000000003,23.16,23.424,21.8928624,24.43611111,42.2,45.5,47.3,20.4,42.95,45.408,46.461999999999996,42.398,46.402,37.0,,22.0,,23.0
2017-06-12 11:50:00,3.17,4.0,5.35,4.94,800.0,613.0,732.0,432.0,0.003,22.0,23.0,23.2,21.7,21.1,36.5,22.320999999999998,22.130000000000003,23.20777777777778,23.448,21.8928624,24.46,42.3,45.6,47.2,20.6,42.597,45.408,45.216,40.806,46.338,35.842,,22.0,,23.0
2017-06-12 11:51:00,3.42,4.0,5.32,4.59,805.0,612.0,726.0,434.0,0.003,22.0,23.0,23.3,21.7,21.1,36.5,22.320999999999998,22.130000000000003,23.25611111111111,23.448,21.8928624,24.53222222,42.2,45.4,47.2,20.3,42.403,45.408,44.54600000000001,42.628,46.338,36.413000000000004,,22.0,,23.0
2017-06-12 11:52:00,2.82,4.0,5.16,4.91,809.0,613.0,720.0,432.0,0.004,22.0,23.0,23.3,21.7,21.1,36.5,22.369,22.153888888888886,23.279999999999998,23.448,21.8928624,24.53222222,42.2,45.5,47.2,20.1,41.922,45.378,45.771,41.067,46.338,36.115,,22.0,,23.0
2017-06-12 11:53:00,3.49,4.0,5.16,4.91,806.0,612.0,709.0,430.0,0.004,22.0,23.0,23.3,21.7,21.1,36.6,22.369,22.153888888888886,23.35222222222221,23.448,21.916753200000002,24.65277778,42.3,45.5,47.2,20.3,41.63,45.346000000000004,44.847,42.465,46.341,36.027,,22.0,,23.0
2017-06-12 11:54:00,3.66,4.0,5.26,4.77,809.0,609.0,709.0,432.0,0.003,24.0,23.0,23.3,21.7,21.1,36.6,22.393,22.153888888888886,23.42388888888889,23.471999999999998,21.916753200000002,24.79777778,42.5,45.4,47.2,20.3,41.891999999999996,45.378,43.111000000000004,42.468,46.309,36.207,,24.0,,23.0
2017-06-12 11:55:00,4.1,4.0,5.25,5.22,811.0,609.0,709.0,432.0,0.004,24.0,23.0,23.3,21.7,21.1,36.7,22.416999999999998,22.153888888888886,23.47222222222222,23.471999999999998,21.916753200000002,25.08888889,42.5,45.4,47.2,20.5,41.96,45.378,43.083999999999996,43.181999999999995,46.341,35.404,,24.0,,23.0
2017-06-12 11:56:00,3.85,4.0,5.3,5.05,814.0,615.0,715.0,434.0,0.003,24.0,23.0,23.3,21.7,21.1,36.7,22.441,22.153888888888886,23.497222222222224,23.545,21.940644,25.18611111,42.4,45.5,47.2,20.6,42.19,45.41,43.379,41.69600000000001,46.343999999999994,35.846,,24.0,,23.0
2017-06-12 11:57:00,4.2,4.0,5.06,4.95,812.0,616.0,720.0,435.0,0.003,24.0,23.0,23.3,21.7,21.1,36.8,22.465,22.17777777777778,23.521111111111125,23.616999999999997,21.940644,25.42777778,42.3,45.4,47.2,20.8,41.738,45.413000000000004,43.833999999999996,41.769,46.343999999999994,35.135999999999996,,24.0,,23.0
2017-06-12 11:58:00,5.36,4.0,5.1,5.4,809.0,621.0,714.0,434.0,0.003,24.0,23.0,23.3,21.7,21.1,36.9,22.489,22.17777777777778,23.521111111111125,23.689,21.940644,25.59777778,42.2,45.4,47.2,20.6,42.163000000000004,45.381,44.641999999999996,42.038000000000004,46.312,35.253,,24.0,,23.0
2017-06-12 11:59:00,3.75,4.0,5.23,6.79,806.0,626.0,709.0,435.0,0.002,24.0,23.0,23.3,21.7,21.1,37.0,22.513,22.17777777777778,23.521111111111125,23.761,21.940644,25.84111111,42.2,45.4,47.2,20.1,42.58600000000001,45.381,42.798,41.916000000000004,46.28,34.675,,24.0,,23.0
2017-06-12 12:00:00,4.75,4.0,4.88,5.75,803.0,626.0,709.0,434.0,0.002,24.0,23.0,23.3,21.7,21.2,37.1,22.537,22.17777777777778,23.521111111111125,23.905,21.9645348,25.98722222,42.3,45.5,47.2,20.3,42.07100000000001,45.349,42.733000000000004,40.921,46.283,33.918,,24.0,,23.0
2017-06-12 12:01:00,9.71,4.0,4.94,4.76,803.0,622.0,716.0,433.0,0.003,24.0,23.0,23.3,21.7,21.1,37.2,22.561,22.17777777777778,23.497222222222224,24.05,21.9645348,26.03611111,42.3,45.5,47.2,20.2,42.365,45.381,42.99,39.857,46.315,33.99,,24.0,,23.0
2017-06-12 12:02:00,3.92,4.0,5.12,4.39,800.0,621.0,717.0,431.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.561,22.17777777777778,23.47222222222222,24.219,21.9645348,26.085,42.2,45.4,47.2,19.6,42.073,45.349,44.894,40.17,46.283,33.961,,24.0,,23.0
2017-06-12 12:03:00,4.29,4.0,5.12,4.35,798.0,617.0,713.0,433.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.202222222222222,23.497222222222224,24.291,21.9645348,26.10888889,42.4,45.4,47.2,19.4,42.824,45.38399999999999,45.76600000000001,40.342,46.347,33.661,,24.0,,23.0
2017-06-12 12:04:00,4.67,4.0,5.23,4.42,800.0,616.0,709.0,436.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.202222222222222,23.521111111111125,24.339000000000002,21.9889812,25.98722222,42.2,45.5,47.2,19.4,41.949,45.416000000000004,45.769,39.88800000000001,46.35,33.65,,24.0,,23.0
2017-06-12 12:05:00,4.76,4.0,5.0,4.26,800.0,616.0,710.0,436.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.202222222222222,23.521111111111125,24.339000000000002,21.9889812,25.91388889,42.3,45.5,47.2,19.3,42.791000000000004,45.38399999999999,44.738,39.396,46.35,33.945,,24.0,,23.0
2017-06-12 12:06:00,3.16,4.0,5.19,4.55,794.0,615.0,709.0,434.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.202222222222222,23.521111111111125,24.339000000000002,21.9889812,25.84111111,42.3,45.5,47.2,19.2,43.178999999999995,45.38399999999999,44.931999999999995,39.363,46.35,34.071999999999996,,24.0,,23.0
2017-06-12 12:07:00,3.46,4.0,4.84,4.31,791.0,613.0,709.0,433.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.202222222222222,23.521111111111125,24.315,21.9889812,25.81722222,42.3,45.5,47.2,19.6,42.338,45.38399999999999,45.70399999999999,41.03100000000001,46.35,33.735,,24.0,,23.0
2017-06-12 12:08:00,3.53,4.0,4.87,4.38,789.0,612.0,706.0,432.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.609,22.226111111111113,23.521111111111125,24.339000000000002,21.9889812,25.89,42.3,45.5,47.2,19.0,41.592,45.387,43.996,40.118,46.31800000000001,33.675,,24.0,,23.0
2017-06-12 12:09:00,2.84,3.0,5.1,4.24,794.0,608.0,702.0,429.0,0.003,24.0,23.0,23.3,21.7,21.2,37.4,22.63300000000001,22.226111111111113,23.497222222222224,24.412,21.9889812,26.03611111,42.2,45.4,47.2,18.7,42.049,45.387,45.412,41.205,46.31800000000001,33.955999999999996,,24.0,,23.0
2017-06-12 12:10:00,3.31,3.0,4.86,4.27,797.0,606.0,701.0,429.0,0.003,24.0,23.0,23.3,21.7,21.2,37.3,22.656999999999996,22.226111111111113,23.521111111111125,24.436,21.9889812,25.86611111,42.3,45.5,47.2,18.8,41.532,45.387,45.865,41.6,46.286,33.404,,24.0,,23.0
2017-06-12 12:11:00,3.07,3.0,4.75,4.08,790.0,609.0,701.0,428.0,0.003,24.0,23.0,23.3,21.8,21.2,37.3,22.656999999999996,22.226111111111113,23.545,24.46,21.9889812,25.84111111,42.3,45.5,47.4,18.6,40.459,45.355,45.03100000000001,41.635,46.286,33.133,,24.0,,23.0
2017-06-12 12:12:00,3.17,4.0,4.97,4.31,786.0,609.0,708.0,430.0,0.003,24.0,23.0,23.3,21.8,21.2,37.3,22.705,22.226111111111113,23.592777777777776,24.50800000000001,21.9889812,25.84111111,42.3,45.5,47.5,18.6,40.236,45.355,44.166000000000004,40.823,46.31800000000001,33.201,,24.0,,23.0
2017-06-12 12:13:00,4.01,3.0,4.71,4.15,786.0,607.0,717.0,431.0,0.003,24.0,23.0,23.3,21.8,21.2,37.4,22.705,22.226111111111113,23.617222222222235,24.557,21.9889812,25.93888889,42.3,45.5,47.4,18.5,40.431999999999995,45.355,43.619,40.338,46.31800000000001,33.376999999999995,,24.0,,23.0
2017-06-12 12:14:00,2.59,4.0,4.67,4.12,780.0,606.0,726.0,433.0,0.003,24.0,23.0,23.3,21.8,21.2,37.4,22.753,22.25,23.664999999999996,24.629,21.9889812,25.96277778,42.3,45.4,47.5,18.8,40.567,45.294,43.981,39.328,46.31800000000001,32.64,,24.0,,23.0
2017-06-12 12:15:00,3.05,3.0,4.79,4.04,780.0,608.0,730.0,434.0,0.003,24.0,23.0,23.3,21.8,21.2,37.4,22.776,22.25,23.71277777777778,24.677,21.9889812,25.89,42.5,45.4,47.4,18.4,39.591,45.294,41.845,39.53,46.35,33.541,,24.0,,23.0
2017-06-12 12:16:00,3.42,3.0,4.53,4.22,780.0,610.0,737.0,431.0,0.003,24.0,22.0,23.3,21.8,21.2,37.4,22.8,22.25,23.785,24.677,22.012872,26.10888889,42.4,45.4,47.4,18.9,39.724000000000004,45.326,40.81,39.3,46.353,33.56,,24.0,,22.0
2017-06-12 12:17:00,2.18,3.0,4.65,4.31,779.0,613.0,737.0,432.0,0.003,24.0,22.0,23.3,21.8,21.3,37.5,22.824,22.25,23.85722222222222,24.701999999999998,22.012872,26.32888889,42.4,45.4,47.4,18.8,39.53,45.326,41.07899999999999,40.714,46.353,32.605,,24.0,,22.0
2017-06-12 12:18:00,3.14,3.0,4.74,4.53,773.0,616.0,736.0,431.0,0.003,24.0,22.0,23.3,21.8,21.3,37.5,22.84800000000001,22.25,23.953888888888894,24.677,22.012872,26.5,42.4,45.3,47.4,18.8,39.566,45.358000000000004,42.458,40.121,46.32100000000001,33.327,,24.0,,22.0
2017-06-12 12:19:00,3.02,3.0,4.57,4.6,771.0,613.0,739.0,433.0,0.003,24.0,22.0,23.3,21.8,21.3,37.6,22.872,22.27388888888889,24.026111111111113,24.677,22.0356516,26.475,42.3,45.4,47.4,18.8,39.536,45.361000000000004,41.945,41.3,46.292,33.123000000000005,,24.0,,22.0
2017-06-12 12:20:00,3.16,3.0,4.3,4.46,762.0,617.0,752.0,434.0,0.003,24.0,22.0,23.3,21.8,21.3,37.5,22.896,22.27388888888889,24.073888888888888,24.701999999999998,22.0356516,26.54888889,42.3,45.4,47.4,19.0,40.289,45.297,42.79600000000001,41.825,46.292,33.196999999999996,,24.0,,22.0
2017-06-12 12:21:00,2.85,3.0,4.42,4.65,748.0,622.0,758.0,436.0,0.002,24.0,22.0,23.3,21.8,21.3,37.6,22.896,22.27388888888889,24.146111111111125,24.774,22.0356516,26.57277778,42.3,45.3,47.4,18.7,40.811,45.32899999999999,43.388999999999996,39.277,46.26,33.266999999999996,,24.0,,22.0
2017-06-12 12:22:00,4.14,3.0,4.62,4.25,735.0,626.0,763.0,436.0,0.002,24.0,22.0,23.3,21.8,21.3,37.6,22.92,22.27388888888889,24.171111111111106,24.846999999999998,22.0356516,26.475,42.3,45.5,47.4,18.8,40.455,45.297,43.391999999999996,40.467,46.26,33.291,,24.0,,22.0
