Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_DEN,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_DEN,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_DEN,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-15 07:19:00,,1.0,316.0,594.0,509.0,628.0,447.0,0.105,23.0,25.0,12.3,19.6,21.4,22.9,21.6,18.773888888888894,19.4615568,20.65,21.1027777777778,12.025,86.2,51.2,44.8,39.6,44.9,53.806,54.213,49.542,48.11600000000001,90.815,,23.0,,25.0
2018-03-15 07:20:00,,0.0,316.0,594.0,507.0,633.0,447.0,0.105,23.0,25.0,12.3,19.6,21.4,22.9,21.6,18.773888888888894,19.4615568,20.65,21.1027777777778,12.05,85.7,51.2,44.8,39.7,45.0,53.713,54.213,49.542,48.242,90.847,,23.0,,25.0
2018-03-15 07:21:00,,1.0,311.0,589.0,507.0,630.0,450.0,0.105,23.0,25.0,12.3,19.6,21.4,22.9,21.6,18.773888888888894,19.4615568,20.65,21.1027777777778,12.025,85.6,51.2,44.8,39.7,45.0,53.682,54.244,49.51,48.179,90.32,,23.0,,25.0
2018-03-15 07:22:00,,1.0,313.0,586.0,508.0,626.0,450.0,0.104,23.0,25.0,12.3,19.6,21.4,22.9,21.6,18.773888888888894,19.4615568,20.65,21.1027777777778,12.001111111111099,85.6,51.2,44.8,39.7,45.0,53.775,54.213,49.51,47.989,89.581,,23.0,,25.0
2018-03-15 07:23:00,,1.0,303.0,590.0,509.0,626.0,450.0,0.104,23.0,25.0,12.3,19.6,21.4,22.9,21.6,18.773888888888894,19.437666,20.65,21.078888888888894,11.9772222222222,84.8,51.3,44.8,39.8,45.0,53.651,54.21,49.51,48.081,90.072,,23.0,,25.0
2018-03-15 07:24:00,,0.0,303.0,595.0,505.0,628.0,449.0,0.106,23.0,25.0,12.3,19.6,21.4,22.8,21.6,18.75,19.437666,20.65,21.078888888888894,11.9527777777778,84.4,51.3,44.8,39.8,45.0,53.772,54.21,49.51,48.081,90.093,,23.0,,25.0
2018-03-15 07:25:00,,0.0,307.0,596.0,503.0,628.0,453.0,0.106,23.0,25.0,12.3,19.6,21.4,22.8,21.6,18.75,19.437666,20.65,21.078888888888894,11.9527777777778,84.8,51.2,44.8,39.7,45.0,53.772,54.21,49.51,48.049,90.093,,23.0,,25.0
2018-03-15 07:26:00,,1.0,307.0,594.0,501.0,630.0,448.0,0.107,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.773888888888894,19.437666,20.65,21.078888888888894,11.9288888888889,84.5,51.2,44.8,39.8,45.0,53.744,54.24100000000001,49.51,48.049,90.008,,23.0,,24.0
2018-03-15 07:27:00,,1.0,305.0,599.0,501.0,630.0,447.0,0.107,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.75,19.437666,20.627222222222198,21.078888888888894,11.9288888888889,84.5,51.3,44.8,39.7,44.9,53.802,54.21,49.538,48.018,90.139,,23.0,,24.0
2018-03-15 07:28:00,,1.0,307.0,600.0,503.0,625.0,448.0,0.105,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.773888888888894,19.437666,20.627222222222198,21.078888888888894,11.9527777777778,84.4,51.3,44.8,39.8,45.0,53.775,54.24100000000001,49.538,47.923,90.119,,23.0,,24.0
2018-03-15 07:29:00,,1.0,307.0,603.0,504.0,623.0,449.0,0.105,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.773888888888894,19.4143308,20.627222222222198,21.078888888888894,11.9772222222222,84.2,51.2,44.8,39.8,44.9,53.713,54.237,49.475,48.049,90.412,,23.0,,24.0
2018-03-15 07:30:00,,0.0,303.0,600.0,504.0,625.0,448.0,0.104,23.0,24.0,12.3,19.6,21.4,22.8,21.5,18.773888888888894,19.4143308,20.627222222222198,21.0561111111111,12.001111111111099,84.6,51.2,44.8,39.7,44.9,53.713,54.237,49.507,48.015,90.078,,23.0,,24.0
2018-03-15 07:31:00,,1.0,303.0,598.0,504.0,626.0,447.0,0.104,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.7977777777778,19.4143308,20.627222222222198,21.0561111111111,12.05,84.6,51.2,44.8,39.8,44.9,53.717,54.268,49.444,47.951,90.352,,23.0,,24.0
2018-03-15 07:32:00,,1.0,309.0,596.0,505.0,632.0,445.0,0.104,23.0,24.0,12.3,19.5,21.4,22.8,21.6,18.8211111111111,19.4143308,20.627222222222198,21.0561111111111,12.0738888888889,84.8,51.3,44.8,39.9,44.9,53.596,54.176,49.444,48.078,89.39,,23.0,,24.0
2018-03-15 07:33:00,,1.0,309.0,596.0,501.0,637.0,445.0,0.104,23.0,24.0,12.3,19.6,21.4,22.8,21.6,18.8211111111111,19.4143308,20.627222222222198,21.0561111111111,12.122222222222199,84.5,51.2,44.8,39.8,44.9,53.627,54.237,49.444,48.078,89.008,,23.0,,24.0
2018-03-15 07:34:00,,1.0,305.0,598.0,501.0,642.0,444.0,0.103,23.0,24.0,12.4,19.6,21.4,22.8,21.6,18.845,19.4143308,20.627222222222198,21.0561111111111,12.1711111111111,84.6,51.2,44.8,39.9,44.9,53.538,54.176,49.381,47.951,89.177,,23.0,,24.0
2018-03-15 07:35:00,,1.0,307.0,599.0,499.0,647.0,445.0,0.103,23.0,24.0,12.4,19.6,21.4,22.8,21.6,18.892777777777802,19.4143308,20.627222222222198,21.0561111111111,12.2188888888889,84.3,51.3,44.8,39.8,44.8,53.545,54.237,49.412,47.88800000000001,88.663,,23.0,,24.0
2018-03-15 07:36:00,,0.0,309.0,598.0,501.0,645.0,446.0,0.103,23.0,24.0,12.4,19.6,21.4,22.8,21.6,18.892777777777802,19.4143308,20.627222222222198,21.0561111111111,12.2427777777778,84.6,51.3,44.8,39.9,44.8,53.576,54.268,49.412,48.078,88.3,,23.0,,24.0
2018-03-15 07:37:00,,1.0,311.0,598.0,500.0,645.0,450.0,0.103,23.0,24.0,12.4,19.6,21.4,22.8,21.6,18.892777777777802,19.4143308,20.6027777777778,21.0561111111111,12.292222222222199,83.3,51.2,44.8,39.8,44.8,53.483,54.268,49.378,47.983,88.31200000000003,,23.0,,24.0
2018-03-15 07:38:00,,0.0,307.0,594.0,498.0,645.0,450.0,0.101,23.0,24.0,12.4,19.6,21.4,22.7,21.6,18.892777777777802,19.4143308,20.6027777777778,21.0561111111111,12.34,83.8,51.4,44.8,40.0,44.8,53.483,54.361,49.346,47.856,88.245,,23.0,,24.0
2018-03-15 07:39:00,,0.0,311.0,590.0,498.0,645.0,446.0,0.101,23.0,24.0,12.5,19.6,21.4,22.7,21.6,18.892777777777802,19.4143308,20.6027777777778,21.0322222222222,12.3638888888889,84.1,51.1,44.8,39.8,44.8,53.483,54.392,49.378,47.916,87.351,,23.0,,24.0
2018-03-15 07:40:00,,0.0,312.0,589.0,498.0,650.0,447.0,0.102,23.0,24.0,12.5,19.6,21.4,22.7,21.6,18.892777777777802,19.4143308,20.6027777777778,21.0322222222222,12.3888888888889,83.3,51.3,44.8,39.9,44.8,53.514,54.299,49.409,47.948,87.251,,23.0,,24.0
2018-03-15 07:41:00,,1.0,309.0,592.0,496.0,650.0,444.0,0.102,23.0,24.0,12.5,19.6,21.4,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.4372222222222,83.0,51.2,44.8,39.9,44.9,53.483,54.303,49.409,47.948,87.05,,23.0,,24.0
2018-03-15 07:42:00,,1.0,310.0,592.0,497.0,655.0,442.0,0.102,23.0,24.0,12.6,19.6,21.4,22.7,21.6,18.868888888888897,19.437666,20.6027777777778,21.0322222222222,12.4611111111111,83.7,51.2,44.8,40.0,44.8,53.479,54.272,49.409,47.885,87.48100000000002,,23.0,,24.0
2018-03-15 07:43:00,,2.0,309.0,594.0,499.0,663.0,442.0,0.102,23.0,24.0,12.6,19.6,21.4,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.4611111111111,83.3,51.2,44.8,39.9,44.8,53.452,54.21,49.409,47.98,87.87799999999999,,23.0,,24.0
2018-03-15 07:44:00,,1.0,307.0,594.0,500.0,660.0,442.0,0.103,23.0,24.0,12.7,19.6,21.4,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.485,83.1,51.2,44.8,40.0,44.8,53.514,54.364,49.409,47.948,87.91,,23.0,,24.0
2018-03-15 07:45:00,,1.0,311.0,593.0,501.0,655.0,442.0,0.103,23.0,24.0,12.7,19.6,21.3,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.557777777777801,82.9,51.2,44.8,40.1,44.8,53.452,54.303,49.378,47.853,88.21799999999998,,23.0,,24.0
2018-03-15 07:46:00,,0.0,316.0,590.0,504.0,655.0,442.0,0.1,23.0,24.0,12.7,19.6,21.4,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.63,82.8,51.2,44.8,39.9,44.8,53.42100000000001,54.272,49.315,47.885,87.839,,23.0,,24.0
2018-03-15 07:47:00,,1.0,312.0,589.0,504.0,655.0,440.0,0.1,23.0,24.0,12.8,19.6,21.3,22.7,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.7272222222222,83.2,51.2,44.8,40.1,44.8,53.452,54.334,49.346,47.948,87.94200000000002,,23.0,,24.0
2018-03-15 07:48:00,,1.0,311.0,586.0,501.0,652.0,439.0,0.103,21.0,24.0,12.8,19.6,21.3,22.6,21.6,18.9172222222222,19.437666,20.6027777777778,21.0322222222222,12.7988888888889,83.1,51.2,44.8,40.0,44.8,53.517,54.272,49.283,47.98,87.137,,21.0,,24.0
2018-03-15 07:49:00,,1.0,307.0,585.0,498.0,650.0,440.0,0.103,21.0,24.0,12.8,19.6,21.3,22.6,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.8472222222222,83.3,51.1,44.8,40.1,44.8,53.483,54.272,49.346,47.82100000000001,86.056,,21.0,,24.0
2018-03-15 07:50:00,,0.0,309.0,579.0,496.0,655.0,439.0,0.1,21.0,24.0,12.8,19.6,21.3,22.6,21.6,18.892777777777802,19.437666,20.6027777777778,21.0322222222222,12.8472222222222,82.2,51.2,44.8,39.9,44.8,53.483,54.334,49.315,47.916,84.79700000000003,,21.0,,24.0
2018-03-15 07:51:00,,0.0,310.0,571.0,497.0,656.0,439.0,0.1,21.0,24.0,12.9,19.6,21.3,22.6,21.6,18.9172222222222,19.437666,20.6027777777778,21.0322222222222,12.8711111111111,81.3,51.1,44.8,40.0,44.8,53.424,54.364,49.283,47.98,83.456,,21.0,,24.0
2018-03-15 07:52:00,,1.0,311.0,570.0,496.0,653.0,442.0,0.1,21.0,24.0,12.9,19.6,21.3,22.6,21.6,18.9172222222222,19.437666,20.6027777777778,21.0322222222222,12.8711111111111,81.6,51.2,44.8,40.0,44.8,53.424,54.303,49.346,47.853,82.834,,21.0,,24.0
2018-03-15 07:53:00,,1.0,310.0,571.0,495.0,648.0,442.0,0.1,21.0,24.0,12.9,19.6,21.3,22.6,21.6,18.9172222222222,19.437666,20.578888888888894,21.0077777777778,12.92,79.3,51.2,44.8,40.0,44.8,53.393,54.334,49.312,47.81800000000001,83.521,,21.0,,24.0
2018-03-15 07:54:00,,1.0,309.0,570.0,493.0,650.0,442.0,0.102,21.0,24.0,12.9,19.6,21.3,22.6,21.6,18.94,19.437666,20.578888888888894,21.0077777777778,12.9438888888889,79.9,51.2,44.8,40.0,44.8,53.428,54.364,49.28,47.787,83.256,,21.0,,24.0
2018-03-15 07:55:00,,1.0,307.0,576.0,493.0,647.0,438.0,0.102,21.0,24.0,12.9,19.6,21.3,22.6,21.6,18.94,19.437666,20.578888888888894,21.0077777777778,12.9922222222222,78.8,51.1,44.8,40.0,44.8,53.428,54.334,49.28,47.81800000000001,83.943,,21.0,,24.0
2018-03-15 07:56:00,,1.0,311.0,573.0,490.0,643.0,441.0,0.1,21.0,24.0,13.0,19.6,21.3,22.6,21.6,18.9638888888889,19.437666,20.578888888888894,21.0077777777778,13.04,79.2,51.1,44.8,39.9,44.8,53.369,54.334,49.249,47.882,82.193,,21.0,,24.0
2018-03-15 07:57:00,,1.0,310.0,576.0,490.0,642.0,442.0,0.1,21.0,24.0,13.0,19.6,21.3,22.6,21.6,18.9638888888889,19.437666,20.578888888888894,21.0077777777778,13.0638888888889,79.3,51.2,44.8,40.0,44.8,53.338,54.334,49.28,47.787,83.175,,21.0,,24.0
2018-03-15 07:58:00,,1.0,309.0,573.0,492.0,648.0,438.0,0.103,21.0,24.0,13.0,19.6,21.3,22.5,21.6,18.9638888888889,19.437666,20.578888888888894,20.9838888888889,13.1372222222222,78.7,51.1,44.8,40.1,44.8,53.307,54.364,49.28,47.752,82.323,,21.0,,24.0
2018-03-15 07:59:00,,0.0,305.0,573.0,495.0,656.0,440.0,0.103,21.0,24.0,13.1,19.6,21.3,22.5,21.6,18.9638888888889,19.437666,20.578888888888894,20.9838888888889,13.1372222222222,79.4,51.1,44.8,40.1,44.8,53.431,54.364,49.217,47.815,82.10600000000002,,21.0,,24.0
2018-03-15 08:00:00,,0.0,310.0,570.0,498.0,659.0,439.0,0.102,21.0,24.0,13.1,19.6,21.3,22.5,21.6,18.94,19.437666,20.578888888888894,20.9838888888889,13.112222222222199,79.0,51.1,44.8,40.1,44.8,53.335,54.303,49.217,48.005,82.88799999999998,,21.0,,24.0
2018-03-15 08:01:00,,0.0,307.0,570.0,500.0,655.0,442.0,0.102,21.0,24.0,13.2,19.6,21.3,22.5,21.6,18.9638888888889,19.437666,20.578888888888894,20.9838888888889,13.1372222222222,78.4,51.1,44.8,40.1,44.8,53.338,54.364,49.217,47.942,81.834,,21.0,,24.0
2018-03-15 08:02:00,,1.0,305.0,570.0,500.0,648.0,442.0,0.1,21.0,24.0,13.2,19.6,21.3,22.5,21.6,18.9638888888889,19.437666,20.578888888888894,20.9838888888889,13.1372222222222,78.3,51.1,44.8,40.1,44.8,53.338,54.364,49.18600000000001,47.784,79.97399999999998,,21.0,,24.0
2018-03-15 08:03:00,,0.0,310.0,567.0,499.0,647.0,439.0,0.1,21.0,24.0,13.2,19.6,21.3,22.5,21.6,18.9638888888889,19.437666,20.578888888888894,20.9838888888889,13.161111111111099,76.3,51.1,44.8,40.1,44.8,53.307,54.364,49.217,47.879,80.363,,21.0,,24.0
2018-03-15 08:04:00,,0.0,311.0,566.0,498.0,645.0,435.0,0.101,21.0,24.0,13.2,19.6,21.3,22.5,21.6,18.9638888888889,19.4615568,20.555,20.9838888888889,13.2088888888889,76.7,51.1,44.8,40.1,44.8,53.307,54.337,49.214,47.847,80.483,,21.0,,24.0
2018-03-15 08:05:00,,1.0,313.0,563.0,495.0,643.0,435.0,0.101,21.0,24.0,13.2,19.6,21.3,22.5,21.6,18.9638888888889,19.4615568,20.555,20.9838888888889,13.185,77.3,51.1,44.9,40.1,44.8,53.338,54.368,49.182,47.942,78.96600000000002,,21.0,,24.0
2018-03-15 08:06:00,,0.0,316.0,564.0,493.0,644.0,434.0,0.1,21.0,24.0,13.2,19.5,21.3,22.5,21.6,18.9638888888889,19.485447600000004,20.555,20.9838888888889,13.2088888888889,77.1,51.1,44.9,40.0,44.9,53.369,54.742,49.182,47.879,79.577,,21.0,,24.0
2018-03-15 08:07:00,,0.0,316.0,564.0,493.0,640.0,432.0,0.1,21.0,24.0,13.2,19.5,21.3,22.5,21.6,18.9877777777778,19.604346,20.555,20.9838888888889,13.2327777777778,75.3,51.1,44.9,40.1,44.9,53.31100000000001,55.622,49.245,47.815,79.252,,21.0,,24.0
2018-03-15 08:08:00,,0.0,311.0,559.0,494.0,640.0,432.0,0.102,21.0,24.0,13.3,19.6,21.3,22.5,21.6,18.9877777777778,19.6993536,20.555,20.9838888888889,13.2811111111111,75.9,51.0,44.9,40.0,44.8,53.342,75.972,49.214,47.847,79.318,,21.0,,24.0
2018-03-15 08:09:00,,0.0,314.0,560.0,495.0,634.0,432.0,0.102,21.0,24.0,13.3,19.5,21.3,22.5,21.6,18.9638888888889,19.937706,20.555,20.9838888888889,13.2572222222222,76.2,51.0,44.9,40.1,44.8,53.338,86.417,49.245,47.91,78.568,,21.0,,24.0
2018-03-15 08:10:00,,1.0,314.0,553.0,492.0,630.0,433.0,0.103,21.0,24.0,13.3,19.6,21.3,22.5,21.6,18.94,20.22384,20.555,20.9838888888889,13.2327777777778,75.3,51.0,44.9,40.1,44.8,53.984,90.7,49.214,47.879,78.562,,21.0,,24.0
2018-03-15 08:11:00,,1.0,314.0,556.0,490.0,633.0,432.0,0.103,21.0,24.0,13.3,19.6,21.3,22.5,21.6,18.9638888888889,20.5088628,20.555,20.9838888888889,13.2327777777778,75.2,50.9,44.9,40.2,44.8,53.617,92.785,49.245,47.72,78.175,,21.0,,24.0
2018-03-15 08:12:00,,1.0,313.0,556.0,489.0,634.0,432.0,0.104,21.0,24.0,13.3,19.6,21.3,22.5,21.6,18.9172222222222,20.7716616,20.555,20.9838888888889,13.2572222222222,74.6,51.0,44.9,40.1,44.8,53.455,92.904,49.214,47.879,78.568,,21.0,,24.0
2018-03-15 08:13:00,,1.0,311.0,553.0,486.0,637.0,433.0,0.104,21.0,24.0,13.3,19.6,21.3,22.5,21.6,18.9172222222222,21.0577956,20.555,20.96,13.305,73.7,51.0,44.9,40.1,44.8,53.517,93.591,49.245,47.812,79.516,,21.0,,24.0
2018-03-15 08:14:00,,1.0,306.0,560.0,487.0,637.0,432.0,0.104,21.0,24.0,13.4,19.6,21.3,22.4,21.6,18.892777777777802,21.3194832,20.555,20.96,13.352777777777801,75.0,52.7,44.9,40.1,44.8,53.94600000000001,94.697,49.214,47.749,78.118,,21.0,,24.0
2018-03-15 08:15:00,,1.0,310.0,559.0,492.0,633.0,432.0,0.104,21.0,24.0,13.4,19.6,21.3,22.4,21.6,18.892777777777802,21.5345004,20.555,20.96,13.3772222222222,75.1,52.2,44.9,40.0,44.8,53.73,94.885,49.277,47.87600000000001,78.372,,21.0,,24.0
2018-03-15 08:16:00,,1.0,307.0,562.0,493.0,630.0,432.0,0.104,21.0,24.0,13.4,19.6,21.3,22.4,21.6,18.892777777777802,21.6539544,20.5311111111111,20.96,13.4488888888889,74.5,52.7,44.9,40.0,44.8,53.452,87.943,49.274,47.685,77.028,,21.0,,24.0
2018-03-15 08:17:00,,0.0,310.0,556.0,493.0,626.0,430.0,0.104,21.0,24.0,13.4,19.6,21.2,22.4,21.6,18.868888888888897,21.629508,20.5311111111111,20.936111111111103,13.4727777777778,74.7,53.0,44.9,40.1,44.9,54.066,75.24,49.274,47.87300000000001,75.833,,21.0,,24.0
2018-03-15 08:18:00,,0.0,314.0,560.0,493.0,626.0,430.0,0.104,21.0,24.0,13.4,19.6,21.3,22.4,21.6,18.892777777777802,21.6056172,20.5311111111111,20.936111111111103,13.4727777777778,72.7,55.4,44.9,40.1,44.9,53.854,65.952,49.305,47.809,77.116,,21.0,,24.0
2018-03-15 08:19:00,,1.0,313.0,567.0,493.0,630.0,429.0,0.104,21.0,24.0,13.4,19.7,21.2,22.4,21.6,18.868888888888897,21.5589468,20.5072222222222,20.936111111111103,13.497222222222199,72.7,55.9,44.9,40.0,44.9,54.005,68.531,49.302,47.841,77.483,,21.0,,24.0
2018-03-15 08:20:00,,1.0,314.0,571.0,493.0,634.0,431.0,0.104,21.0,24.0,13.4,19.7,21.2,22.4,21.6,18.868888888888897,21.4867188,20.5072222222222,20.936111111111103,13.5461111111111,73.9,56.1,44.9,40.1,44.8,54.005,69.168,49.271,47.809,75.988,,21.0,,24.0
2018-03-15 08:21:00,,1.0,316.0,576.0,490.0,632.0,433.0,0.104,21.0,24.0,13.4,19.7,21.2,22.4,21.6,18.845,21.4144908,20.5072222222222,20.936111111111103,13.5461111111111,73.4,56.6,44.9,40.0,44.8,54.15600000000001,69.008,49.271,47.841,75.848,,21.0,,24.0
2018-03-15 08:22:00,,1.0,318.0,576.0,488.0,633.0,432.0,0.102,21.0,24.0,13.4,19.7,21.2,22.4,21.6,18.892777777777802,21.2955924,20.5072222222222,20.936111111111103,13.5938888888889,72.6,56.4,44.9,40.0,44.8,53.792,68.956,49.302,47.904,77.225,,21.0,,24.0
2018-03-15 08:23:00,,1.0,318.0,577.0,492.0,634.0,434.0,0.102,21.0,24.0,13.5,19.7,21.2,22.4,21.6,18.94,21.176694,20.5072222222222,20.936111111111103,13.6422222222222,73.4,56.9,44.9,40.1,44.8,53.551,69.583,49.302,47.809,77.985,,21.0,,24.0
2018-03-15 08:24:00,,1.0,316.0,585.0,495.0,637.0,436.0,0.103,21.0,24.0,13.5,19.7,21.2,22.4,21.6,18.9638888888889,21.0805752,20.5072222222222,20.936111111111103,13.69,73.3,57.4,44.9,40.1,45.1,53.679,69.654,49.302,47.809,77.66199999999998,,21.0,,24.0
2018-03-15 08:25:00,,1.0,318.0,590.0,495.0,637.0,439.0,0.103,21.0,24.0,13.6,19.7,21.2,22.4,21.6,18.9877777777778,20.9616768,20.5072222222222,20.936111111111103,13.786111111111099,73.8,56.3,44.9,40.1,45.0,53.527,69.043,49.334,47.841,76.484,,21.0,,24.0
2018-03-15 08:26:00,,1.0,316.0,586.0,492.0,637.0,444.0,0.103,21.0,18.0,13.6,19.7,21.2,22.4,21.6,19.035,20.8666692,20.5072222222222,20.936111111111103,13.8577777777778,73.6,55.9,45.0,40.2,45.2,53.441,69.232,49.334,47.904,75.744,,21.0,,18.0
2018-03-15 08:27:00,,1.0,320.0,583.0,495.0,641.0,444.0,0.103,21.0,18.0,13.7,19.8,21.2,22.3,21.6,18.9638888888889,20.7944412,20.5072222222222,20.936111111111103,13.9538888888889,73.0,55.7,45.0,40.1,45.0,54.265,69.895,49.334,47.87300000000001,75.904,,21.0,,18.0
2018-03-15 08:28:00,,1.0,322.0,580.0,494.0,638.0,442.0,0.105,21.0,18.0,13.7,19.8,21.2,22.3,21.6,18.9638888888889,20.699433600000006,20.4838888888889,20.936111111111103,14.05,73.1,55.7,45.0,40.1,44.9,54.049,68.08,49.362,47.87300000000001,75.587,,21.0,,18.0
2018-03-15 08:29:00,,1.0,320.0,583.0,495.0,634.0,444.0,0.105,21.0,18.0,13.7,19.8,21.2,22.3,21.6,18.94,20.604426,20.4838888888889,20.9127777777778,14.122222222222199,73.4,55.8,45.0,40.2,45.1,53.644,68.653,49.362,47.806,74.053,,21.0,,18.0
2018-03-15 08:30:00,,1.0,320.0,583.0,494.0,628.0,440.0,0.105,21.0,18.0,13.8,19.8,21.2,22.3,21.5,18.9877777777778,20.5566444,20.4838888888889,20.9127777777778,14.1461111111111,72.2,55.4,45.1,40.2,45.0,53.62,68.88,49.331,47.87,74.171,,21.0,,18.0
2018-03-15 08:31:00,,1.0,319.0,585.0,493.0,630.0,438.0,0.105,21.0,18.0,13.9,19.8,21.2,22.3,21.6,18.9877777777778,20.4855276,20.4838888888889,20.9127777777778,14.1938888888889,72.0,55.6,45.0,40.2,45.1,53.589,65.28,49.331,47.87,74.46300000000002,,21.0,,18.0
2018-03-15 08:32:00,,1.0,318.0,586.0,497.0,629.0,439.0,0.106,21.0,18.0,13.9,19.8,21.2,22.3,21.6,18.9638888888889,20.437746,20.4838888888889,20.9127777777778,14.29,72.2,55.6,45.2,40.2,45.1,53.555,65.65899999999999,49.362,47.901,74.426,,21.0,,18.0
2018-03-15 08:33:00,,1.0,318.0,587.0,500.0,632.0,440.0,0.106,21.0,18.0,13.9,19.8,21.2,22.3,21.6,18.94,20.3666292,20.4838888888889,20.9127777777778,14.432777777777801,72.1,55.5,45.3,40.3,45.1,53.89100000000001,64.632,49.362,47.87,73.663,,21.0,,18.0
2018-03-15 08:34:00,,1.0,318.0,586.0,507.0,632.0,442.0,0.102,21.0,18.0,13.9,19.8,21.2,22.3,21.6,18.892777777777802,20.3188476,20.4838888888889,20.9127777777778,14.6488888888889,72.3,54.8,45.4,40.2,45.2,54.409,63.816,49.394,47.901,72.855,,21.0,,18.0
2018-03-15 08:35:00,,1.0,314.0,583.0,510.0,630.0,442.0,0.102,21.0,18.0,13.9,19.8,21.2,22.3,21.6,18.868888888888897,20.2944012,20.4838888888889,20.9127777777778,14.887777777777801,72.2,55.0,45.4,40.2,45.5,54.529,63.782,49.457,47.901,72.873,,21.0,,18.0
2018-03-15 08:36:00,,1.0,316.0,573.0,516.0,628.0,444.0,0.103,21.0,18.0,14.0,19.8,21.2,22.3,21.5,18.9172222222222,20.247730800000006,20.4838888888889,20.9127777777778,15.1511111111111,72.1,54.4,45.4,40.4,45.4,54.166,65.209,49.457,47.87,71.268,,21.0,,18.0
2018-03-15 08:37:00,,1.0,318.0,570.0,519.0,628.0,448.0,0.103,21.0,18.0,14.0,19.8,21.2,22.3,21.6,18.9638888888889,20.22384,20.4838888888889,20.9127777777778,15.4138888888889,71.7,53.9,45.3,40.3,45.2,53.802,63.59,49.457,47.901,69.361,,21.0,,18.0
2018-03-15 08:38:00,,1.0,318.0,566.0,522.0,626.0,449.0,0.104,21.0,18.0,14.0,19.8,21.3,22.3,21.6,18.9638888888889,20.1755028,20.4838888888889,20.9127777777778,15.605,71.2,53.9,45.5,40.3,45.2,53.988,61.111,49.457,47.965,69.888,,21.0,,18.0
2018-03-15 08:39:00,,1.0,318.0,555.0,529.0,625.0,448.0,0.104,21.0,18.0,14.0,19.8,21.3,22.3,21.6,18.9638888888889,20.151612,20.4838888888889,20.888888888888896,15.8911111111111,70.6,54.0,45.5,40.6,45.3,54.142,59.773,49.457,48.088,71.238,,21.0,,18.0
2018-03-15 08:40:00,,1.0,318.0,550.0,534.0,637.0,447.0,0.099,21.0,18.0,14.1,19.8,21.3,22.3,21.5,18.9638888888889,20.1277212,20.4838888888889,20.888888888888896,16.128888888888902,72.6,53.5,45.5,40.2,45.3,54.142,60.468,49.425,47.962,68.247,,21.0,,18.0
2018-03-15 08:41:00,,1.0,314.0,550.0,539.0,644.0,447.0,0.099,21.0,18.0,14.2,19.8,21.3,22.2,21.6,18.94,20.104386,20.4838888888889,20.888888888888896,16.2961111111111,73.0,53.0,45.4,40.4,45.3,54.447,58.426,49.457,47.93,65.792,,21.0,,18.0
2018-03-15 08:42:00,,1.0,319.0,550.0,545.0,644.0,445.0,0.102,21.0,18.0,14.2,19.8,21.3,22.3,21.6,18.94,20.0804952,20.4838888888889,20.888888888888896,16.4872222222222,70.5,52.8,45.4,40.5,45.4,54.416,59.914,49.488,48.025,66.67699999999999,,21.0,,18.0
2018-03-15 08:43:00,,1.0,325.0,545.0,547.0,645.0,447.0,0.102,21.0,18.0,14.3,19.8,21.3,22.3,21.5,18.94,20.0804952,20.4838888888889,20.888888888888896,16.7011111111111,71.4,52.9,45.4,40.4,45.4,54.416,58.51300000000001,49.457,48.025,67.622,,21.0,,18.0
2018-03-15 08:44:00,,1.0,322.0,541.0,545.0,650.0,445.0,0.1,21.0,18.0,14.4,19.8,21.3,22.2,21.5,18.9638888888889,20.0566044,20.4838888888889,20.888888888888896,16.962777777777802,72.0,52.5,45.4,40.5,45.5,54.327,58.54,49.52,48.12,68.225,,21.0,,18.0
