Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-11 18:00:00,10.834,5,650,716,647,403,0.082,14,14,24.2,23.5,24.1,20.3,22.445,22.562916,16.98722222,49.1,51.7,48.9,54.3,59.953,54.816,70.553,,14,,14
2017-11-11 18:01:00,11.231,5,659,724,648,401,0.082,14,14,24.2,23.5,24.2,20.3,22.42111111,22.5390252,16.98722222,49,51.7,48.9,54.2,61.871,54.75,70.408,,14,,14
2017-11-11 18:02:00,11.429,5,657,729,650,399,0.082,14,14,24.2,23.5,24.1,20.3,22.39722222,22.5145788,16.98722222,49,51.7,48.9,54.1,61.38,54.747,70.495,,14,,14
2017-11-11 18:03:00,11.505,5,653,737,650,399,0.081,14,14,24.2,23.5,24.1,20.2,22.37277778,22.5145788,16.96277778,49.1,51.7,48.9,54.2,61.163,54.747,70.462,,14,,14
2017-11-11 18:04:00,11.551,5,650,746,648,394,0.081,14,14,24.1,23.5,24.1,20.2,22.37277778,22.5145788,16.93888889,49.2,51.7,48.8,54.3,60.645,54.778,70.399,,14,,14
2017-11-11 18:05:00,10.88,5,649,759,647,390,0.082,14,14,24.2,23.5,24.1,20.1,22.37277778,22.490688,16.915,49.2,51.5,48.8,55.2,58.931,54.743,70.568,,14,,14
2017-11-11 18:06:00,11.032,5,644,759,644,392,0.082,14,14,24.2,23.5,24.1,20.1,22.35,22.490688,16.915,49.2,51.5,48.8,54.7,58.896,54.775,70.51,,14,,14
2017-11-11 18:07:00,12.833,5,636,759,635,392,0.082,14,14,24.2,23.5,24.1,20.1,22.32611111,22.4667972,16.915,49.2,51.4,48.9,54.8,59.506,54.802,70.539,,14,,14
2017-11-11 18:08:00,10.208,5,632,744,629,391,0.082,14,14,24.2,23.5,24.1,20,22.32611111,22.4667972,16.86777778,49.2,51.4,49,55.6,58.493,54.615,70.444,,14,,14
2017-11-11 18:09:00,11.215,5,627,739,630,394,0.079,14,14,24.1,23.5,24.1,20,22.30222222,22.4429064,16.84388889,49.2,51.3,49.1,55.4,61.79,54.768,70.584,,14,,14
2017-11-11 18:10:00,9.949,5,616,733,631,393,0.079,14,14,24.2,23.5,24.1,20,22.27777778,22.4190156,16.82,49.2,51.2,49.1,55.2,61.695,54.826,70.666,,14,,14
2017-11-11 18:11:00,9.598,5,620,723,632,391,0.081,14,14,24.1,23.5,24.1,19.9,22.27777778,22.4190156,16.79611111,49.2,51.4,49.1,55.5,60.324,54.795,70.719,,14,,14
2017-11-11 18:12:00,11.398,5,621,716,632,390,0.081,14,15,24.1,23.5,24.1,19.9,22.27777778,22.3945692,16.79611111,49.2,51.1,49.2,55.9,59.957,54.854,70.863,,14,,15
2017-11-11 18:13:00,11.902,5,625,716,632,394,0.083,14,15,24.1,23.5,24.1,19.9,22.25388889,22.3706784,16.77277778,49.2,50.9,49.2,55.7,60.656,54.82,70.859,,14,,15
2017-11-11 18:14:00,10.986,5,623,705,633,399,0.083,14,15,24.1,23.5,24.1,19.8,22.25388889,22.3706784,16.74888889,49.1,50.8,49.2,55.8,61.235,54.851,70.941,,14,,15
2017-11-11 18:15:00,10.91,5,622,693,635,396,0.082,14,15,24.1,23.5,24.1,19.8,22.23,22.3467876,16.725,49.2,50.7,49.2,55.9,59.797,54.847,71.052,,14,,15
2017-11-11 18:16:00,9.415,5,623,685,630,399,0.082,14,15,24.1,23.5,24,19.8,22.20611111,22.3467876,16.67722222,49.2,50.8,49.2,56.1,59.518,54.941,70.985,,14,,15
2017-11-11 18:17:00,10.529,5,626,681,629,403,0.08,14,15,24.1,23.5,24,19.7,22.20611111,22.3228968,16.65388889,49.1,51.6,49.2,56.1,59.854,54.906,71.125,,14,,15
2017-11-11 18:18:00,9.903,5,623,688,628,403,0.08,14,15,24.1,23.5,24,19.7,22.20611111,22.3228968,16.60611111,49.1,51.8,49.2,56.5,59.916,55.093,71.317,,14,,15
2017-11-11 18:19:00,9.354,5,622,746,627,403,0.085,17,15,24.1,23.5,24,19.7,22.20611111,22.3706784,16.58222222,49.1,51.8,49.2,57,58.352,54.415,71.111,,17,,15
2017-11-11 18:20:00,10.941,5,629,753,627,403,0.085,17,15,24.1,23.5,24,19.6,22.18222222,22.4429064,16.55777778,49.1,51.6,49.2,57.1,63.98,54.394,71.395,,17,,15
2017-11-11 18:21:00,10.575,5,625,756,625,401,0.083,17,15,24.1,23.5,24,19.6,22.15777778,22.5145788,16.53388889,49.1,51.2,49.2,57.2,59.969,54.279,71.419,,17,,15
2017-11-11 18:22:00,10.803,5,624,755,624,403,0.083,17,15,24.1,23.5,24,19.6,22.13388889,22.562916,16.51111111,49.1,51.5,49.2,57.5,61.459,54.005,71.644,,17,,15
2017-11-11 18:23:00,10.422,5,616,765,620,401,0.082,17,15,24.1,23.5,24,19.5,22.11,22.5868068,16.48722222,49.1,50.6,49.2,58,64.179,54.321,71.697,,17,,15
2017-11-11 18:24:00,11.246,5,616,761,616,399,0.082,17,15,24.1,23.5,24,19.5,22.08611111,22.6106976,16.46277778,49.1,51.9,49.2,57.2,60.782,53.575,71.836,,17,,15
2017-11-11 18:25:00,11.765,5,620,756,616,396,0.077,17,15,24.1,23.5,24,19.4,22.06222222,22.6106976,16.415,49.1,50.8,49.2,57.4,61.508,53.418,71.971,,17,,15
2017-11-11 18:26:00,11.17,5,622,768,612,399,0.077,17,15,24,23.5,24,19.4,22.06222222,22.6106976,16.39222222,49.1,50.7,49.2,57.5,60.015,53.356,72.11,,17,,15
2017-11-11 18:27:00,12.619,5,625,755,612,399,0.074,17,15,24,23.5,24,19.4,22.03888889,22.6345884,16.36777778,49.1,51.4,49.2,57.5,59.736,53.547,72.105,,17,,15
2017-11-11 18:28:00,10.88,5,622,736,612,394,0.074,17,15,24,23.5,24,19.4,22.015,22.6590348,16.34388889,49.1,51.6,49.2,57.6,60.953,53.206,72.272,,17,,15
2017-11-11 18:29:00,11.566,5,616,722,612,398,0.081,17,15,24,23.5,24,19.3,22.015,22.6590348,16.34388889,49,51.5,49.2,57.5,59.733,53.05,72.616,,17,,15
2017-11-11 18:30:00,11.429,5,617,714,609,396,0.081,17,15,24,23.5,24,19.3,22.015,22.6590348,16.32,49,51.6,49.2,57.5,62.259,52.736,72.583,,17,,15
2017-11-11 18:31:00,11.719,5,603,732,612,394,0.077,17,15,24,23.5,24,19.3,21.99111111,22.6590348,16.29611111,49,51.6,49.2,58,60.187,52.705,72.635,,17,,15
2017-11-11 18:32:00,12.451,5,606,755,612,394,0.077,17,15,24,23.5,23.9,19.3,21.96722222,22.6345884,16.27222222,49,51.6,49.2,58.6,61.462,52.733,72.688,,17,,15
2017-11-11 18:33:00,11.383,5,602,776,610,399,0.077,17,15,24,23.5,24,19.2,21.99111111,22.6345884,16.225,49,51.9,49.2,58.2,58.534,52.639,72.793,,17,,15
2017-11-11 18:34:00,12.879,5,595,800,604,399,0.077,17,15,24,23.6,23.9,19.2,21.99111111,22.6106976,16.225,49,51.9,49.2,58.1,61.497,52.98,72.879,,17,,15
2017-11-11 18:35:00,12.238,5,589,822,602,401,0.081,17,15,24,23.5,23.9,19.1,21.99111111,22.6106976,16.17722222,49,52,49.2,58.2,60.523,53.231,72.812,,17,,15
2017-11-11 18:36:00,11.948,5,593,841,600,401,0.081,17,15,24,23.5,23.9,19.1,21.99111111,22.6106976,16.15277778,49,52,49.2,58.2,59.423,53.043,73.151,,17,,15
2017-11-11 18:37:00,12.451,4,587,858,604,394,0.078,17,15,24,23.5,23.9,19.1,22.015,22.6106976,16.12888889,48.9,52.1,49.2,58.2,59.12,52.886,73.403,,17,,15
2017-11-11 18:38:00,11.475,5,592,868,604,396,0.078,17,15,24,23.5,23.9,19.1,21.99111111,22.5868068,16.08222222,48.9,52.1,49.2,58.3,59.606,52.726,73.593,,17,,15
2017-11-11 18:39:00,11.933,5,594,876,602,398,0.079,17,15,24,23.5,23.9,19.1,21.99111111,22.5868068,16.08222222,48.9,52.1,49.2,58.8,59.025,52.726,73.707,,17,,15
2017-11-11 18:40:00,12.482,5,595,884,602,401,0.079,17,15,24,23.5,23.9,19,21.99111111,22.562916,16.05777778,48.9,52.1,49.1,58.5,60.766,52.723,73.787,,17,,15
2017-11-11 18:41:00,11.719,5,600,888,600,402,0.084,17,15,24,23.5,23.9,19,21.96722222,22.562916,16.03388889,48.9,52.1,49.2,58.7,59.786,52.691,73.925,,17,,15
2017-11-11 18:42:00,11.658,6,599,886,599,396,0.084,17,18,24,23.5,23.9,18.9,21.94277778,22.5390252,16.01,48.9,52.2,49.1,58.7,60.728,52.751,73.721,,17,,18
2017-11-11 18:43:00,13.413,8,596,886,597,393,0.08,17,18,24,23.5,23.9,18.9,21.91888889,22.5390252,15.98611111,48.9,52.1,49.1,58.6,60.359,52.719,73.688,,17,,18
2017-11-11 18:44:00,13.458,6,592,889,596,394,0.08,17,18,24,23.5,23.9,18.9,21.91888889,22.5145788,15.96277778,49,52,49.1,58.7,61.242,52.747,73.911,,17,,18
2017-11-11 18:45:00,14.008,5,595,893,594,394,0.082,17,18,24,23.5,23.9,18.9,21.94277778,22.5145788,15.93888889,49,52.1,49.1,58.8,59.813,52.716,74.02,,17,,18
2017-11-11 18:46:00,14.527,5,599,886,594,390,0.082,17,18,24,23.5,23.9,18.8,21.94277778,22.5145788,15.915,49,52,49.1,58.9,59.293,52.747,73.987,,17,,18
2017-11-11 18:47:00,14.725,5,600,876,596,387,0.077,17,18,24,23.6,23.9,18.8,21.96722222,22.490688,15.89111111,49,52,49.2,59,58.008,52.713,74.152,,17,,18
2017-11-11 18:48:00,13.931,5,606,866,596,394,0.077,17,18,23.9,23.5,23.9,18.8,21.94277778,22.490688,15.89111111,49,51.8,49.2,59.3,59.691,52.807,74.351,,17,,18
2017-11-11 18:49:00,15.427,5,609,865,597,396,0.08,23,18,24,23.5,23.9,18.8,21.895,22.4667972,15.86722222,49,52,49.1,59.1,61.086,52.835,74.375,,23,,18
2017-11-11 18:50:00,14.572,5,614,861,597,396,0.08,23,18,24,23.5,23.9,18.8,21.895,22.4667972,15.84277778,49,51.9,49.2,59.3,58.948,52.803,74.427,,23,,18
2017-11-11 18:51:00,15.976,5,609,850,599,394,0.08,23,18,24,23.5,23.8,18.7,21.91888889,22.4429064,15.79611111,49,51.9,49.1,59.7,58.093,52.863,74.445,,23,,18
2017-11-11 18:52:00,15.488,5,609,846,594,394,0.08,23,18,24,23.5,23.9,18.7,21.895,22.4190156,15.79611111,48.9,51.9,49.1,59.5,58.673,52.797,74.672,,23,,18
2017-11-11 18:53:00,14.633,5,606,849,593,399,0.078,23,18,23.9,23.5,23.9,18.7,21.91888889,22.4190156,15.79611111,48.9,51.7,49.2,59.6,58.738,52.828,74.842,,23,,18
2017-11-11 18:54:00,15.686,5,602,836,596,401,0.078,23,18,23.9,23.5,23.8,18.6,21.87111111,22.3945692,15.79611111,49,51.8,49.2,59.8,58.669,52.856,74.842,,23,,18
2017-11-11 18:55:00,13.642,5,602,821,597,401,0.078,23,18,23.9,23.5,23.8,18.6,21.87111111,22.3945692,15.77222222,48.9,51.8,49.2,60.2,60.382,52.919,75.092,,23,,18
2017-11-11 18:56:00,15.518,5,599,810,599,399,0.078,23,18,23.9,23.5,23.8,18.6,21.895,22.3706784,15.79611111,48.9,51.7,49.2,60.1,57.966,53.197,75.408,,23,,18
2017-11-11 18:57:00,13.306,5,589,796,602,396,0.082,23,18,23.9,23.6,23.8,18.6,21.895,22.3706784,15.79611111,48.9,51.6,49.2,60.6,59.469,53.916,75.465,,23,,18
2017-11-11 18:58:00,11.887,5,589,790,600,396,0.082,23,18,23.9,23.5,23.8,18.5,21.87111111,22.3467876,15.79611111,48.9,51.6,49.2,60.5,59.22,54.598,75.521,,23,,18
2017-11-11 18:59:00,14.252,5,602,781,601,399,0.079,23,18,23.9,23.5,23.8,18.5,21.84722222,22.3706784,15.77222222,48.9,51.7,49.2,60.5,59.737,55.534,75.686,,23,,18
2017-11-11 19:00:00,14.618,5,614,783,602,399,0.079,23,18,23.9,23.5,23.8,18.5,21.82277778,22.3706784,15.79611111,48.9,51.6,49.2,60.5,60.861,56.031,75.606,,23,,18
2017-11-11 19:01:00,13.581,5,616,783,601,396,0.077,23,18,23.9,23.5,23.8,18.5,21.77611111,22.3706784,15.79611111,48.9,51.6,49.2,61.1,61.188,56.341,75.775,,23,,18
2017-11-11 19:02:00,12.696,5,609,776,602,394,0.077,23,18,23.9,23.5,23.8,18.4,21.77611111,22.3706784,15.79611111,48.9,51.6,49.2,61,61.28,56.65,75.888,,23,,18
2017-11-11 19:03:00,12.863,5,606,776,607,396,0.08,23,18,23.9,23.5,23.8,18.4,21.77611111,22.3467876,15.79611111,48.9,51.6,49.2,60.9,61.067,58.25,75.86,,23,,18
2017-11-11 19:04:00,12.802,5,604,772,604,396,0.08,23,18,23.9,23.5,23.8,18.4,21.77611111,22.3467876,15.77222222,48.9,51.5,49.2,61,61.128,58.558,76.193,,23,,18
2017-11-11 19:05:00,13.138,5,602,771,607,394,0.08,23,18,23.9,23.5,23.8,18.4,21.75222222,22.3706784,15.81888889,48.9,51.5,49.2,61.3,60.941,71.364,76.428,,23,,18
2017-11-11 19:06:00,12.665,5,595,766,607,396,0.08,23,18,23.9,23.5,23.8,18.4,21.72777778,22.4190156,15.84277778,48.9,51.4,49.2,61.2,62.091,72.224,76.461,,23,,18
2017-11-11 19:07:00,13.657,5,600,761,607,396,0.079,23,18,23.9,23.5,23.8,18.3,21.75222222,22.4667972,15.84277778,48.9,51.4,49.2,61.3,58.405,70.323,76.686,,23,,18
2017-11-11 19:08:00,15.305,5,602,764,612,396,0.079,23,18,23.9,23.5,23.8,18.3,21.72777778,22.4429064,15.84277778,48.9,51.4,49.2,61.2,62.787,70.436,76.546,,23,,18
2017-11-11 19:09:00,11.872,5,605,765,610,402,0.078,23,18,23.9,23.5,23.8,18.3,21.72777778,22.4190156,15.79611111,48.9,51.4,49.2,61.7,59.382,69.309,76.592,,23,,18
2017-11-11 19:10:00,13.169,5,614,765,601,401,0.078,23,18,23.9,23.5,23.8,18.3,21.75222222,22.3706784,15.77222222,48.9,51.4,49.2,61.3,58.834,66.654,76.756,,23,,18
2017-11-11 19:11:00,12.39,5,614,758,602,403,0.073,23,18,23.9,23.5,23.8,18.2,21.75222222,22.2995616,15.74777778,48.9,51.4,49.2,61.2,59.783,64.813,77.088,,23,,18
2017-11-11 19:12:00,12.604,5,616,755,604,401,0.073,23,22,23.9,23.5,23.8,18.2,21.75222222,22.25178,15.72388889,48.9,51.4,49.2,61.5,58.65,61.021,77.419,,23,,22
2017-11-11 19:13:00,12.848,5,616,755,604,399,0.082,23,22,23.9,23.5,23.8,18.2,21.75222222,22.2039984,15.72388889,49,51.4,49.2,61.2,59.324,61.014,77.895,,23,,22
2017-11-11 19:14:00,12.68,5,617,753,609,401,0.082,23,22,23.9,23.5,23.8,18.2,21.70388889,22.179552,15.7,48.9,51.4,49.2,61.4,60.69,61.253,77.778,,23,,22
2017-11-11 19:15:00,11.612,5,616,756,609,399,0.08,23,22,23.9,23.5,23.7,18.1,21.70388889,22.179552,15.65222222,48.9,51.4,49.2,61.9,59.378,60.369,77.768,,23,,22
2017-11-11 19:16:00,12.696,5,615,753,607,401,0.08,23,22,23.9,23.5,23.7,18.1,21.68,22.1317704,15.65222222,48.9,51.3,49.3,61.4,62.114,59.2,77.712,,23,,22
2017-11-11 19:17:00,14.359,5,609,761,605,396,0.077,23,22,23.9,23.5,23.7,18.1,21.68,22.1078796,15.65222222,48.9,51.3,49.2,61.6,59.344,58.121,78.243,,23,,22
2017-11-11 19:18:00,13.306,5,599,762,607,396,0.077,23,22,23.8,23.5,23.7,18.1,21.68,22.1078796,15.65222222,48.9,51.3,49.2,61.5,59.985,58.121,78.104,,23,,22
2017-11-11 19:19:00,14.542,5,598,765,614,399,0.077,25,22,23.8,23.5,23.7,18.1,21.65611111,22.0839888,15.62888889,48.9,51.3,49.3,61.4,61.26,57.718,78.183,,25,,22
2017-11-11 19:20:00,12.696,5,600,767,619,392,0.077,25,22,23.8,23.5,23.7,18,21.68,22.0839888,15.605,49,51.2,49.3,61.4,59.191,60.72,78.094,,25,,22
2017-11-11 19:21:00,13.397,5,612,766,616,390,0.079,25,22,23.8,23.6,23.7,18,21.65611111,22.1078796,15.55722222,49,50.8,49.2,61.5,59.248,61.181,78.112,,25,,22
2017-11-11 19:22:00,14.191,5,618,776,616,390,0.079,25,22,23.8,23.6,23.7,18,21.65611111,22.1078796,15.53277778,49.1,50.9,49.3,61.5,59.89,60.968,78.107,,25,,22
2017-11-11 19:23:00,12.985,5,620,781,616,396,0.081,25,22,23.8,23.6,23.7,18,21.65611111,22.1078796,15.485,49.2,50.8,49.3,61.6,59.707,60.144,78.208,,25,,22
2017-11-11 19:24:00,13.55,5,627,783,615,394,0.081,25,22,23.8,23.6,23.7,17.9,21.65611111,22.0839888,15.46111111,49.2,50.8,49.3,61.9,59.768,58.579,78.315,,25,,22
2017-11-11 19:25:00,12.726,5,639,771,613,394,0.08,25,22,23.8,23.5,23.7,17.9,21.63222222,22.0595424,15.43777778,49.5,50.7,49.3,62.1,60.496,57.56,78.477,,25,,22
2017-11-11 19:26:00,12.192,5,653,755,612,396,0.08,25,22,23.8,23.5,23.7,17.9,21.65611111,22.0356516,15.41388889,49.5,50.5,49.3,61.8,59.432,58.725,78.611,,25,,22
2017-11-11 19:27:00,14.359,5,660,735,614,394,0.078,25,22,23.8,23.5,23.7,17.9,21.65611111,22.0595424,15.36611111,49.8,50.4,49.3,62.1,58.636,58.452,78.462,,25,,22
2017-11-11 19:28:00,13.092,5,666,723,613,393,0.078,25,22,23.8,23.6,23.7,17.9,21.65611111,22.0595424,15.36611111,49.4,50.4,49.3,61.9,58.85,58.022,78.657,,25,,22
2017-11-11 19:29:00,13.642,5,674,709,612,387,0.079,25,22,23.8,23.5,23.7,17.8,21.65611111,22.0839888,15.31777778,49.4,50.5,49.3,62,59.981,58.241,79.064,,25,,22
2017-11-11 19:30:00,12.772,5,666,701,614,390,0.079,25,22,23.8,23.5,23.7,17.8,21.63222222,22.0839888,15.31777778,49.3,50.5,49.3,62.2,59.244,58.456,78.953,,25,,22
2017-11-11 19:31:00,13.977,5,667,697,616,401,0.079,25,22,23.8,23.6,23.7,17.8,21.60777778,22.0839888,15.29388889,49.3,50.5,49.4,62.6,60.004,58.056,79.031,,25,,22
2017-11-11 19:32:00,14.42,5,660,700,620,399,0.079,25,22,23.8,23.5,23.7,17.8,21.60777778,22.0839888,15.27,49.2,50.7,49.4,62,60.035,57.933,79.331,,25,,22
2017-11-11 19:33:00,13.947,5,653,701,620,399,0.077,25,22,23.8,23.6,23.7,17.7,21.60777778,22.0839888,15.24722222,49.5,50.9,49.4,62,61.495,59.223,79.298,,25,,22
2017-11-11 19:34:00,13.596,5,651,701,620,402,0.077,25,22,23.8,23.6,23.7,17.7,21.56111111,22.1317704,15.22277778,49.6,50.9,49.5,62,60.21,59.995,79.626,,25,,22
2017-11-11 19:35:00,12.863,5,651,700,618,403,0.079,25,22,23.7,23.6,23.7,17.7,21.56111111,22.1317704,15.22277778,49.7,51,49.7,62.1,60.241,59.659,79.903,,25,,22
2017-11-11 19:36:00,12.222,5,660,703,620,401,0.079,25,22,23.8,23.5,23.7,17.7,21.56111111,22.1317704,15.19888889,49.8,51.1,49.8,62.6,59.386,58.34,79.704,,25,,22
2017-11-11 19:37:00,13.809,4,667,705,625,401,0.079,25,22,23.8,23.5,23.7,17.6,21.53722222,22.1078796,15.175,49.7,50.9,49.9,63.1,59.076,58.337,79.81,,25,,22
2017-11-11 19:38:00,12.436,5,666,704,639,401,0.079,25,22,23.7,23.5,23.7,17.6,21.48888889,22.1078796,15.15111111,49.5,50.9,50,62.2,61.112,58.644,79.943,,25,,22
2017-11-11 19:39:00,13.214,5,661,709,647,401,0.084,25,22,23.7,23.6,23.6,17.6,21.465,22.1317704,15.12722222,49.7,51.1,50,62.5,61.077,61.215,80.076,,25,,22
2017-11-11 19:40:00,12.757,5,667,712,650,399,0.084,25,22,23.7,23.5,23.7,17.6,21.465,22.1317704,15.10277778,49.8,51.2,50,62.3,60.012,59.475,80.071,,25,,22
2017-11-11 19:41:00,13.748,5,671,722,647,399,0.078,25,22,23.7,23.6,23.6,17.6,21.465,22.1317704,15.07888889,50.1,51.2,50,62.2,60.591,58.709,79.983,,25,,22
2017-11-11 19:42:00,16.922,5,678,725,650,402,0.078,25,24,23.7,23.6,23.6,17.5,21.465,22.1317704,15.055,50.2,51.2,50,62.2,59.402,60.087,80.116,,25,,24
2017-11-11 19:43:00,19.043,5,692,727,650,402,0.076,25,24,23.7,23.6,23.6,17.5,21.48888889,22.1317704,15.03111111,50.3,51.2,50.1,62.3,59.802,62.793,80.194,,25,,24
2017-11-11 19:44:00,18.021,5,703,736,650,399,0.076,25,24,23.7,23.6,23.6,17.5,21.48888889,22.1317704,15.00777778,50.4,51.1,50.1,62.3,59.1,63.821,80.299,,25,,24
2017-11-11 19:45:00,15.106,5,713,745,650,396,0.078,25,24,23.7,23.6,23.6,17.5,21.48888889,22.1556612,14.98388889,50.5,51.2,50.1,62.4,59.894,61.493,80.68,,25,,24
2017-11-11 19:46:00,14.42,5,726,758,652,399,0.078,25,24,23.7,23.6,23.6,17.5,21.48888889,22.1556612,14.96,50.6,51.1,50.2,62.4,59.466,60.213,80.812,,25,,24
2017-11-11 19:47:00,16.312,5,733,766,651,403,0.079,25,24,23.7,23.6,23.6,17.4,21.465,22.1556612,14.96,50.6,51.1,50.2,62.3,59.86,59.938,80.868,,25,,24
2017-11-11 19:48:00,13.428,5,741,765,652,406,0.079,25,24,23.7,23.6,23.6,17.4,21.465,22.1317704,14.93611111,50.6,51.3,50.2,62.5,59.157,59.23,80.917,,25,,24
2017-11-11 19:49:00,14.908,4,736,764,652,406,0.081,23,24,23.7,23.6,23.6,17.4,21.48888889,22.1078796,14.93611111,50.6,51,50.2,62.5,60.016,58.521,80.862,,23,,24
2017-11-11 19:50:00,15.076,5,736,756,653,403,0.081,23,24,23.7,23.6,23.6,17.4,21.48888889,22.0595424,14.88777778,50.6,51.2,50.3,62.5,60.199,57.93,81.072,,23,,24
2017-11-11 19:51:00,15.274,5,732,749,654,399,0.076,23,24,23.7,23.6,23.6,17.4,21.51277778,22.012872,14.88777778,50.6,51,50.3,62.5,60.446,58.506,81.237,,23,,24
2017-11-11 19:52:00,15.274,5,732,742,653,401,0.076,23,24,23.7,23.6,23.6,17.3,21.51277778,21.940644,14.88777778,50.6,51.1,50.3,62.6,60.385,58.802,81.347,,23,,24
2017-11-11 19:53:00,15.045,5,735,735,652,401,0.078,23,24,23.7,23.6,23.6,17.3,21.51277778,21.8928624,14.86388889,50.7,50.9,50.3,62.5,60.355,58.58,81.754,,23,,24
2017-11-11 19:54:00,15.869,5,732,729,656,399,0.078,23,24,23.7,23.6,23.6,17.3,21.51277778,21.8206344,14.86388889,50.7,50.8,50.3,62.9,60.659,58.415,81.342,,23,,24
2017-11-11 19:55:00,15.045,4,737,726,651,399,0.078,23,24,23.6,23.6,23.6,17.3,21.51277778,21.773964,14.81611111,50.7,50.7,50.2,62.7,61.024,58.653,81.441,,23,,24
2017-11-11 19:56:00,14.298,5,741,722,652,403,0.078,23,24,23.6,23.6,23.6,17.3,21.51277778,21.7495176,14.79222222,50.7,50.8,50.3,63.1,60.629,58.496,81.546,,23,,24
2017-11-11 19:57:00,13.352,5,738,712,650,401,0.076,23,24,23.6,23.6,23.6,17.2,21.51277778,21.701736,14.79222222,50.4,50.8,50.3,63.2,61.085,58.55,81.71,,23,,24
2017-11-11 19:58:00,15.198,5,722,705,650,403,0.076,23,24,23.6,23.6,23.6,17.2,21.51277778,21.6778452,14.745,50.4,50.8,50.3,63.6,61.328,58.424,81.7,,23,,24
2017-11-11 19:59:00,13.977,5,713,706,650,401,0.076,23,24,23.6,23.6,23.6,17.2,21.51277778,21.6539544,14.745,50.4,51.1,50.3,63.6,60.629,58.267,81.864,,23,,24
2017-11-11 20:00:00,15,5,709,717,654,403,0.076,23,24,23.6,23.6,23.6,17.2,21.51277778,21.629508,14.745,50.4,51,50.3,63.9,60.538,58.417,82.111,,23,,24
2017-11-11 20:01:00,15.29,5,708,722,651,406,0.077,23,24,23.6,23.6,23.6,17.1,21.51277778,21.6056172,14.72111111,50.4,50.8,50.3,64.6,60.872,58.198,82.16,,23,,24
2017-11-11 20:02:00,15.9,5,708,723,654,407,0.077,23,24,23.6,23.6,23.5,17.1,21.48888889,21.6056172,14.72111111,50.4,50.4,50.3,64,60.412,58.106,82.352,,23,,24
2017-11-11 20:03:00,14.74,5,708,714,654,406,0.08,23,24,23.6,23.6,23.5,17.1,21.48888889,21.5828376,14.69722222,50.3,50.3,50.3,65.2,60.747,58.01,82.428,,23,,24
2017-11-11 20:04:00,15.381,5,702,702,652,403,0.08,23,24,23.6,23.6,23.5,17.1,21.48888889,21.5589468,14.69722222,50.3,50.4,50.3,64.6,60.564,58.068,82.565,,23,,24
2017-11-11 20:05:00,14.038,4,693,697,654,403,0.079,23,24,23.6,23.6,23.5,17.1,21.48888889,21.5345004,14.69722222,50.2,50.2,50.3,64.9,60.229,58.003,82.62,,23,,24
2017-11-11 20:06:00,14.618,5,691,693,660,406,0.079,23,24,23.6,23.6,23.5,17.1,21.48888889,21.5106096,14.64888889,50.1,50,50.3,65.4,60.99,58.091,82.5,,23,,24
2017-11-11 20:07:00,15.183,5,689,692,661,407,0.079,23,24,23.6,23.6,23.5,17.1,21.465,21.5106096,14.625,49.9,50,50.2,66,60.621,58.061,82.576,,23,,24
2017-11-11 20:08:00,15.778,5,681,686,665,408,0.079,23,24,23.6,23.5,23.5,17.1,21.48888889,21.5106096,14.625,50,50.1,50.2,65.9,60.168,58.061,82.931,,23,,24
2017-11-11 20:09:00,14.466,4,671,682,652,407,0.077,23,24,23.6,23.5,23.5,17,21.465,21.4867188,14.60111111,50,50,50.1,65.4,60.56,57.903,82.926,,23,,24
2017-11-11 20:10:00,14.603,5,655,683,650,407,0.077,23,24,23.6,23.5,23.5,17,21.465,21.462828,14.60111111,50,50.2,50.1,66,60.5,57.93,83.144,,23,,24
2017-11-11 20:11:00,14.313,5,650,682,649,403,0.08,23,24,23.5,23.5,23.5,17,21.465,21.462828,14.57722222,50.1,50.5,50,65.9,60.469,57.93,82.975,,23,,24
2017-11-11 20:12:00,14.176,5,661,686,651,401,0.08,23,24,23.6,23.5,23.5,17,21.44111111,21.4389372,14.55277778,50.3,50.6,50,66,60.557,57.865,82.778,,23,,24
2017-11-11 20:13:00,15.122,4,664,688,655,401,0.079,23,24,23.6,23.5,23.5,17,21.44111111,21.4389372,14.55277778,50.4,50.7,50,67,61.104,57.927,83.051,,23,,24
2017-11-11 20:14:00,16.266,5,668,694,658,399,0.079,23,24,23.6,23.6,23.5,17,21.41722222,21.4144908,14.55277778,50.7,50.8,49.9,66.2,60.431,57.8,82.915,,23,,24
2017-11-11 20:15:00,15.473,4,674,704,653,401,0.079,23,24,23.6,23.5,23.5,16.9,21.41722222,21.4144908,14.55277778,50.7,50.7,49.9,66.3,60.309,57.77,82.86,,23,,24
