Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-08-26 17:28:00,3,4.746,485,600,574.0,372,0.034,31,39,25.8,24.6,25.5,43.1,26.231,35.689,26.036,24.798,42.594,47.3,48.6,46.1,14.4,42.38800000000001,28.132,47.397,51.041,14.22,,31.0,,39
2017-08-26 17:29:00,3,4.395,483,597,576.0,369,0.034,31,39,25.8,24.6,25.5,43.1,26.28,35.689,26.012,24.968000000000004,42.56399999999999,47.4,48.6,46.1,14.6,43.57,27.852,47.362,50.492,15.32,,31.0,,39
2017-08-26 17:30:00,3,4.013,485,595,576.0,369,0.034,31,39,25.7,24.7,25.6,43.1,26.329,35.689,26.012,25.162,42.594,47.5,48.6,46.0,14.8,42.792,27.713,47.394,49.817,14.588,,31.0,,39
2017-08-26 17:31:00,3,5.6,490,593,579.0,372,0.035,30,39,25.6,24.7,25.6,43.1,26.378,35.716,25.987,25.283,42.654,47.7,48.5,46.0,14.9,42.11,27.575,47.61600000000001,49.514,14.443,,30.0,,39
2017-08-26 17:32:00,3,3.891,499,593,576.0,374,0.033,30,39,25.5,24.7,25.6,43.1,26.402,35.743,25.987,25.404,42.654,47.5,48.5,45.9,14.9,42.865,27.437,47.262,48.95399999999999,14.737,,30.0,,39
2017-08-26 17:33:00,3,4.288,507,592,574.0,375,0.032,30,32,25.4,24.7,25.7,43.0,26.451,35.743,25.987,25.477,42.714,47.3,48.5,45.9,15.1,42.184,27.402,47.294,48.772,14.666,,30.0,,32
2017-08-26 17:34:00,3,3.922,516,591,571.0,375,0.043,30,32,25.4,24.8,25.7,43.0,26.5,35.77,25.963,25.55,42.803,47.5,48.4,45.8,15.3,42.091,27.264,47.485,48.428,14.67,,30.0,,32
2017-08-26 17:35:00,3,4.074,528,589,566.0,375,0.04,30,32,25.2,24.8,25.8,43.0,26.573,35.797,25.963,25.477,42.923,47.8,48.3,45.6,15.4,41.377,27.231,47.935,48.355,14.749,,30.0,,32
2017-08-26 17:36:00,3,4.593,535,588,566.0,371,0.043,30,32,25.1,24.6,25.8,43.0,26.622,35.797,25.963,25.258000000000006,42.923,48.1,48.2,45.5,15.3,40.132,27.651,48.06399999999999,48.872,13.794,,30.0,,32
2017-08-26 17:37:00,3,3.6010000000000004,540,588,571.0,373,0.044,30,32,25.1,24.7,25.8,43.0,26.695,35.797,25.939,25.089,42.893,48.1,48.2,45.4,14.8,39.71,27.651,47.482,49.425,14.013,,30.0,,32
2017-08-26 17:38:00,3,3.525,539,591,572.0,371,0.043,30,32,25.1,24.7,25.7,42.9,26.744,35.77,25.939,24.919,42.863,48.0,48.1,45.5,14.6,41.724,27.754,47.288,49.849,14.306,,30.0,,32
2017-08-26 17:39:00,3,4.227,538,593,574.0,373,0.041,30,32,25.1,24.7,25.7,43.0,26.769,35.743,25.939,24.798,42.833,48.0,48.0,45.4,14.7,40.279,28.45,47.095,50.215,13.863,,30.0,,32
2017-08-26 17:40:00,2,3.616,534,595,576.0,375,0.037000000000000005,30,32,25.1,24.7,25.7,42.9,26.818,35.689,25.914,24.726,42.743,48.1,48.1,45.4,14.4,39.954,28.585,46.995,50.746,14.08,,30.0,,32
2017-08-26 17:41:00,2,3.937,535,593,576.0,371,0.036000000000000004,30,32,24.9,24.7,25.7,42.9,26.867,35.609,25.914,24.847,42.624,48.4,48.0,45.5,14.4,39.299,28.684,46.963,50.54,14.075,,30.0,,32
2017-08-26 17:42:00,2,3.906,542,598,576.0,374,0.036000000000000004,30,32,25.0,24.7,25.7,42.9,26.916,35.582,25.89,25.04,42.505,48.3,48.0,45.5,14.3,39.634,28.542,46.992,49.929,14.363,,30.0,,32
2017-08-26 17:43:00,2,4.44,545,591,576.0,374,0.033,30,32,24.9,24.7,25.8,42.9,26.94,35.555,25.89,25.186,42.505,48.1,48.0,45.5,14.6,39.835,30.175,47.057,49.31,14.584,,30.0,,32
2017-08-26 17:44:00,2,4.852,547,584,576.0,372,0.032,30,32,24.8,24.8,25.8,42.9,26.989,35.50199999999999,25.89,25.258000000000006,42.445,48.3,48.0,45.4,14.6,39.84,31.245,46.896,49.063,14.800999999999998,,30.0,,32
2017-08-26 17:45:00,2,4.211,554,584,576.0,365,0.033,30,32,24.8,24.8,25.8,42.8,27.014,35.448,25.866,25.355,42.505,48.1,48.0,45.3,14.9,40.206,29.263,46.764,48.756,14.767,,30.0,,32
2017-08-26 17:46:00,2,5.2189999999999985,552,583,578.0,365,0.034,30,32,24.7,24.8,25.9,42.8,27.063,35.422,25.866,25.404,42.475,48.3,47.9,45.3,14.7,39.253,34.648,46.893,48.57,14.509,,30.0,,32
2017-08-26 17:47:00,2,5.188,552,588,576.0,369,0.035,30,32,24.7,24.8,25.9,42.8,27.112,35.368,25.841,25.404,42.445,48.2,47.9,45.2,14.9,40.712,35.293,46.89,48.442,15.241,,30.0,,32
2017-08-26 17:48:00,3,5.234,551,589,575.0,373,0.034,30,32,24.7,24.8,25.9,42.8,27.161,35.315,25.841,25.21,42.416,48.2,47.8,45.0,15.0,39.627,46.372,47.115,48.737,14.726,,30.0,,32
2017-08-26 17:49:00,2,4.715,546,589,575.0,378,0.036000000000000004,30,32,24.6,24.8,25.9,42.7,27.21,35.262,25.841,25.04,42.327,48.6,47.7,45.0,14.9,38.274,40.244,47.083,49.131,14.796,,30.0,,32
2017-08-26 17:50:00,2,5.097,552,593,578.0,376,0.036000000000000004,30,32,24.5,24.8,25.8,42.7,27.259,35.208,25.841,24.871,42.267,48.6,47.6,45.0,15.0,37.946,43.69600000000001,47.147,49.588,14.793,,30.0,,32
2017-08-26 17:51:00,2,5.768,549,586,572.0,375,0.037000000000000005,30,32,24.5,24.8,25.8,42.7,27.308000000000003,35.128,25.841,24.75,42.208,48.8,47.7,45.0,14.9,37.985,46.94600000000001,46.69600000000001,50.177,14.937,,30.0,,32
2017-08-26 17:52:00,2,5.02,550,588,576.0,375,0.035,30,32,24.5,24.8,25.8,42.7,27.358,35.049,25.817,24.774,42.238,48.7,47.7,45.1,15.1,38.488,42.776,46.435,50.244,14.791,,30.0,,32
2017-08-26 17:53:00,2,4.0280000000000005,551,589,576.0,374,0.035,30,32,24.5,24.8,25.9,42.6,27.382,34.995,25.817,24.895,42.208,48.7,47.7,45.1,14.9,38.889,39.575,46.69300000000001,50.101000000000006,14.643,,30.0,,32
2017-08-26 17:54:00,2,4.166,552,594,574.0,374,0.032,30,32,24.5,24.8,25.9,42.6,27.431,34.969,25.793000000000006,25.04,42.267,48.6,47.7,45.1,15.1,39.026,33.886,46.62600000000001,49.54600000000001,14.866,,30.0,,32
2017-08-26 17:55:00,2,4.364,550,594,576.0,375,0.029,30,32,24.4,24.8,25.9,42.6,27.456,34.942,25.793000000000006,25.186,42.356,48.6,47.7,45.0,15.3,38.232,32.44,46.56100000000001,49.118,14.724,,30.0,,32
2017-08-26 17:56:00,2,4.532,549,591,580.0,372,0.03,30,32,24.4,24.8,25.9,42.6,27.505,34.942,25.793000000000006,25.283,42.386,48.5,47.6,45.1,15.1,37.672,32.681,46.464,48.93899999999999,14.578,,30.0,,32
2017-08-26 17:57:00,2,4.6080000000000005,548,595,578.0,371,0.029,30,32,24.5,24.9,25.9,42.5,27.554,34.916,25.768,25.38,42.267,48.3,47.6,45.0,15.0,37.643,54.83,46.364,48.247,14.646,,30.0,,32
2017-08-26 17:58:00,2,4.776,548,597,575.0,374,0.029,30,32,24.5,24.9,26.0,42.5,27.604,34.889,25.768,25.331,42.179,48.1,47.6,44.9,15.1,38.712,49.06,46.364,48.176,14.715,,30.0,,32
2017-08-26 17:59:00,2,4.089,546,598,576.0,374,0.03,30,32,24.3,24.8,26.0,42.5,27.628,34.863,25.744,25.162,42.179,48.5,47.5,44.7,15.2,38.549,41.649,46.361,48.57100000000001,15.082,,30.0,,32
2017-08-26 18:00:00,2,4.6080000000000005,543,598,580.0,376,0.033,30,32,24.2,24.8,25.9,42.4,27.702,34.836,25.744,25.016,42.208,48.9,47.4,44.6,15.3,37.725,49.119,46.587,49.0,14.79,,30.0,,32
2017-08-26 18:01:00,2,4.349,542,600,579.0,375,0.034,36,32,24.2,24.8,25.9,42.4,27.751,34.81,25.744,24.871,42.149,49.1,47.4,44.6,14.9,37.497,57.485,46.426,49.492,14.640999999999998,,36.0,,32
2017-08-26 18:02:00,2,4.074,543,602,581.0,370,0.035,36,32,24.1,24.8,25.9,42.4,27.776,34.783,25.72,24.847,42.09,49.2,47.4,44.7,14.9,36.965,43.348,46.294,49.935,14.565,,36.0,,32
2017-08-26 18:03:00,2,4.379,546,600,580.0,368,0.036000000000000004,36,26,24.1,24.8,25.9,42.3,27.825,34.757,25.72,24.968000000000004,42.06,49.4,47.4,44.8,15.0,38.137,37.009,46.584,49.728,15.369000000000002,,36.0,,26
2017-08-26 18:04:00,2,3.891,546,600,583.0,371,0.033,36,26,24.2,24.9,26.0,42.3,27.85,34.757,25.72,25.113000000000003,42.09,49.0,47.4,44.8,15.3,37.606,33.524,47.325,49.20399999999999,14.858,,36.0,,26
2017-08-26 18:05:00,2,4.456,549,598,584.0,374,0.031,36,26,24.1,24.9,26.0,42.3,27.899,34.783,25.72,25.21,42.119,48.9,47.3,44.7,15.3,37.378,31.323,47.519,48.51300000000001,14.933,,36.0,,26
2017-08-26 18:06:00,2,3.998,546,597,583.0,374,0.03,36,26,24.3,24.9,26.0,42.3,27.949,34.783,25.72,25.307,42.179,48.5,47.3,44.8,15.4,36.916,31.046,47.45399999999999,48.301,14.789,,36.0,,26
2017-08-26 18:07:00,2,4.074,546,599,586.0,374,0.028,36,26,24.3,24.9,26.0,42.2,28.023000000000003,34.783,25.72,25.283,42.149,48.2,47.3,44.6,15.3,37.223,52.153,47.003,48.042,14.567,,36.0,,26
2017-08-26 18:08:00,2,3.967,545,600,584.0,375,0.027000000000000003,36,26,24.1,24.9,26.0,42.2,28.072,34.783,25.72,25.137,42.03100000000001,48.5,47.3,44.4,15.2,36.158,68.031,46.165,48.37600000000001,14.855,,36.0,,26
2017-08-26 18:09:00,2,4.074,544,598,581.0,375,0.031,36,26,24.1,24.8,26.0,42.2,28.122,34.783,25.695,24.944000000000006,41.913,48.8,47.2,44.5,15.2,36.832,51.567,46.162,48.831,15.216,,36.0,,26
2017-08-26 18:10:00,2,3.922,539,598,583.0,374,0.033,36,26,24.0,24.9,26.0,42.1,28.171,34.783,25.695,24.847,41.883,49.0,47.2,44.5,15.4,36.804,44.615,46.678,49.393,15.215,,36.0,,26
2017-08-26 18:11:00,2,4.9289999999999985,540,595,585.0,374,0.034,36,26,23.9,24.8,26.0,42.1,28.221,34.783,25.695,24.944000000000006,41.854,49.4,47.2,44.6,15.5,36.842,40.396,46.807,49.47,15.433,,36.0,,26
2017-08-26 18:12:00,2,4.654,541,595,591.0,375,0.032,36,26,24.0,24.9,26.0,42.1,28.245,34.783,25.695,25.089,41.854,49.1,47.2,44.6,15.6,37.179,36.331,47.033,49.042,15.944,,36.0,,26
2017-08-26 18:13:00,2,3.22,540,595,595.0,371,0.03,36,26,23.9,24.9,26.0,42.0,28.295,34.783,25.695,25.186,41.883,49.0,47.2,44.6,15.9,37.284,37.283,46.485,48.44600000000001,15.470999999999998,,36.0,,26
2017-08-26 18:14:00,2,4.211,541,596,592.0,375,0.031,36,26,23.8,24.9,26.0,42.0,28.32,34.783,25.695,25.258000000000006,41.883,49.1,47.2,44.5,15.9,37.119,58.6,46.065,48.487,15.068,,36.0,,26
2017-08-26 18:15:00,2,3.357,545,597,589.0,374,0.031,36,26,23.9,24.9,26.0,42.0,28.345,34.783,25.671,25.331,41.854,49.0,47.2,44.5,15.7,36.62,51.632,45.83600000000001,48.048,15.14,,36.0,,26
2017-08-26 18:16:00,2,3.861,549,593,585.0,373,0.03,36,26,24.0,24.9,26.1,42.0,28.394,34.783,25.671,25.38,41.825,48.7,47.2,44.6,15.6,36.256,41.035,46.352,47.862,15.358,,36.0,,26
2017-08-26 18:17:00,2,3.845,550,596,584.0,374,0.03,36,26,24.0,24.9,26.1,41.9,28.444000000000006,34.783,25.671,25.404,41.825,48.6,47.1,44.6,15.8,36.194,44.848,46.288,47.8,15.504,,36.0,,26
2017-08-26 18:18:00,2,4.654,548,598,587.0,377,0.031,36,26,23.8,25.0,26.1,41.9,28.493,34.783,25.671,25.428,41.795,48.8,47.2,44.6,15.7,35.595,45.745,45.868,48.477,15.064,,36.0,,26
2017-08-26 18:19:00,2,3.388,543,598,584.0,380,0.032,36,26,23.8,25.0,26.1,41.9,28.518,34.783,25.647,25.453000000000007,41.707,48.9,47.6,44.5,15.7,37.005,42.713,45.897,49.089,15.279000000000002,,36.0,,26
2017-08-26 18:20:00,2,4.349,544,595,581.0,380,0.037000000000000005,36,26,24.0,25.0,26.2,41.9,28.593000000000004,34.757,25.647,25.501,41.648,49.1,47.5,44.5,15.8,35.47,51.726000000000006,45.962,48.166,15.277,,36.0,,26
2017-08-26 18:21:00,2,3.677,549,599,580.0,380,0.031,36,26,24.1,25.0,26.2,41.8,28.617,34.757,25.647,25.574,41.56,49.1,47.2,44.5,15.7,35.439,44.212,45.962,48.07899999999999,15.273,,36.0,,26
2017-08-26 18:22:00,2,3.876,546,599,580.0,382,0.029,36,26,24.2,25.1,26.3,41.8,28.667,34.757,25.647,25.647,41.56,49.0,47.4,44.5,15.8,35.41,55.55,45.962,48.088,15.345999999999998,,36.0,,26
2017-08-26 18:23:00,2,4.013,546,601,575.0,384,0.031,36,26,24.2,25.1,26.3,41.8,28.692,34.73,25.623,25.72,41.502,49.3,47.3,44.5,15.8,36.754,66.594,45.959,47.712,15.781,,36.0,,26
2017-08-26 18:24:00,2,5.295,551,606,578.0,380,0.024,36,26,24.3,25.2,26.3,41.7,28.717,34.73,25.623,25.768,41.473,49.2,47.3,44.5,15.9,36.221,55.739,45.927,47.557,15.269,,36.0,,26
2017-08-26 18:25:00,2,3.937,550,605,575.0,378,0.025,36,26,24.4,25.2,26.4,41.7,28.742,34.704,25.623,25.841,41.473,49.3,47.5,44.5,15.9,35.552,48.445,45.959,47.662,15.415,,36.0,,26
2017-08-26 18:26:00,2,4.273,550,604,580.0,376,0.021,36,26,24.4,25.2,26.4,41.7,28.766,34.677,25.623,25.89,41.44300000000001,49.1,47.6,44.7,16.0,36.862,67.238,46.024,47.765,15.34,,36.0,,26
2017-08-26 18:27:00,2,5.035,549,601,583.0,375,0.019,36,26,24.5,25.2,26.3,41.6,28.766,34.677,25.623,25.793000000000006,41.414,48.9,47.3,44.7,15.8,36.36,70.263,46.44300000000001,47.174,15.375,,36.0,,26
2017-08-26 18:28:00,2,4.532,550,604,587.0,377,0.023,36,26,24.6,25.2,26.2,41.6,28.742,34.651,25.647,25.501,41.414,49.0,47.1,44.4,15.9,35.787,60.806,47.059,47.716,15.558,,36.0,,26
2017-08-26 18:29:00,2,5.142,549,607,588.0,375,0.018000000000000002,36,26,24.6,25.2,26.1,41.6,28.717,34.624,25.647,25.21,41.414,49.0,48.0,45.1,16.1,36.154,59.913,47.574,51.50899999999999,15.630999999999998,,36.0,,26
2017-08-26 18:30:00,2,3.998,548,613,593.0,375,0.019,36,26,24.6,25.2,26.1,41.6,28.692,34.572,25.647,25.04,41.385,49.1,48.2,46.5,16.2,35.681,50.2,47.091,53.289,15.264,,36.0,,26
2017-08-26 18:31:00,2,4.288,545,614,595.0,378,0.022,34,26,24.7,25.2,26.1,41.5,28.692,34.545,25.647,25.04,41.298,49.3,48.3,45.9,16.0,36.486,44.92,46.833,53.163,15.26,,34.0,,26
2017-08-26 18:32:00,2,4.547,541,613,595.0,377,0.024,34,26,24.7,25.2,26.1,41.5,28.667,34.519,25.647,25.137,41.268,49.3,48.3,45.9,16.0,37.087,41.007,46.769,53.806,16.281,,34.0,,26
2017-08-26 18:33:00,2,4.166,541,615,592.0,377,0.02,34,24,24.8,25.2,26.2,41.4,28.692,34.492,25.671,25.258000000000006,41.21,49.1,48.4,45.8,16.2,37.424,38.678,46.804,54.075,15.84,,34.0,,24
2017-08-26 18:34:00,2,4.135,542,616,592.0,377,0.021,34,24,24.9,25.2,26.2,41.4,28.692,34.492,25.671,25.404,41.152,48.8,48.5,45.8,16.2,37.056,34.734,46.772,53.434,15.4,,34.0,,24
2017-08-26 18:35:00,2,3.967,545,616,592.0,375,0.022,34,24,24.9,25.3,26.3,41.4,28.717,34.492,25.671,25.55,41.094,48.7,48.9,45.7,16.0,35.885,33.431999999999995,46.804,55.75,15.397,,34.0,,24
2017-08-26 18:36:00,2,3.571,541,617,592.0,373,0.021,34,24,25.0,25.2,26.3,41.4,28.742,34.519,25.671,25.695,41.036,48.6,48.8,45.6,16.1,35.72,32.713,46.997,56.71,15.504,,34.0,,24
2017-08-26 18:37:00,2,3.5860000000000003,539,624,593.0,376,0.023,34,24,25.0,25.4,26.4,41.3,28.791,34.519,25.695,25.866,40.978,48.6,49.0,45.5,16.1,35.355,32.369,47.387,56.922,15.902,,34.0,,24
2017-08-26 18:38:00,2,4.0280000000000005,539,625,595.0,380,0.023,34,24,25.1,25.4,26.4,41.3,28.816,34.545,25.695,25.987,40.978,48.4,49.7,45.5,16.2,35.391,31.855,47.355,57.128,15.61,,34.0,,24
2017-08-26 18:39:00,2,3.6010000000000004,537,632,592.0,379,0.022,34,24,25.1,25.4,26.4,41.3,28.866,34.572,25.695,26.134,40.949,48.4,49.3,45.5,16.1,34.823,31.788,47.51600000000001,56.931,15.463,,34.0,,24
2017-08-26 18:40:00,2,3.845,535,633,591.0,380,0.022,34,24,25.2,25.5,26.4,41.2,28.916,34.598,25.72,26.256,40.891,48.2,50.8,45.5,16.0,34.322,31.652,47.84,56.511,15.606,,34.0,,24
2017-08-26 18:41:00,2,3.967,533,637,596.0,377,0.023,34,24,25.2,25.5,26.4,41.2,28.965,34.624,25.72,26.378,40.833,48.2,49.5,45.5,16.1,34.698,31.517,47.969,55.996,16.041,,34.0,,24
2017-08-26 18:42:00,2,3.738,533,642,596.0,378,0.024,34,24,25.3,25.6,26.5,41.2,28.99,34.677,25.72,26.451,40.804,48.1,50.1,45.4,16.3,36.381,31.314,47.808,55.378,15.967,,34.0,,24
2017-08-26 18:43:00,2,4.044,530,645,592.0,380,0.024,34,24,25.3,25.6,26.5,41.1,29.04,34.677,25.744,26.549,40.746,48.0,49.9,45.4,16.4,35.58,31.314,47.29600000000001,55.424,16.255,,34.0,,24
2017-08-26 18:44:00,2,4.303,534,649,596.0,385,0.025,34,24,25.4,25.6,26.5,41.1,29.065,34.704,25.744,26.622,40.66,48.0,49.9,45.4,16.5,34.505,31.178,47.32899999999999,54.647,15.96,,34.0,,24
2017-08-26 18:45:00,2,3.708,536,646,600.0,386,0.024,34,24,25.4,25.7,26.6,41.1,29.115,34.73,25.744,26.72,40.573,47.9,49.7,45.3,16.5,33.935,30.973000000000006,47.554,54.503,15.883,,34.0,,24
2017-08-26 18:46:00,2,3.952,535,647,599.0,384,0.026,34,24,25.5,25.7,26.6,41.1,29.165,34.73,25.744,26.793000000000006,40.429,47.8,49.4,45.3,16.5,33.906,30.904,47.843,53.913,15.876,,34.0,,24
2017-08-26 18:47:00,2,4.517,540,642,597.0,380,0.032,34,24,25.5,25.8,26.6,41.0,29.215,34.757,25.768,26.867,40.314,48.0,49.3,45.3,16.3,33.572,30.837,47.975,53.76600000000001,16.088,,34.0,,24
2017-08-26 18:48:00,2,3.128,541,633,596.0,377,0.027000000000000003,34,24,25.5,25.8,26.6,41.0,29.265,34.783,25.768,26.916,40.2,48.0,49.6,45.3,16.4,33.34,30.77,47.267,53.17,16.701,,34.0,,24
2017-08-26 18:49:00,3,4.074,545,635,593.0,374,0.025,34,24,25.6,25.8,26.6,40.9,29.315,34.836,25.768,26.989,40.057,47.9,49.7,45.3,16.4,33.243,30.636,47.13800000000001,52.863,16.476,,34.0,,24
2017-08-26 18:50:00,3,3.0210000000000004,548,635,592.0,374,0.029,34,24,25.6,25.9,26.7,40.9,29.365,34.836,25.793000000000006,27.063,39.94300000000001,47.9,49.5,45.4,16.5,33.247,30.705,47.367,52.301,16.506,,34.0,,24
2017-08-26 18:51:00,3,3.54,550,633,588.0,375,0.028,34,24,25.7,25.9,26.7,40.9,29.414,34.863,25.793000000000006,27.112,39.857,47.9,48.9,45.4,16.3,32.845,30.846,47.624,51.607,16.502,,34.0,,24
2017-08-26 18:52:00,3,3.998,550,633,588.0,378,0.029,34,24,25.7,25.9,26.7,40.9,29.464,34.863,25.793000000000006,27.186,39.743,48.2,49.7,45.8,16.3,32.782,30.915,47.914,50.723,16.787,,34.0,,24
2017-08-26 18:53:00,3,3.738,551,641,590.0,380,0.025,34,24,25.8,26.0,26.7,40.8,29.515,34.889,25.793000000000006,27.235,39.63,47.9,49.2,45.8,16.3,32.854,30.709,48.13800000000001,50.537,16.708,,34.0,,24
2017-08-26 18:54:00,3,3.357,554,650,600.0,377,0.032,34,24,25.8,26.0,26.7,40.8,29.54,34.889,25.817,27.284,39.545,48.3,49.6,45.9,16.4,33.466,30.571,48.238,50.223,17.139,,34.0,,24
2017-08-26 18:55:00,3,3.464,563,661,605.0,377,0.028,34,24,25.8,26.1,26.7,40.8,29.59,34.916,25.817,27.308000000000003,39.431,48.3,49.8,46.0,16.6,32.793,30.504,48.238,50.291,17.133,,34.0,,24
2017-08-26 18:56:00,3,3.769,564,676,613.0,376,0.027000000000000003,34,24,25.9,26.1,26.7,40.7,29.64,34.942,25.817,27.358,39.31800000000001,48.2,49.3,46.1,16.6,33.136,30.368,48.142,50.041,17.779,,34.0,,24
2017-08-26 18:57:00,3,4.1960000000000015,565,686,613.0,375,0.027000000000000003,34,24,25.9,26.1,26.8,40.7,29.69,34.942,25.841,27.358,39.205,48.1,49.9,46.5,16.8,34.36,29.917,47.115,49.527,18.134,,34.0,,24
2017-08-26 18:58:00,3,2.96,560,695,624.0,374,0.03,34,24,25.9,26.1,26.7,40.7,29.715,34.969,25.841,27.186,39.093,48.3,49.4,46.4,16.8,34.463,29.954,46.115,48.926,17.622,,34.0,,24
2017-08-26 18:59:00,3,3.998,558,704,623.0,376,0.032,34,24,25.9,26.1,26.7,40.6,29.69,34.995,25.841,26.916,39.065,48.6,49.0,46.4,16.7,34.9,29.956,45.662,48.795,17.548,,34.0,,24
2017-08-26 19:00:00,3,4.303,562,705,628.0,378,0.034,34,24,25.9,26.0,26.6,40.6,29.69,35.022,25.841,26.598000000000006,39.008,49.1,49.2,46.5,16.7,33.615,29.958,45.63,49.877,17.979,,34.0,,24
2017-08-26 19:01:00,3,3.83,566,710,632.0,381,0.031,15,24,25.9,26.0,26.5,40.5,29.665,35.022,25.841,26.353,38.924,49.5,50.1,48.5,16.9,33.782,29.854,45.597,52.553,17.758,,15.0,,24
2017-08-26 19:02:00,2,4.044,570,712,632.0,381,0.032,15,24,25.9,26.0,26.5,40.5,29.665,35.049,25.866,26.207,38.868,49.7,49.9,48.3,16.9,33.071,30.03,44.757,52.24800000000001,17.683,,15.0,,24
2017-08-26 19:03:00,3,3.998,574,711,635.0,378,0.03,15,16,25.9,26.0,26.5,40.5,29.665,35.049,25.866,26.207,38.756,49.8,49.9,48.0,17.1,33.478,29.822,45.503,52.089,19.766,,15.0,,16
2017-08-26 19:04:00,3,4.532,576,719,636.0,378,0.03,15,16,25.9,26.0,26.6,40.4,29.69,35.049,25.866,26.256,38.616,49.6,49.9,47.8,17.5,33.31,29.544,44.79,52.254,19.327,,15.0,,16
2017-08-26 19:05:00,3,4.227,575,725,635.0,377,0.029,15,16,26.0,26.0,26.6,40.4,29.74,35.049,25.89,26.329,38.476,49.4,50.0,47.8,17.5,32.942,29.683000000000003,44.63,51.692,20.109,,15.0,,16
2017-08-26 19:06:00,3,4.0280000000000005,570,724,633.0,377,0.025,15,16,26.0,26.0,26.6,40.3,29.79,35.049,25.89,26.426,38.365,48.9,50.0,47.7,17.6,32.674,29.752,44.89,51.451,19.384,,15.0,,16
2017-08-26 19:07:00,3,3.784,570,724,633.0,377,0.028,15,16,26.0,26.1,26.6,40.3,29.84,35.075,25.89,26.524,38.254,49.0,50.0,47.6,17.6,32.475,29.754,44.50100000000001,50.986,18.515,,15.0,,16
2017-08-26 19:08:00,2,3.51,570,728,642.0,380,0.03,15,16,26.0,26.1,26.7,40.3,29.89,35.075,25.89,26.622,38.254,49.1,50.2,47.5,17.6,32.275,29.962,44.468,50.68,18.335,,15.0,,16
2017-08-26 19:09:00,3,3.4330000000000003,569,733,643.0,381,0.028,15,16,26.1,26.2,26.7,40.2,29.941,35.075,25.89,26.72,38.254,48.9,50.3,47.4,17.3,32.144,29.962,44.63,50.277,18.587,,15.0,,16
2017-08-26 19:10:00,3,4.761,570,750,644.0,377,0.024,15,16,26.1,26.2,26.8,40.2,29.991,35.075,25.914,26.818,38.198,48.7,50.6,47.3,17.3,32.08,29.893,43.658,50.034,18.44,,15.0,,16
2017-08-26 19:11:00,3,3.677,570,762,643.0,377,0.028,15,16,26.1,26.2,26.8,40.2,30.016,35.075,25.914,26.916,38.143,48.7,50.4,47.3,17.4,32.15,29.824,44.503,49.855,18.437,,15.0,,16
2017-08-26 19:12:00,3,3.799,571,772,650.0,376,0.028,15,16,26.1,26.2,26.8,40.1,30.066,35.075,25.914,26.989,38.087,48.9,50.6,47.2,17.4,32.086,29.754,43.56,49.544,18.866,,15.0,,16
2017-08-26 19:13:00,2,3.784,571,787,650.0,377,0.027000000000000003,15,16,26.2,26.3,26.8,40.1,30.117,35.075,25.939,27.063,38.004,48.8,50.3,47.2,17.5,31.886,29.72,43.856,49.425,18.861,,15.0,,16
2017-08-26 19:14:00,3,3.693,570,794,653.0,379,0.026,15,16,26.2,26.3,26.8,40.0,30.167,35.075,25.939,27.136,37.921,48.8,50.5,47.1,17.6,31.584,29.754,44.181,49.306,18.713,,15.0,,16
2017-08-26 19:15:00,3,3.5860000000000003,574,801,654.0,385,0.028,15,16,26.2,26.3,26.9,40.0,30.217,35.075,25.939,27.21,37.866,48.7,50.2,47.0,17.6,31.691,29.754,43.69300000000001,49.219,18.638,,15.0,,16
2017-08-26 19:16:00,3,3.632,570,803,656.0,386,0.028,15,16,26.2,26.4,26.9,39.9,30.268,35.075,25.939,27.284,37.811,48.7,50.0,47.0,17.7,31.661,29.824,43.88800000000001,49.132,18.994,,15.0,,16
2017-08-26 19:17:00,3,4.074,570,794,659.0,386,0.028,15,16,26.3,26.4,26.9,39.9,30.293000000000006,35.075,25.939,27.358,37.783,48.7,50.0,47.0,17.6,31.629,29.824,43.69300000000001,48.88399999999999,19.136,,15.0,,16
2017-08-26 19:18:00,3,4.013,570,791,659.0,385,0.027000000000000003,15,16,26.3,26.4,26.9,39.9,30.343000000000004,35.075,25.963,27.431,37.7,48.6,49.8,47.0,17.7,31.701,29.893,43.989,48.733,19.347,,15.0,,16
2017-08-26 19:19:00,3,4.181,574,784,662.0,381,0.028,15,16,26.3,26.4,26.9,39.8,30.394,35.075,25.963,27.481,37.59,48.6,49.9,46.9,17.8,31.501,29.893,44.379,48.642,19.843,,15.0,,16
