Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_LAU,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_LAU,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_LAU,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-20 06:15:00,1.0,5.875,751.0,950.0,795.0,737.0,0.0,12.0,14.0,24.1,22.8,23.7,24.1,16.725,23.713,23.665,10.492,35.2,39.7,33.7,33.8,57.145,36.829,35.069,88.947,,12.0,,14.0
2017-10-20 06:16:00,1.0,6.561,750.0,951.0,798.0,742.0,0.0,12.0,14.0,24.1,22.8,23.7,24.1,16.749000000000002,23.713,23.665,10.515999999999998,35.2,39.8,33.6,33.8,57.24,36.795,35.069,88.744,,12.0,,14.0
2017-10-20 06:17:00,1.0,6.714,751.0,952.0,800.0,742.0,0.0,12.0,14.0,24.1,22.8,23.6,24.2,16.725,23.713,23.665,10.541,35.2,39.6,33.6,33.8,57.175,36.795,35.102,88.75,,12.0,,14.0
2017-10-20 06:18:00,1.0,4.746,750.0,955.0,798.0,743.0,0.0,12.0,14.0,24.1,22.8,23.6,24.2,16.725,23.713,23.665,10.541,35.3,39.7,33.6,33.9,57.26600000000001,36.795,35.102,88.62,,12.0,,14.0
2017-10-20 06:19:00,1.0,5.097,753.0,951.0,797.0,743.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.725,23.713,23.665,10.541,35.2,39.6,33.6,33.9,57.236,36.795,35.102,88.59299999999998,,12.0,,14.0
2017-10-20 06:20:00,1.0,7.187,750.0,947.0,798.0,742.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.725,23.713,23.665,10.515999999999998,35.2,39.6,33.5,33.9,57.297,36.795,35.135,88.64,,12.0,,14.0
2017-10-20 06:21:00,1.0,6.2410000000000005,750.0,937.0,797.0,743.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.749000000000002,23.713,23.665,10.492,35.1,39.8,33.6,33.9,57.39100000000001,36.795,35.135,88.686,,12.0,,14.0
2017-10-20 06:22:00,1.0,6.134,757.0,947.0,798.0,745.0,0.0,12.0,14.0,24.1,22.9,23.6,24.1,16.749000000000002,23.713,23.641,10.467,35.2,40.3,33.5,33.9,57.39100000000001,36.862,35.133,88.993,,12.0,,14.0
2017-10-20 06:23:00,1.0,3.922,753.0,1008.0,798.0,744.0,0.0,12.0,14.0,24.1,22.9,23.6,24.1,16.773,23.713,23.641,10.443,35.1,39.4,33.5,33.9,57.365,36.862,35.066,89.196,,12.0,,14.0
2017-10-20 06:24:00,1.0,4.547,751.0,942.0,795.0,743.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.796,23.713,23.641,10.394,35.2,39.3,33.6,33.9,57.338,36.829,35.066,89.288,,12.0,,14.0
2017-10-20 06:25:00,1.0,4.944,751.0,925.0,792.0,742.0,0.001,12.0,14.0,24.1,22.8,23.6,24.1,16.82,23.689,23.641,10.369000000000002,35.1,39.1,33.4,33.9,57.28100000000001,36.793,35.1,89.334,,12.0,,14.0
2017-10-20 06:26:00,1.0,4.837,747.0,905.0,792.0,745.0,0.001,12.0,14.0,24.1,22.8,23.6,24.1,16.844,23.689,23.641,10.345,35.1,39.1,33.5,33.9,57.194,36.793,35.133,89.432,,12.0,,14.0
2017-10-20 06:27:00,1.0,4.9289999999999985,744.0,895.0,792.0,744.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.892,23.689,23.641,10.296,35.2,39.1,33.5,33.9,57.11,36.793,35.166,89.524,,12.0,,14.0
2017-10-20 06:28:00,1.0,5.081,745.0,886.0,789.0,742.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,16.915,23.689,23.641,10.271,35.2,39.2,33.6,33.9,56.931,36.925,35.166,89.62200000000001,,12.0,,14.0
2017-10-20 06:29:00,1.0,4.089,750.0,884.0,787.0,745.0,0.001,12.0,14.0,24.1,22.8,23.6,24.1,16.963,23.689,23.617,10.247,35.2,39.2,33.5,33.9,56.695,36.892,35.131,89.616,,12.0,,14.0
2017-10-20 06:30:00,1.0,6.377999999999999,753.0,888.0,788.0,750.0,0.001,12.0,14.0,24.1,22.8,23.6,24.1,17.011,23.689,23.617,10.247,35.1,39.1,33.6,33.9,56.581,36.991,35.097,89.66799999999998,,12.0,,14.0
2017-10-20 06:31:00,1.0,4.822,755.0,884.0,792.0,748.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.034000000000002,23.665,23.617,10.247,35.1,39.2,33.6,33.9,56.341,36.857,35.131,89.74600000000002,,12.0,,14.0
2017-10-20 06:32:00,1.0,4.15,751.0,886.0,797.0,745.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.034000000000002,23.665,23.617,10.198,35.2,39.1,33.6,33.9,56.128,36.791,35.131,89.76,,12.0,,14.0
2017-10-20 06:33:00,1.0,4.12,749.0,887.0,793.0,747.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.034000000000002,23.665,23.617,10.198,35.2,39.1,33.6,33.9,56.036,36.857,35.164,89.63,,12.0,,14.0
2017-10-20 06:34:00,1.0,3.113,742.0,884.0,797.0,749.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.034000000000002,23.665,23.617,10.198,35.2,39.0,33.6,33.9,55.975,36.824,35.164,89.604,,12.0,,14.0
2017-10-20 06:35:00,1.0,2.9760000000000004,739.0,887.0,797.0,750.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.082,23.665,23.617,10.173,35.2,39.1,33.5,33.9,55.89100000000001,36.857,35.131,89.70100000000002,,12.0,,14.0
2017-10-20 06:36:00,1.0,2.838,742.0,880.0,798.0,749.0,0.0,12.0,14.0,24.1,22.7,23.6,24.1,17.13,23.665,23.617,10.173,35.2,39.1,33.6,33.8,55.898,36.857,35.131,89.624,,12.0,,14.0
2017-10-20 06:37:00,1.0,3.159,750.0,881.0,792.0,746.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.153,23.665,23.617,10.173,35.2,39.2,33.6,33.8,55.566,36.857,35.131,89.546,,12.0,,14.0
2017-10-20 06:38:00,1.0,2.029,755.0,884.0,792.0,742.0,0.0,12.0,14.0,24.0,22.8,23.6,24.1,17.177,23.641,23.617,10.173,35.2,39.0,33.5,33.9,55.447,36.854,35.131,89.416,,12.0,,14.0
2017-10-20 06:39:00,1.0,2.747,751.0,892.0,792.0,743.0,0.0,12.0,14.0,24.1,22.8,23.6,24.1,17.177,23.641,23.617,10.198,35.2,39.3,33.7,33.9,55.233,36.854,35.131,89.344,,12.0,,14.0
2017-10-20 06:40:00,1.0,2.014,751.0,893.0,792.0,743.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.201,23.641,23.617,10.198,35.2,39.4,33.6,33.9,55.267,36.821,35.131,89.37,,12.0,,14.0
2017-10-20 06:41:00,1.0,2.121,751.0,895.0,795.0,748.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.225,23.641,23.617,10.149,35.2,39.5,33.6,33.8,55.24,36.854,35.164,89.435,,12.0,,14.0
2017-10-20 06:42:00,1.0,1.221,749.0,904.0,795.0,749.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.249000000000002,23.641,23.617,10.124,35.2,39.3,33.6,33.8,55.274,36.854,35.064,89.429,,12.0,,14.0
2017-10-20 06:43:00,1.0,2.914,749.0,902.0,798.0,749.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.296,23.617,23.593000000000004,10.1,35.2,39.5,33.5,33.8,55.128,36.852,35.128,89.527,,12.0,,14.0
2017-10-20 06:44:00,1.0,2.136,753.0,898.0,795.0,750.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.32,23.617,23.593000000000004,10.1,35.2,39.5,33.6,33.8,54.948,36.918,35.128,89.475,,12.0,,14.0
2017-10-20 06:45:00,1.0,3.22,755.0,907.0,798.0,752.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.344,23.617,23.593000000000004,10.1,35.1,39.4,33.7,33.8,54.798,36.918,35.095,89.475,,12.0,,14.0
2017-10-20 06:46:00,1.0,3.2960000000000003,751.0,904.0,800.0,752.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.391,23.617,23.593000000000004,10.1,35.1,39.4,33.6,33.9,54.713,36.852,35.062,89.475,,12.0,,14.0
2017-10-20 06:47:00,1.0,2.502,745.0,902.0,800.0,749.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.415,23.617,23.593000000000004,10.075,35.2,39.4,33.5,33.9,54.471,36.819,35.128,89.417,,12.0,,14.0
2017-10-20 06:48:00,1.0,3.815,742.0,907.0,800.0,753.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.415,23.617,23.593000000000004,10.051,35.2,39.7,33.6,33.8,54.41,36.819,35.062,89.515,,12.0,,14.0
2017-10-20 06:49:00,1.0,3.037,742.0,922.0,800.0,750.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.463,23.617,23.593000000000004,10.051,35.1,39.7,33.6,33.8,54.26300000000001,36.819,35.128,89.43700000000003,,12.0,,14.0
2017-10-20 06:50:00,1.0,4.883,739.0,930.0,800.0,753.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.486,23.593000000000004,23.593000000000004,10.026,35.1,39.7,33.6,33.9,54.144,36.784,35.128,89.353,,12.0,,14.0
2017-10-20 06:51:00,1.0,4.532,737.0,933.0,798.0,756.0,0.001,12.0,14.0,24.0,22.7,23.5,24.1,17.51,23.593000000000004,23.593000000000004,10.001,35.1,39.4,33.6,33.8,53.994,36.784,35.128,89.34700000000002,,12.0,,14.0
2017-10-20 06:52:00,1.0,4.501,741.0,925.0,792.0,755.0,0.001,12.0,14.0,24.0,22.7,23.5,24.1,17.534000000000002,23.593000000000004,23.569000000000006,9.977,35.2,39.7,33.6,33.8,53.997,36.784,35.126,89.445,,12.0,,14.0
2017-10-20 06:53:00,1.0,4.501,745.0,918.0,790.0,750.0,0.0,12.0,14.0,24.0,22.7,23.6,24.1,17.605,23.593000000000004,23.569000000000006,9.928,35.2,39.4,33.6,33.8,53.823,36.784,35.126,89.71799999999998,,12.0,,14.0
2017-10-20 06:54:00,1.0,4.211,745.0,911.0,789.0,749.0,0.0,12.0,14.0,24.0,22.8,23.6,24.1,17.701,23.593000000000004,23.569000000000006,9.854,35.1,39.2,33.6,33.8,53.775,36.817,35.06,90.01100000000002,,12.0,,14.0
2017-10-20 06:55:00,1.0,5.966,742.0,898.0,789.0,749.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,17.796,23.593000000000004,23.569000000000006,9.805,35.2,39.5,33.6,33.8,53.604,36.817,35.093,90.387,,12.0,,14.0
2017-10-20 06:56:00,1.0,4.883,742.0,890.0,792.0,749.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,17.891,23.593000000000004,23.569000000000006,9.756,35.2,39.5,33.5,33.8,53.371,36.751,35.06,90.529,,12.0,,14.0
2017-10-20 06:57:00,1.0,4.9289999999999985,742.0,884.0,788.0,752.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,17.962,23.593000000000004,23.569000000000006,9.706,35.1,39.3,33.7,33.8,52.949,36.751,35.093,90.62,,12.0,,14.0
2017-10-20 06:58:00,1.0,4.1960000000000015,742.0,902.0,787.0,749.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,18.057,23.593000000000004,23.569000000000006,9.657,35.1,39.1,33.6,33.9,52.344,36.717,34.993,90.943,,12.0,,14.0
2017-10-20 06:59:00,1.0,5.402,741.0,895.0,792.0,748.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,18.152,23.593000000000004,23.569000000000006,9.583,35.1,39.1,33.5,33.8,52.078,36.717,35.06,91.207,,12.0,,14.0
2017-10-20 07:00:00,1.0,5.432,747.0,890.0,797.0,750.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,18.271,23.593000000000004,23.569000000000006,9.509,35.2,39.1,33.6,33.8,51.753,36.784,35.06,91.497,,12.0,,14.0
2017-10-20 07:01:00,1.0,5.28,745.0,889.0,794.0,750.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,18.366,23.593000000000004,23.569000000000006,9.46,35.1,39.0,33.6,33.7,51.518,36.717,35.06,91.869,,12.0,,14.0
2017-10-20 07:02:00,1.0,5.478,745.0,887.0,792.0,750.0,0.0,12.0,14.0,24.0,22.7,23.4,24.1,18.485,23.593000000000004,23.569000000000006,9.41,35.1,39.0,33.6,33.7,51.223,36.717,35.093,91.882,,12.0,,14.0
2017-10-20 07:03:00,1.0,5.859,747.0,883.0,792.0,750.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,18.604,23.593000000000004,23.569000000000006,9.361,35.1,39.6,33.6,33.8,50.74100000000001,36.717,35.06,91.972,,12.0,,14.0
2017-10-20 07:04:00,1.0,6.18,747.0,893.0,793.0,747.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,18.699,23.593000000000004,23.569000000000006,9.312,35.2,39.2,33.6,33.8,50.379,36.684,35.06,92.445,,12.0,,14.0
2017-10-20 07:05:00,1.0,5.035,749.0,897.0,793.0,745.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,18.794,23.593000000000004,23.569000000000006,9.287,35.2,39.6,33.6,33.8,49.736,36.717,35.093,92.362,,12.0,,14.0
2017-10-20 07:06:00,1.0,5.097,757.0,900.0,795.0,743.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,18.913,23.593000000000004,23.569000000000006,9.238,35.1,39.1,33.6,33.8,49.532,36.717,35.06,92.4,,12.0,,14.0
2017-10-20 07:07:00,1.0,5.676,757.0,902.0,795.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.032,23.593000000000004,23.545,9.188,35.1,39.1,33.5,33.8,49.04600000000001,36.717,35.024,92.668,,12.0,,14.0
2017-10-20 07:08:00,1.0,5.325,760.0,904.0,794.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.127,23.593000000000004,23.545,9.163,35.1,39.3,33.6,33.7,49.184,36.651,34.991,92.968,,12.0,,14.0
2017-10-20 07:09:00,1.0,5.447,757.0,916.0,793.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,19.199,23.593000000000004,23.545,9.114,35.2,39.5,33.6,33.7,48.879,36.651,34.991,93.031,,12.0,,14.0
2017-10-20 07:10:00,1.0,5.5539999999999985,757.0,987.0,795.0,735.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.294,23.593000000000004,23.545,9.089,35.2,40.4,33.6,33.7,48.451,36.651,35.056999999999995,93.025,,12.0,,14.0
2017-10-20 07:11:00,1.0,5.356,757.0,1002.0,793.0,736.0,0.0,12.0,14.0,24.0,22.8,23.5,24.0,19.365,23.593000000000004,23.545,9.064,35.0,39.6,33.6,33.7,47.83,36.717,35.024,93.12,,12.0,,14.0
2017-10-20 07:12:00,1.0,5.051,755.0,991.0,794.0,741.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.46,23.593000000000004,23.545,9.015,35.1,39.4,33.6,33.7,47.495,36.751,35.024,93.158,,12.0,,14.0
2017-10-20 07:13:00,1.0,6.744,755.0,973.0,797.0,743.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.555,23.593000000000004,23.545,8.941,35.2,39.4,33.5,33.7,47.412,36.751,35.056999999999995,93.342,,12.0,,14.0
2017-10-20 07:14:00,1.0,6.317,755.0,958.0,792.0,747.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,19.651,23.593000000000004,23.545,8.891,35.1,39.7,33.6,33.7,47.361,36.717,34.991,93.481,,12.0,,14.0
2017-10-20 07:15:00,1.0,5.615,757.0,968.0,788.0,752.0,0.001,12.0,14.0,24.0,22.7,23.5,24.1,19.722,23.593000000000004,23.545,8.866,35.2,39.8,33.7,33.7,47.054,36.684,35.024,93.525,,12.0,,14.0
2017-10-20 07:16:00,1.0,5.234,757.0,987.0,787.0,752.0,0.001,12.0,14.0,24.0,22.7,23.5,24.0,19.793,23.569000000000006,23.545,8.817,35.2,39.8,33.6,33.7,46.904,36.649,35.024,93.538,,12.0,,14.0
2017-10-20 07:17:00,1.0,4.227,757.0,1007.0,786.0,749.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,19.865,23.593000000000004,23.545,8.767000000000001,35.2,40.0,33.6,33.7,46.533,36.651,34.991,93.601,,12.0,,14.0
2017-10-20 07:18:00,1.0,5.615,755.0,1025.0,790.0,748.0,0.0,12.0,14.0,23.9,22.7,23.5,24.1,19.936,23.569000000000006,23.545,8.717,35.2,39.9,33.8,33.7,46.351000000000006,36.682,34.991,94.144,,12.0,,14.0
2017-10-20 07:19:00,1.0,5.417000000000002,751.0,1039.0,792.0,744.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,20.007,23.593000000000004,23.545,8.742,35.2,39.9,33.7,33.7,46.233,36.651,34.991,94.554,,12.0,,14.0
2017-10-20 07:20:00,1.0,5.982,757.0,1044.0,792.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.079,23.569000000000006,23.545,8.742,35.2,39.8,33.6,33.7,46.083,36.649,34.991,94.504,,12.0,,14.0
2017-10-20 07:21:00,1.0,6.042999999999998,757.0,1043.0,792.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.079,23.569000000000006,23.545,8.767000000000001,35.2,39.8,33.6,33.7,45.669,36.649,34.991,94.081,,12.0,,14.0
2017-10-20 07:22:00,1.0,3.037,753.0,986.0,794.0,746.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.126,23.569000000000006,23.545,8.817,35.2,39.2,33.5,33.7,45.51600000000001,36.649,34.991,93.943,,12.0,,14.0
2017-10-20 07:23:00,1.0,7.568,757.0,973.0,795.0,749.0,0.001,12.0,14.0,24.0,22.7,23.5,24.1,20.174,23.569000000000006,23.545,8.841000000000003,35.1,39.1,33.6,33.7,45.426,36.616,34.991,93.569,,12.0,,14.0
2017-10-20 07:24:00,1.0,7.065,761.0,950.0,792.0,745.0,0.001,12.0,14.0,24.0,22.7,23.5,24.1,20.222,23.569000000000006,23.545,8.817,35.2,39.4,33.5,33.7,45.304,36.649,34.991,93.715,,12.0,,14.0
2017-10-20 07:25:00,1.0,5.997000000000001,757.0,945.0,792.0,745.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.269,23.569000000000006,23.545,8.817,35.2,39.5,33.6,33.7,45.151,36.682,34.958,93.766,,12.0,,14.0
2017-10-20 07:26:00,1.0,6.714,757.0,947.0,793.0,743.0,0.0,12.0,14.0,24.0,22.7,23.5,24.1,20.317,23.569000000000006,23.545,8.817,35.1,39.4,33.5,33.7,45.093,36.649,34.991,94.195,,12.0,,14.0
2017-10-20 07:27:00,1.0,5.081,757.0,947.0,798.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.365,23.569000000000006,23.545,8.866,35.1,39.4,33.5,33.7,44.907,36.715,34.958,94.057,,12.0,,14.0
2017-10-20 07:28:00,1.0,3.006,753.0,945.0,802.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.436,23.569000000000006,23.521,8.916,35.1,39.3,33.5,33.7,44.883,36.649,34.955,93.893,,12.0,,14.0
2017-10-20 07:29:00,1.0,2.365,751.0,940.0,802.0,742.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.46,23.569000000000006,23.521,8.965,35.1,39.3,33.4,33.7,44.663,36.682,34.922,93.602,,12.0,,14.0
2017-10-20 07:30:00,1.0,2.945,750.0,930.0,800.0,745.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.507,23.569000000000006,23.521,9.064,35.1,39.4,33.5,33.7,44.572,36.715,34.922,92.815,,12.0,,14.0
2017-10-20 07:31:00,1.0,2.853,750.0,933.0,800.0,744.0,0.0,12.0,14.0,24.0,22.7,23.4,24.0,20.531,23.569000000000006,23.521,9.089,35.0,39.2,33.4,33.7,44.351000000000006,36.649,34.922,92.643,,12.0,,14.0
2017-10-20 07:32:00,1.0,2.197,747.0,926.0,802.0,743.0,0.0,12.0,14.0,24.0,22.7,23.5,24.0,20.555,23.569000000000006,23.521,9.163,35.1,39.4,33.6,33.7,44.29,36.649,34.922,92.33,,12.0,,14.0
2017-10-20 07:33:00,1.0,2.06,742.0,935.0,798.0,747.0,0.001,12.0,14.0,24.0,22.7,23.4,24.0,20.603,23.545,23.521,9.163,35.2,39.4,33.5,33.6,44.136,36.647,34.922,92.075,,12.0,,14.0
2017-10-20 07:34:00,1.0,1.3430000000000002,749.0,941.0,794.0,747.0,0.001,12.0,14.0,24.0,22.6,23.4,24.0,20.603,23.545,23.521,9.163,35.2,39.2,33.5,33.6,43.911,36.614,34.922,91.255,,12.0,,14.0
2017-10-20 07:35:00,1.0,2.35,753.0,934.0,795.0,745.0,0.001,12.0,14.0,24.0,22.6,23.4,24.0,20.627,23.545,23.521,9.163,35.1,39.2,33.5,33.6,43.85,36.581,34.922,91.049,,12.0,,14.0
2017-10-20 07:36:00,1.0,2.472,753.0,928.0,797.0,742.0,0.001,12.0,14.0,24.0,22.6,23.4,24.0,20.65,23.545,23.521,9.163,35.1,39.3,33.6,33.6,43.853,36.647,34.922,90.844,,12.0,,14.0
2017-10-20 07:37:00,1.0,1.968,749.0,928.0,798.0,746.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.674,23.545,23.521,9.139,35.1,39.0,33.6,33.6,43.791,36.647,34.922,91.351,,12.0,,14.0
2017-10-20 07:38:00,1.0,2.106,742.0,925.0,797.0,749.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.722,23.545,23.521,9.139,35.1,39.0,33.6,33.6,43.701,36.911,34.922,91.454,,12.0,,14.0
2017-10-20 07:39:00,1.0,1.984,748.0,917.0,798.0,753.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.77,23.521,23.521,9.163,35.0,38.9,33.5,33.6,43.514,37.106,34.955,91.511,,12.0,,14.0
2017-10-20 07:40:00,1.0,2.09,751.0,921.0,798.0,756.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.817,23.521,23.521,9.163,35.0,39.2,33.5,33.6,43.584,37.139,34.922,91.639,,12.0,,14.0
2017-10-20 07:41:00,1.0,4.074,755.0,922.0,795.0,752.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.865,23.521,23.521,9.163,35.0,39.2,33.5,33.7,43.364,37.304,34.989000000000004,91.563,,12.0,,14.0
2017-10-20 07:42:00,1.0,4.15,751.0,916.0,795.0,752.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.889,23.497,23.521,9.188,35.0,39.2,33.5,33.6,43.206,36.906,34.989000000000004,91.312,,12.0,,14.0
2017-10-20 07:43:00,1.0,3.815,747.0,915.0,792.0,752.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,20.889,23.472,23.497,9.188,35.0,39.2,33.5,33.7,43.01300000000001,37.168,34.953,90.978,,12.0,,14.0
2017-10-20 07:44:00,1.0,4.776,749.0,916.0,792.0,753.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,20.936,23.472,23.497,9.163,35.0,39.2,33.5,33.6,42.89,37.201,34.92,91.409,,12.0,,14.0
2017-10-20 07:45:00,1.0,3.815,747.0,918.0,790.0,755.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,20.984,23.448,23.497,9.163,35.0,39.2,33.5,33.6,42.96,37.264,34.986,91.409,,12.0,,14.0
2017-10-20 07:46:00,1.0,4.288,742.0,917.0,790.0,755.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,21.008000000000006,23.424,23.497,9.163,35.0,39.2,33.5,33.6,42.834,37.328,34.92,91.434,,12.0,,14.0
2017-10-20 07:47:00,1.0,7.095,737.0,916.0,787.0,756.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,21.056,23.424,23.497,9.114,35.0,39.2,33.5,33.6,42.646,37.163,34.92,91.55,,12.0,,14.0
2017-10-20 07:48:00,1.0,3.281,737.0,913.0,788.0,755.0,0.001,12.0,14.0,23.9,22.6,23.4,24.0,21.079,23.4,23.497,9.064,35.0,39.1,33.5,33.6,42.649,36.995,34.953,91.998,,12.0,,14.0
2017-10-20 07:49:00,1.0,4.791,737.0,905.0,792.0,750.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.079,23.376,23.497,9.015,35.0,39.0,33.5,33.6,42.455,36.96,34.92,92.139,,12.0,,14.0
2017-10-20 07:50:00,1.0,4.044,734.0,902.0,794.0,750.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.103,23.376,23.472,8.965,35.0,39.1,33.5,33.6,42.394,36.96,34.918,92.049,,12.0,,14.0
2017-10-20 07:51:00,1.0,5.4929999999999986,737.0,907.0,794.0,750.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.127,23.376,23.472,8.916,35.0,39.1,33.6,33.6,42.3,36.927,34.984,92.266,,12.0,,14.0
2017-10-20 07:52:00,1.0,5.356,737.0,902.0,794.0,748.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.151,23.376,23.472,8.866,35.0,39.1,33.5,33.6,42.334,36.993,34.984,92.61,,12.0,,14.0
2017-10-20 07:53:00,1.0,4.12,742.0,915.0,792.0,750.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.175,23.376,23.472,8.817,35.0,39.3,33.5,33.6,42.273,36.927,34.984,93.005,,12.0,,14.0
2017-10-20 07:54:00,1.0,4.868,747.0,923.0,794.0,749.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.175,23.352,23.472,8.792,34.9,39.4,33.5,33.6,42.208,36.925,34.951,93.15,,12.0,,14.0
2017-10-20 07:55:00,1.0,5.142,747.0,932.0,792.0,747.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.199,23.352,23.472,8.792,34.9,39.4,33.6,33.6,42.179,36.892,34.918,93.506,,12.0,,14.0
2017-10-20 07:56:00,1.0,5.188,750.0,937.0,795.0,752.0,0.0,12.0,14.0,23.9,22.6,23.4,24.0,21.223000000000006,23.352,23.472,8.817,34.9,39.4,33.5,33.6,42.02,37.024,34.918,93.664,,12.0,,14.0
2017-10-20 07:57:00,1.0,6.5,751.0,947.0,795.0,752.0,0.0,12.0,15.0,23.9,22.6,23.4,24.0,21.246,23.352,23.472,8.866,34.9,39.5,33.5,33.6,41.893,37.353,34.918,93.627,,12.0,,15.0
2017-10-20 07:58:00,1.0,5.371,749.0,952.0,794.0,754.0,0.0,12.0,15.0,23.9,22.6,23.4,24.0,21.294,23.352,23.472,8.891,34.9,39.2,33.5,33.6,41.899,37.221,34.918,93.557,,12.0,,15.0
2017-10-20 07:59:00,1.0,4.4860000000000015,745.0,964.0,792.0,753.0,0.0,12.0,15.0,23.9,22.6,23.4,24.0,21.318,23.328000000000007,23.472,8.916,35.0,39.4,33.5,33.6,41.869,37.12,34.918,93.564,,12.0,,15.0
2017-10-20 08:00:00,1.0,5.295,748.0,977.0,794.0,755.0,0.0,12.0,15.0,23.9,22.6,23.4,24.0,21.366,23.328000000000007,23.472,8.891,34.9,39.4,33.5,33.6,41.745,37.219,34.851,93.532,,12.0,,15.0
