Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_BR6,NO2_AQL_IN1,FRM_FMM_IN1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_BR6,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_TO3,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_BR6,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_TO3,FRM_FLG_IN1,FRM_ADJ_IN1
2017-06-26 07:32:00,,1.328,611,990,632,652,1004,0.028,34.0,23.2,23.7,22.4,23.2,23.8,21.461,20.174,20.174,23.352,23.761,,51.4,49.8,52.7,49.5,47.9,53.444,56.81399999999999,56.81399999999999,47.03100000000001,48.743,,,34.0
2017-06-26 07:33:00,,1.465,611,983,633,652,1004,0.028,34.0,23.2,23.7,22.4,23.2,23.8,21.461,20.198,20.198,23.352,23.761,,51.4,49.8,53.2,49.5,47.9,52.726000000000006,56.11,56.11,47.286,48.71100000000001,,,34.0
2017-06-26 07:34:00,,1.266,609,977,633,648,1000,0.03,34.0,23.2,23.7,22.4,23.2,23.8,21.461,20.269,20.269,23.352,23.761,,51.3,49.8,53.3,49.5,47.9,55.216,57.319,57.319,47.478,48.71100000000001,,,34.0
2017-06-26 07:35:00,,1.541,611,976,633,650,1001,0.03,34.0,23.2,23.7,22.4,23.2,23.8,21.509,20.317,20.317,23.352,23.761,,51.2,49.8,53.0,49.5,47.9,54.167,56.651,56.651,47.095,48.71100000000001,,,34.0
2017-06-26 07:36:00,,1.77,611,976,635,650,1000,0.032,34.0,23.2,23.7,22.4,23.2,23.8,21.533,20.365,20.365,23.352,23.785,,51.2,49.8,53.0,49.5,47.9,53.61,56.197,56.197,47.191,48.682,,,34.0
2017-06-26 07:37:00,,2.182,608,982,641,650,1002,0.032,34.0,23.2,23.7,22.4,23.2,23.8,21.557,20.388,20.388,23.352,23.785,,51.3,49.8,53.0,49.5,47.9,53.052,55.923,55.923,47.063,48.682,,,34.0
2017-06-26 07:38:00,,1.816,609,982,642,650,1002,0.033,34.0,23.2,23.7,22.4,23.2,23.8,21.533,20.388,20.388,23.352,23.785,,51.2,49.7,52.9,49.5,47.9,53.142,55.584,55.584,47.702,48.714,,,34.0
2017-06-26 07:39:00,,1.541,607,975,646,653,1006,0.033,34.0,23.2,23.7,22.4,23.2,23.8,21.509,20.388,20.388,23.352,23.785,,50.7,49.7,52.9,49.5,47.9,52.514,55.615,55.615,47.798,48.682,,,34.0
2017-06-26 07:40:00,,1.2819999999999998,604,978,644,650,1006,0.034,34.0,23.1,23.7,22.4,23.3,23.8,21.509,20.365,20.365,23.352,23.785,,50.5,49.7,52.9,49.5,47.9,52.733,55.642,55.642,47.989,48.65,,,34.0
2017-06-26 07:41:00,,1.724,601,974,639,650,1006,0.034,34.0,23.0,23.7,22.4,23.3,23.8,21.509,20.365,20.365,23.352,23.785,,50.6,49.7,52.3,49.5,47.9,52.764,55.549,55.549,47.03100000000001,48.682,,,34.0
2017-06-26 07:42:00,,2.258,604,974,639,650,1010,0.027000000000000003,34.0,22.9,23.7,22.3,23.2,23.8,21.461,20.341,20.341,23.352,23.761,,50.8,49.7,52.0,49.5,47.9,52.538,55.731,55.731,47.382,48.71100000000001,,,34.0
2017-06-26 07:43:00,,1.175,608,982,641,647,1017,0.027000000000000003,34.0,22.8,23.7,22.2,23.2,23.8,21.413,20.293,20.293,23.352,23.761,,50.9,49.6,51.7,49.5,47.9,52.407,55.786,55.786,46.967,48.743,,,34.0
2017-06-26 07:44:00,,1.5719999999999998,610,981,641,650,1017,0.049,34.0,22.7,23.7,22.1,23.2,23.8,21.39,20.269,20.269,23.328000000000007,23.737,,50.9,49.7,51.6,49.5,47.9,52.685,55.813,55.813,46.643,48.835,,,34.0
2017-06-26 07:45:00,,1.968,616,976,642,653,1024,0.049,34.0,22.6,23.6,22.0,23.2,23.8,21.366,20.246,20.246,23.328000000000007,23.737,,51.0,49.6,51.5,49.4,47.9,52.962,56.117,56.117,46.964,48.931,,,34.0
2017-06-26 07:46:00,,4.6389999999999985,616,967,645,653,1017,0.055,34.0,22.5,23.7,21.9,23.3,23.8,21.342,20.246,20.246,23.304,23.713,,51.1,49.6,51.5,49.5,47.9,52.678,55.74800000000001,55.74800000000001,47.408,48.99100000000001,,,34.0
2017-06-26 07:47:00,,1.3730000000000002,618,967,649,650,1017,0.055,34.0,22.3,23.7,21.9,23.2,23.8,21.318,20.246,20.246,23.28,23.689,,51.4,49.6,51.4,49.5,47.9,52.862,56.056,56.056,47.69300000000001,49.02,,,34.0
2017-06-26 07:48:00,,1.877,621,966,645,656,1019,0.063,34.0,22.3,23.7,21.8,23.2,23.8,21.318,20.222,20.222,23.28,23.665,,51.5,49.6,51.4,49.5,47.9,52.768,55.99100000000001,55.99100000000001,47.437,49.049,,,34.0
2017-06-26 07:49:00,,2.716,618,960,646,656,1020,0.063,34.0,22.3,23.6,21.8,23.2,23.8,21.27,20.198,20.198,23.256,23.641,,51.5,49.6,51.4,49.5,47.9,52.824,56.049,56.049,47.402,49.078,,,34.0
2017-06-26 07:50:00,,1.953,620,957,646,652,1026,0.068,34.0,22.2,23.6,21.7,23.2,23.8,21.246,20.174,20.174,23.256,23.617,,51.4,49.6,51.4,49.5,47.9,53.756,56.322,56.322,47.977,49.106,,,34.0
2017-06-26 07:51:00,,1.419,616,954,643,653,1025,0.068,34.0,22.0,23.6,21.6,23.2,23.8,21.223000000000006,20.174,20.174,23.232,23.593000000000004,,51.7,49.6,51.4,49.4,47.9,53.69,56.90600000000001,56.90600000000001,47.75100000000001,49.103,,,34.0
2017-06-26 07:52:00,,1.984,616,949,642,653,1019,0.063,34.0,21.9,23.6,21.6,23.2,23.8,21.199,20.198,20.198,23.232,23.569000000000006,,51.9,49.6,51.5,49.4,47.9,53.687,56.633,56.633,47.719,49.1,,,34.0
2017-06-26 07:53:00,,1.877,612,944,646,650,1018,0.063,37.0,21.8,23.6,21.5,23.2,23.8,21.175,20.174,20.174,23.208,23.545,,52.2,49.6,51.5,49.5,48.0,53.559,56.599,56.599,47.843,49.065,,,37.0
2017-06-26 07:54:00,,1.785,614,941,645,650,1019,0.061,37.0,21.7,23.6,21.4,23.2,23.8,21.127,20.15,20.15,23.184,23.521,,52.3,49.5,51.6,49.5,47.9,53.615,56.442,56.442,47.361,49.03,,,37.0
2017-06-26 07:55:00,,2.487,609,941,645,654,1012,0.061,37.0,21.6,23.6,21.4,23.2,23.8,21.079,20.126,20.126,23.184,23.497,,52.4,49.5,51.6,49.4,47.9,53.67,56.745,56.745,47.968,49.059,,,37.0
2017-06-26 07:56:00,,1.862,611,940,646,656,1010,0.058,37.0,21.5,23.6,21.3,23.2,23.8,21.056,20.079,20.079,23.16,23.472,,52.5,49.5,51.5,49.4,47.9,54.04,56.922,56.922,47.486,49.024,,,37.0
2017-06-26 07:57:00,,2.35,616,936,650,656,1012,0.058,37.0,21.4,23.6,21.2,23.2,23.8,21.008000000000006,20.079,20.079,23.16,23.472,,52.6,49.5,51.6,49.4,47.8,54.188,56.922,56.922,47.45399999999999,48.992,,,37.0
2017-06-26 07:58:00,,2.121,614,933,649,657,1012,0.053,37.0,21.3,23.6,21.2,23.2,23.8,20.984,20.055,20.055,23.136,23.448,,52.9,49.5,51.6,49.4,47.9,54.216,57.011,57.011,47.738,48.989,,,37.0
2017-06-26 07:59:00,,1.3119999999999998,616,933,649,654,1012,0.053,37.0,21.3,23.6,21.2,23.2,23.8,20.984,20.055,20.055,23.136,23.424,,53.1,49.5,51.6,49.4,47.9,54.433,56.98,56.98,47.515,48.95399999999999,,,37.0
2017-06-26 08:00:00,,2.258,614,931,650,659,1015,0.053,37.0,21.1,23.6,21.1,23.2,23.8,20.96,20.031,20.031,23.112,23.424,,53.3,49.5,51.8,49.3,47.8,54.15,56.792,56.792,47.097,48.89,,,37.0
2017-06-26 08:01:00,,2.2430000000000003,616,926,652,660,1012,0.053,37.0,21.1,23.7,21.1,23.2,23.8,20.936,20.007,20.007,23.088,23.4,,53.4,49.5,51.7,49.3,47.9,54.302,56.973,56.973,47.12600000000001,48.887,,,37.0
2017-06-26 08:02:00,,1.663,621,921,654,659,1012,0.048,37.0,21.0,23.6,21.0,23.2,23.8,20.913,19.984,19.984,23.088,23.376,,53.6,49.5,51.8,49.3,47.9,54.175,57.03100000000001,57.03100000000001,46.358,48.82100000000001,,,37.0
2017-06-26 08:03:00,,1.709,627,920,651,662,1017,0.048,37.0,20.9,23.6,21.0,23.2,23.8,20.889,19.96,19.96,23.04,23.376,,53.7,49.5,51.8,49.3,47.8,54.233,57.058,57.058,46.48,48.789,,,37.0
2017-06-26 08:04:00,,1.984,630,920,653,662,1012,0.048,37.0,20.9,23.6,21.0,23.2,23.8,20.841,19.936,19.936,22.992,23.352,,53.8,49.4,51.9,49.3,47.8,54.288,57.269,57.269,46.538,48.786,,,37.0
2017-06-26 08:05:00,,1.587,634,918,661,663,1010,0.048,37.0,20.8,23.6,20.9,23.2,23.8,20.817,19.912,19.912,22.968000000000004,23.352,,53.9,49.4,52.0,49.2,47.8,55.369,57.724,57.724,47.238,48.754,,,37.0
2017-06-26 08:06:00,,2.823,635,915,670,659,1012,0.048,37.0,20.8,23.6,20.9,23.2,23.8,20.793000000000006,19.888,19.888,22.92,23.328000000000007,,53.9,49.4,52.1,49.2,47.7,55.18,57.567,57.567,46.977,48.719,,,37.0
2017-06-26 08:07:00,,1.77,637,909,674,648,1004,0.048,37.0,20.8,23.6,20.8,23.2,23.8,20.77,19.888,19.888,22.896,23.328000000000007,,53.9,49.4,52.2,49.2,47.7,55.145,57.598,57.598,46.974,48.687,,,37.0
2017-06-26 08:08:00,,1.907,633,906,677,642,997,0.049,37.0,20.8,23.6,20.8,23.2,23.8,20.746,19.841,19.841,22.848000000000006,23.328000000000007,,54.0,49.4,52.1,49.2,47.7,54.925,57.683,57.683,47.06399999999999,48.687,,,37.0
2017-06-26 08:09:00,,1.022,634,906,675,642,985,0.049,37.0,20.7,23.6,20.7,23.2,23.8,20.698,19.817,19.817,22.8,23.304,,54.8,49.4,52.2,49.2,47.7,55.104,57.801,57.801,47.09,48.684,,,37.0
2017-06-26 08:10:00,,1.083,634,903,682,650,977,0.048,37.0,20.7,23.6,20.7,23.2,23.8,20.674,19.793,19.793,22.753,23.304,,58.5,49.4,52.3,49.1,47.6,55.132,58.011,58.011,47.658,48.684,,,37.0
2017-06-26 08:11:00,,1.724,633,901,685,654,967,0.048,37.0,20.8,23.6,20.7,23.2,23.8,20.627,19.793,19.793,22.705,23.28,,55.0,49.3,54.1,49.1,47.6,55.588,58.195,58.195,48.511,48.649,,,37.0
2017-06-26 08:12:00,,1.083,635,901,696,659,972,0.091,37.0,20.9,23.6,20.7,23.1,23.8,20.603,19.77,19.77,22.705,23.28,,54.8,49.3,54.5,49.1,47.6,55.585,57.855,57.855,48.448,48.681,,,37.0
2017-06-26 08:13:00,,1.4340000000000002,637,892,700,657,970,0.091,37.0,21.0,23.6,20.7,23.1,23.8,20.603,19.793,19.793,22.705,23.28,,54.8,49.3,54.3,49.1,47.6,55.893,58.011,58.011,47.907,48.681,,,37.0
2017-06-26 08:14:00,,1.16,636,889,700,656,966,0.024,37.0,21.0,23.6,20.8,23.1,23.8,20.603,19.817,19.817,22.681,23.28,,54.8,49.3,54.2,49.1,47.6,55.831,57.923,57.923,48.381,48.617,,,37.0
2017-06-26 08:15:00,,0.9,637,889,704,656,962,0.024,37.0,21.1,23.6,20.8,23.2,23.8,20.603,19.841,19.841,22.681,23.28,,54.6,49.4,54.2,49.0,47.5,55.893,57.774,57.774,48.667,48.585,,,37.0
2017-06-26 08:16:00,,1.785,640,883,707,653,957,0.029,37.0,21.2,23.6,20.8,23.2,23.8,20.65,19.888,19.888,22.705,23.28,,54.4,49.3,54.5,49.0,47.5,57.408,57.965,57.965,48.607,48.617,,,37.0
2017-06-26 08:17:00,,1.74,643,882,708,657,957,0.029,37.0,21.3,23.6,20.9,23.2,23.8,20.65,19.912,19.912,22.705,23.304,,54.4,49.2,54.3,49.0,47.5,56.11600000000001,57.755,57.755,48.034,48.589,,,37.0
2017-06-26 08:18:00,,1.3430000000000002,642,874,709,657,957,0.021,37.0,21.3,23.6,20.9,23.1,23.8,20.65,19.936,19.936,22.729,23.304,,54.3,49.2,54.2,48.9,47.5,55.653,57.51300000000001,57.51300000000001,48.356,48.557,,,37.0
2017-06-26 08:19:00,,2.136,641,869,710,662,955,0.021,37.0,21.4,23.6,20.9,23.1,23.8,20.65,19.936,19.936,22.729,23.328000000000007,,54.2,49.2,54.3,48.9,47.5,55.746,57.452,57.452,48.133,48.496,,,37.0
2017-06-26 08:20:00,,3.0980000000000003,637,861,712,665,951,0.02,37.0,21.5,23.6,21.0,23.2,23.8,20.65,19.936,19.936,22.753,23.352,,54.0,49.1,54.3,48.9,47.5,55.653,57.85,57.85,48.26300000000001,48.499,,,37.0
2017-06-26 08:21:00,,2.457,639,859,718,666,950,0.02,37.0,21.5,23.6,21.0,23.1,23.8,20.65,19.936,19.936,22.753,23.376,,53.9,49.1,54.4,48.9,47.5,55.9,57.942,57.942,48.39,48.502,,,37.0
2017-06-26 08:22:00,,1.77,643,857,717,662,951,0.017,37.0,21.6,23.6,21.0,23.1,23.8,20.627,19.912,19.912,22.776,23.376,,53.7,49.1,54.2,48.9,47.5,56.02,57.907,57.907,48.17100000000001,48.47,,,37.0
2017-06-26 08:23:00,,1.709,648,844,727,660,951,0.017,47.0,21.7,23.6,21.0,23.1,23.8,20.65,19.936,19.936,22.8,23.4,,53.6,49.1,54.1,48.9,47.5,57.469,58.15600000000001,58.15600000000001,48.587,48.41,,,47.0
2017-06-26 08:24:00,,1.328,650,834,730,663,950,0.018000000000000002,47.0,21.7,23.6,21.1,23.1,23.8,20.698,19.984,19.984,22.824,23.424,,53.5,49.0,54.1,48.9,47.5,56.95399999999999,57.70399999999999,57.70399999999999,48.304,48.381,,,47.0
2017-06-26 08:25:00,,1.022,650,837,739,663,949,0.018000000000000002,47.0,21.8,23.6,21.1,23.2,23.8,20.746,20.007,20.007,22.848000000000006,23.448,,53.4,49.0,54.5,48.8,47.5,56.377,57.739,57.739,47.989,48.38399999999999,,,47.0
2017-06-26 08:26:00,,0.977,651,834,748,660,948,0.022,47.0,21.8,23.6,21.1,23.1,23.8,20.746,20.007,20.007,22.848000000000006,23.448,,53.3,49.0,54.6,48.9,47.4,55.729,57.647,57.647,47.989,48.352,,,47.0
2017-06-26 08:27:00,,2.289,657,833,753,663,942,0.022,47.0,21.9,23.6,21.1,23.2,23.8,20.746,20.007,20.007,22.872,23.472,,53.3,48.9,54.5,48.9,47.4,55.544,57.677,57.677,47.29,48.323,,,47.0
2017-06-26 08:28:00,,2.762,658,833,762,665,937,0.026,47.0,21.9,23.6,21.2,23.2,23.8,20.746,20.007,20.007,22.896,23.497,,53.2,48.9,54.4,48.9,47.4,55.482,57.555,57.555,48.091,48.358,,,47.0
2017-06-26 08:29:00,,1.846,663,822,764,669,933,0.026,47.0,22.0,23.6,21.2,23.2,23.8,20.746,20.007,20.007,22.896,23.497,,53.1,48.9,54.7,48.9,47.4,55.606,57.371,57.371,47.485,48.326,,,47.0
2017-06-26 08:30:00,,1.511,670,817,765,672,931,0.029,47.0,22.0,23.6,21.2,23.2,23.8,20.746,20.031,20.031,22.896,23.521,,53.0,48.9,54.4,48.9,47.4,55.482,57.467,57.467,47.42100000000001,48.32899999999999,,,47.0
2017-06-26 08:31:00,,1.6780000000000002,673,816,762,674,933,0.029,47.0,22.1,23.6,21.2,23.2,23.8,20.746,20.031,20.031,22.896,23.521,,52.9,48.9,54.5,48.9,47.4,55.853,57.283,57.283,48.059,48.32899999999999,,,47.0
2017-06-26 08:32:00,,2.075,673,813,765,678,932,0.03,47.0,22.1,23.6,21.2,23.2,23.8,20.77,20.079,20.079,22.896,23.521,,52.9,48.9,54.4,48.9,47.4,55.424,56.953,56.953,47.612,48.32899999999999,,,47.0
2017-06-26 08:33:00,,1.648,673,810,766,683,928,0.03,47.0,22.2,23.6,21.2,23.2,23.8,20.793000000000006,20.103,20.103,22.92,23.545,,52.8,48.9,54.4,48.9,47.4,55.582,57.07899999999999,57.07899999999999,47.488,48.333,,,47.0
2017-06-26 08:34:00,,2.182,674,803,773,685,926,0.034,47.0,22.2,23.6,21.3,23.2,23.8,20.793000000000006,20.126,20.126,22.92,23.545,,52.7,48.9,54.5,48.9,47.4,55.365,56.96,56.96,47.839,48.301,,,47.0
2017-06-26 08:35:00,,1.221,680,799,772,686,921,0.034,47.0,22.3,23.6,21.3,23.2,23.8,20.817,20.126,20.126,22.92,23.545,,52.6,48.9,54.4,48.9,47.3,55.585,57.175,57.175,47.902,48.333,,,47.0
2017-06-26 08:36:00,,1.328,680,792,774,688,916,0.034,47.0,22.3,23.6,21.3,23.2,23.8,20.817,20.15,20.15,22.92,23.569000000000006,,52.5,48.8,54.4,48.9,47.3,55.523,57.301,57.301,47.775,48.33600000000001,,,47.0
2017-06-26 08:37:00,,1.205,683,784,777,688,912,0.034,47.0,22.3,23.6,21.3,23.2,23.8,20.817,20.15,20.15,22.92,23.569000000000006,,52.5,48.8,54.5,48.9,47.3,55.74,57.424,57.424,48.062,48.304,,,47.0
2017-06-26 08:38:00,,1.587,688,784,777,683,910,0.037000000000000005,47.0,22.4,23.6,21.3,23.2,23.8,20.793000000000006,20.15,20.15,22.92,23.569000000000006,,52.5,48.8,54.4,48.9,47.3,55.705,57.51600000000001,57.51600000000001,47.775,48.304,,,47.0
2017-06-26 08:39:00,,2.045,693,783,777,679,908,0.037000000000000005,47.0,22.4,23.6,21.4,23.2,23.8,20.793000000000006,20.15,20.15,22.92,23.593000000000004,,52.4,48.8,54.5,48.9,47.3,55.644,57.362,57.362,47.807,48.307,,,47.0
2017-06-26 08:40:00,,1.511,693,783,780,679,909,0.037000000000000005,47.0,22.4,23.6,21.4,23.2,23.8,20.77,20.126,20.126,22.944000000000006,23.593000000000004,,52.3,48.8,54.4,48.9,47.3,55.794,57.481,57.481,47.682,48.307,,,47.0
2017-06-26 08:41:00,,1.404,695,784,786,683,905,0.037000000000000005,47.0,22.5,23.6,21.4,23.2,23.8,20.77,20.15,20.15,22.944000000000006,23.593000000000004,,52.3,48.8,54.6,48.9,47.3,55.578,57.393,57.393,48.224,48.339,,,47.0
2017-06-26 08:42:00,,1.846,693,782,786,686,901,0.039,47.0,22.5,23.6,21.4,23.2,23.8,20.77,20.15,20.15,22.944000000000006,23.593000000000004,,52.1,48.7,54.5,48.9,47.3,55.825,57.54600000000001,57.54600000000001,48.288,48.339,,,47.0
2017-06-26 08:43:00,,1.358,685,772,780,684,896,0.039,47.0,22.5,23.6,21.4,23.2,23.8,20.746,20.126,20.126,22.944000000000006,23.593000000000004,,52.1,48.7,54.5,48.9,47.3,55.914,57.573,57.573,48.224,48.275,,,47.0
2017-06-26 08:44:00,,1.328,683,774,780,685,892,0.039,47.0,22.6,23.6,21.5,23.2,23.8,20.746,20.126,20.126,22.968000000000004,23.617,,52.0,48.7,54.5,48.9,47.3,55.76,57.389,57.389,48.25899999999999,48.31,,,47.0
2017-06-26 08:45:00,,1.45,686,773,780,684,885,0.039,47.0,22.6,23.6,21.5,23.2,23.8,20.746,20.126,20.126,22.992,23.617,,52.0,48.7,54.5,48.9,47.3,55.945,57.604,57.604,47.24100000000001,48.342,,,47.0
2017-06-26 08:46:00,,1.541,695,768,779,686,887,0.041,47.0,22.6,23.6,21.5,23.2,23.8,20.746,20.126,20.126,22.992,23.617,,52.0,48.7,54.5,48.9,47.3,55.914,57.512,57.512,47.688,48.342,,,47.0
2017-06-26 08:47:00,,1.358,701,763,779,684,888,0.041,47.0,22.7,23.6,21.5,23.2,23.7,20.722,20.126,20.126,22.992,23.617,,51.9,48.7,54.5,48.9,47.3,56.157,57.757,57.757,47.816,48.342,,,47.0
2017-06-26 08:48:00,,2.09,702,763,776,684,883,0.041,47.0,22.7,23.6,21.5,23.2,23.8,20.722,20.126,20.126,22.992,23.617,,52.0,48.7,54.5,48.9,47.3,56.096,57.69600000000001,57.69600000000001,47.56100000000001,48.342,,,47.0
2017-06-26 08:49:00,,1.19,708,758,783,679,882,0.041,47.0,22.7,23.6,21.5,23.2,23.8,20.698,20.126,20.126,22.992,23.617,,51.7,48.6,54.5,48.9,47.3,56.06100000000001,57.665,57.665,47.94300000000001,48.374,,,47.0
2017-06-26 08:50:00,,0.977,716,750,783,683,880,0.041,47.0,22.7,23.6,21.6,23.2,23.8,20.698,20.126,20.126,23.016,23.617,,51.8,48.6,54.6,48.9,47.3,56.246,57.849,57.849,48.106,48.342,,,47.0
2017-06-26 08:51:00,,1.3119999999999998,716,740,783,684,878,0.041,47.0,22.7,23.6,21.6,23.2,23.8,20.674,20.126,20.126,23.016,23.641,,51.9,48.6,54.5,48.9,47.3,56.058,57.451,57.451,47.212,48.377,,,47.0
2017-06-26 08:52:00,,0.87,716,739,783,689,875,0.046,47.0,22.8,23.6,21.6,23.2,23.8,20.698,20.15,20.15,23.016,23.641,,51.7,48.6,54.4,48.9,47.3,56.4,57.669,57.669,48.074,48.409,,,47.0
2017-06-26 08:53:00,,1.541,715,736,783,692,876,0.046,3.0,22.8,23.6,21.6,23.2,23.7,20.722,20.174,20.174,23.016,23.641,,51.8,48.6,54.4,49.1,47.4,56.157,57.335,57.335,47.691,48.472,,,3.0
2017-06-26 08:54:00,,3.906,720,735,786,695,872,0.042,3.0,22.8,23.5,21.6,23.2,23.7,20.746,20.198,20.198,23.016,23.641,,51.7,48.6,54.5,49.0,47.3,56.223,57.645,57.645,48.233,48.409,,,3.0
2017-06-26 08:55:00,,1.526,713,732,788,694,869,0.042,3.0,22.9,23.5,21.7,23.2,23.8,20.77,20.222,20.222,23.016,23.641,,51.5,48.6,54.4,49.0,47.2,55.949,57.343,57.343,48.17,48.441,,,3.0
2017-06-26 08:56:00,,1.511,705,731,783,693,870,0.041,3.0,22.9,23.5,21.7,23.2,23.7,20.793000000000006,20.246,20.246,23.04,23.665,,51.5,48.6,54.3,49.0,47.2,55.983,57.499,57.499,47.886,48.444,,,3.0
2017-06-26 08:57:00,,1.617,710,731,776,692,869,0.041,3.0,22.9,23.5,21.7,23.2,23.8,20.793000000000006,20.269,20.269,23.04,23.665,,51.4,48.6,54.3,49.0,47.2,55.92100000000001,57.227,57.227,47.503,48.412,,,3.0
2017-06-26 08:58:00,,1.266,705,731,772,688,866,0.044,3.0,23.0,23.5,21.7,23.2,23.8,20.817,20.269,20.269,23.04,23.665,,51.5,48.5,54.3,49.0,47.2,55.987,57.411,57.411,47.822,48.412,,,3.0
2017-06-26 08:59:00,,0.855,708,731,773,686,865,0.044,3.0,23.0,23.5,21.7,23.2,23.8,20.817,20.269,20.269,23.04,23.665,,51.5,48.6,54.3,49.0,47.2,55.987,57.411,57.411,48.077,48.444,,,3.0
2017-06-26 09:00:00,,1.602,712,728,775,684,863,0.046,3.0,23.0,23.5,21.8,23.2,23.7,20.841,20.293,20.293,23.04,23.665,,51.4,48.5,54.3,49.0,47.2,55.928,57.261,57.261,47.886,48.475,,,3.0
2017-06-26 09:01:00,,0.8240000000000001,720,724,780,686,865,0.046,3.0,23.0,23.5,21.8,23.2,23.7,20.841,20.317,20.317,23.04,23.665,,51.5,48.5,54.4,49.0,47.2,55.83600000000001,57.142,57.142,47.79,48.475,,,3.0
2017-06-26 09:02:00,,0.8240000000000001,721,720,787,689,865,0.043,3.0,23.1,23.5,21.8,23.2,23.7,20.865,20.317,20.317,23.04,23.689,,51.0,48.5,54.4,49.1,47.2,55.839,57.51,57.51,48.3,48.51,,,3.0
2017-06-26 09:03:00,,1.389,724,718,793,700,863,0.043,3.0,23.1,23.5,21.8,23.2,23.7,20.841,20.317,20.317,23.04,23.689,,51.3,48.5,54.4,49.1,47.2,56.083,57.38800000000001,57.38800000000001,48.268,48.606,,,3.0
2017-06-26 09:04:00,,1.709,732,717,798,706,861,0.034,3.0,23.1,23.5,21.8,23.2,23.7,20.841,20.317,20.317,23.064,23.689,,51.5,48.5,54.4,49.1,47.2,55.83600000000001,57.20399999999999,57.20399999999999,48.526,48.51,,,3.0
2017-06-26 09:05:00,,1.328,735,719,800,710,858,0.034,3.0,23.1,23.5,21.9,23.2,23.8,20.865,20.341,20.341,23.088,23.713,,51.3,48.5,54.5,49.1,47.2,56.117,57.269,57.269,48.465,48.609,,,3.0
2017-06-26 09:06:00,,1.724,740,720,804,707,854,0.044,3.0,23.2,23.5,21.9,23.2,23.8,20.865,20.341,20.341,23.088,23.713,,51.3,48.5,54.4,49.1,47.2,55.685,57.177,57.177,48.274,48.64100000000001,,,3.0
2017-06-26 09:07:00,,1.526,743,716,811,710,855,0.044,3.0,23.2,23.5,21.9,23.2,23.7,20.865,20.341,20.341,23.112,23.713,,50.8,48.5,54.5,49.2,47.2,55.592,57.177,57.177,47.512,48.673,,,3.0
2017-06-26 09:08:00,,1.389,738,714,822,708,855,0.043,3.0,23.1,23.5,21.9,23.2,23.7,20.865,20.365,20.365,23.112,23.713,,50.6,48.5,54.5,49.1,47.2,55.685,57.272,57.272,47.288,48.673,,,3.0
2017-06-26 09:09:00,,1.251,738,716,827,708,854,0.043,3.0,22.9,23.5,21.9,23.2,23.7,20.865,20.365,20.365,23.112,23.713,,51.0,48.5,54.1,49.2,47.2,55.716,57.334,57.334,47.32,48.64100000000001,,,3.0
2017-06-26 09:10:00,,2.594,746,720,831,710,854,0.039,3.0,22.8,23.5,21.8,23.2,23.7,20.865,20.365,20.365,23.088,23.713,,51.3,48.5,53.6,49.2,47.2,55.901,57.18,57.18,46.99800000000001,48.705,,,3.0
2017-06-26 09:11:00,,1.419,758,718,826,713,848,0.039,3.0,22.8,23.5,21.7,23.2,23.7,20.889,20.412,20.412,23.088,23.689,,51.4,48.5,53.4,49.2,47.1,56.89100000000001,58.045,58.045,48.72,48.734,,,3.0
2017-06-26 09:12:00,,1.648,768,718,817,716,846,0.058,3.0,22.6,23.5,21.7,23.2,23.7,20.984,20.555,20.555,23.112,23.689,,51.6,48.5,53.3,49.2,47.2,56.474,57.424,57.424,48.245,48.861,,,3.0
2017-06-26 09:13:00,,1.999,771,717,811,716,841,0.058,3.0,22.6,23.5,21.6,23.2,23.7,21.079,20.627,20.627,23.136,23.665,,53.8,48.6,53.3,49.2,47.1,55.778,56.39,56.39,48.217,48.762,,,3.0
2017-06-26 09:14:00,,1.419,774,716,807,719,836,0.07,3.0,22.6,23.5,21.6,23.2,23.7,21.151,20.674,20.674,23.136,23.641,,55.6,48.6,53.8,49.3,47.1,55.325,56.428,56.428,47.77,48.855,,,3.0
2017-06-26 09:15:00,,12.07,775,714,802,720,832,0.07,3.0,22.6,23.5,21.5,23.2,23.7,21.199,20.722,20.722,23.136,23.617,,52.9,48.6,55.7,49.3,47.2,55.239,56.28100000000001,56.28100000000001,47.706,48.947,,,3.0
2017-06-26 09:16:00,,3.662,780,714,802,719,826,0.107,3.0,22.6,23.5,21.5,23.2,23.7,21.223000000000006,20.746,20.746,23.136,23.617,,52.9,48.6,55.4,49.3,47.1,55.026,56.13,56.13,48.121,49.17,,,3.0
2017-06-26 09:17:00,,2.8080000000000003,779,715,800,725,825,0.107,3.0,22.7,23.5,21.5,23.2,23.7,21.223000000000006,20.77,20.77,23.136,23.593000000000004,,52.9,48.6,55.2,49.3,47.1,54.902,56.165,56.165,47.611,49.199,,,3.0
