Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,TS_HBI_GRD,TS_HBI_BR1,TS_HBI_BR3,T_HBO_BA1,T_HBO_BA2,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RHS_HBI_GRD,RHS_HBI_BR1,RHS_HBI_BR3,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-27 22:08:00,1.74,0.0,533.0,531.0,616.0,0.004,<10,<10,21.7,21.2,20.1,20.4872222222222,20.44,19.035,22.1078796,20.4838888888889,19.27,30.6,30.8,34.4,34.305,34.564,35.579,27.668000000000006,36.311,24.856,,7.3,,7.3
2018-01-27 22:09:00,1.77,0.0,532.0,531.0,616.0,0.004,<10,<10,21.7,21.2,20.1,20.462777777777802,20.416111111111103,19.035,22.0839888,20.4838888888889,19.365,30.7,30.8,34.4,33.708,34.694,35.546,32.928000000000004,36.344,24.795,,7.3,,7.3
2018-01-27 22:10:00,2.075,1.0,533.0,527.0,623.0,0.004,<10,<10,21.7,21.2,20.1,20.462777777777802,20.44,19.0122222222222,21.9889812,20.4838888888889,19.46,30.3,30.8,34.4,34.072,34.663000000000004,35.54400000000001,34.578,36.278,24.667,,7.3,,7.3
2018-01-27 22:11:00,1.266,1.0,533.0,528.0,623.0,0.003,<10,<10,21.7,21.1,20.1,20.462777777777802,20.44,19.0122222222222,21.8928624,20.4838888888889,19.5077777777778,30.2,30.7,34.6,34.632,34.564,35.446,35.791,36.278,24.738000000000003,,7.3,,7.3
2018-01-27 22:12:00,1.526,1.0,537.0,526.0,623.0,0.003,<10,<10,21.7,21.2,20.1,20.462777777777802,20.416111111111103,19.0122222222222,21.8445252,20.4838888888889,19.5077777777778,30.4,30.5,34.4,34.303000000000004,34.661,35.41300000000001,36.149,36.245,24.873,,7.3,,7.3
2018-01-27 22:13:00,1.389,0.0,541.0,529.0,623.0,0.003,<10,<10,21.7,21.1,20.1,20.44,20.3922222222222,19.0122222222222,21.773964000000007,20.4838888888889,19.5077777777778,30.5,30.6,34.4,34.399,34.889,35.479,36.734,36.18,24.738000000000003,,7.3,,7.3
2018-01-27 22:14:00,0.809,1.0,547.0,531.0,623.0,0.003,<10,<10,21.7,21.1,20.1,20.44,20.3922222222222,18.9877777777778,21.7495176,20.4838888888889,19.6027777777778,30.2,30.6,34.5,33.904,35.744,35.411,37.815,36.147,24.745,,7.3,,7.3
2018-01-27 22:15:00,0.7170000000000001,1.0,543.0,534.0,620.0,0.004,<10,<10,21.7,21.1,20.1,20.416111111111103,20.3922222222222,18.9877777777778,21.701736,20.4838888888889,19.673888888888897,30.1,30.6,34.4,33.836,35.251,35.345,38.399,36.147,24.682,,7.3,,7.3
2018-01-27 22:16:00,2.548,0.0,544.0,533.0,616.0,0.004,<10,<10,21.7,21.1,20.1,20.416111111111103,20.3922222222222,18.9877777777778,21.6778452,20.46,19.77,30.0,30.5,34.4,34.628,35.317,35.345,38.331,36.112,24.553,,7.3,,7.3
2018-01-27 22:17:00,1.77,0.0,542.0,531.0,613.0,0.004,<10,<10,21.7,21.1,20.1,20.416111111111103,20.3922222222222,18.9877777777778,21.6539544,20.46,19.865,29.9,30.6,34.4,34.562,35.35,35.345,36.459,36.112,24.391,,7.3,,7.3
2018-01-27 22:18:00,1.862,1.0,542.0,528.0,610.0,0.004,<10,<10,21.7,21.1,20.1,20.3922222222222,20.3677777777778,18.9877777777778,21.701736,20.46,19.9838888888889,29.9,30.7,34.3,34.626,35.249,35.345,32.228,36.079,24.365,,7.3,,7.3
2018-01-27 22:19:00,7.858,0.0,542.0,528.0,604.0,0.004,<10,<10,21.7,21.1,20.1,20.3922222222222,20.3438888888889,18.9877777777778,21.7495176,20.46,20.078888888888894,29.9,30.7,34.4,34.626,35.148,35.28,33.164,36.079,24.033,,7.3,,7.3
2018-01-27 22:20:00,1.3430000000000002,0.0,541.0,536.0,601.0,0.004,<10,<10,21.7,21.1,20.1,20.3922222222222,20.3438888888889,18.9877777777778,21.8206344,20.46,20.1977777777778,29.9,30.8,34.4,34.626,35.73900000000001,35.345,28.724,36.079,23.939,,7.3,,7.3
2018-01-27 22:21:00,3.388,0.0,542.0,542.0,601.0,0.004,<10,<10,21.7,21.1,20.1,20.3677777777778,20.3211111111111,18.9877777777778,21.8928624,20.46,20.2927777777778,29.9,30.7,34.2,34.492,36.295,35.345,26.469,36.01300000000001,23.844,,7.3,,7.3
2018-01-27 22:22:00,1.816,1.0,540.0,542.0,599.0,0.004,<10,<10,21.7,21.1,20.1,20.3677777777778,20.3211111111111,19.0122222222222,21.9645348,20.46,20.365,29.9,30.8,34.3,34.261,36.786,35.315,32.784,36.046,23.713,,7.3,,7.3
2018-01-27 22:23:00,1.984,1.0,541.0,543.0,595.0,0.004,<10,<10,21.7,21.1,20.1,20.3211111111111,20.3211111111111,18.9877777777778,22.0356516,20.46,20.436111111111103,29.9,30.8,34.4,34.454,37.277,35.411,38.401,36.079,23.718000000000004,,7.3,,7.3
2018-01-27 22:24:00,7.218,0.0,545.0,546.0,594.0,0.004,<10,<10,21.7,21.1,20.1,20.3211111111111,20.3211111111111,19.0122222222222,22.1078796,20.46,20.46,29.7,30.7,34.4,34.421,37.081,35.41300000000001,35.515,36.112,23.651,,7.3,,7.3
2018-01-27 22:25:00,6.806,1.0,541.0,544.0,591.0,0.003,<10,<10,21.7,21.1,20.1,20.3211111111111,20.2972222222222,19.0122222222222,22.1556612,20.46,20.5072222222222,29.7,30.9,34.4,34.553000000000004,37.307,35.348,40.242,36.112,23.655,,7.3,,7.3
2018-01-27 22:26:00,4.074,0.0,541.0,538.0,589.0,0.003,<10,<10,21.7,21.1,20.1,20.2972222222222,20.2972222222222,18.9877777777778,22.2278892,20.46,20.578888888888894,29.7,30.9,34.3,34.814,37.764,35.476,33.207,36.145,23.66,,7.3,,7.3
2018-01-27 22:27:00,5.28,0.0,538.0,538.0,583.0,0.004,<10,<10,21.7,21.1,20.1,20.2727777777778,20.2972222222222,18.9877777777778,22.2756708,20.46,20.627222222222198,29.7,31.1,34.2,34.878,38.709,35.476,40.352,36.145,23.595,,7.3,,7.3
2018-01-27 22:28:00,5.707000000000002,0.0,541.0,542.0,577.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.2972222222222,18.9877777777778,22.2995616,20.46,20.6977777777778,29.7,31.3,34.4,35.042,38.742,35.44300000000001,40.355,36.145,23.395,,7.3,,7.3
2018-01-27 22:29:00,2.579,1.0,542.0,545.0,571.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.2972222222222,19.0122222222222,22.346787600000006,20.46,20.7461111111111,29.8,31.3,34.2,34.944,38.937,35.577,37.12,36.112,23.467,,7.3,,7.3
2018-01-27 22:30:00,4.074,0.0,541.0,544.0,566.0,0.004,<10,<10,21.7,21.1,20.1,20.2488888888889,20.2972222222222,18.9877777777778,22.3706784,20.46,20.7222222222222,29.7,31.3,34.2,34.81,39.197,35.673,32.221,36.145,23.533,,7.3,,7.3
2018-01-27 22:31:00,4.669,0.0,539.0,542.0,565.0,0.004,<10,<10,21.7,21.1,20.1,20.2488888888889,20.3211111111111,18.9877777777778,22.3706784,20.46,20.6977777777778,29.8,31.6,34.3,34.876,39.752,35.607,48.119,36.145,23.532,,7.3,,7.3
2018-01-27 22:32:00,1.724,0.0,535.0,546.0,568.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,18.9877777777778,22.3945692,20.46,20.65,29.7,31.4,34.2,35.073,39.849,35.607,50.971,36.145,23.596,,7.3,,7.3
2018-01-27 22:33:00,3.708,0.0,538.0,544.0,568.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,18.9877777777778,22.3945692,20.46,20.6027777777778,29.8,31.1,34.2,35.007,39.524,35.673,50.782,36.145,23.695,,7.3,,7.3
2018-01-27 22:34:00,4.883,0.0,537.0,540.0,566.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3438888888889,19.0122222222222,22.3945692,20.46,20.578888888888894,29.8,30.9,34.3,34.611999999999995,39.332,35.642,49.834,36.145,23.762,,7.3,,7.3
2018-01-27 22:35:00,5.814,1.0,538.0,537.0,568.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.0122222222222,22.3945692,20.46,20.555,29.8,30.7,34.1,34.678000000000004,38.289,35.609,47.931,36.145,23.726,,7.3,,7.3
2018-01-27 22:36:00,4.471,0.0,538.0,530.0,568.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.0122222222222,22.3706784,20.46,20.5072222222222,29.8,30.6,34.2,34.711,37.767,35.54400000000001,47.45,36.112,23.859,,7.3,,7.3
2018-01-27 22:37:00,5.2639999999999985,1.0,537.0,525.0,569.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.2972222222222,19.0122222222222,22.3706784,20.46,20.46,29.8,31.2,34.2,34.744,37.764,35.54400000000001,46.685,36.079,23.991,,7.3,,7.3
2018-01-27 22:38:00,4.105,0.0,532.0,523.0,569.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.2972222222222,19.0122222222222,22.3706784,20.436111111111103,20.365,29.9,30.9,34.3,34.219,37.503,35.54400000000001,45.885,36.077,23.985,,7.3,,7.3
2018-01-27 22:39:00,6.104,0.0,534.0,524.0,572.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.0122222222222,22.346787600000006,20.436111111111103,20.3411111111111,29.9,30.7,34.3,34.81,38.777,35.511,40.978,36.077,23.745,,7.3,,7.3
2018-01-27 22:40:00,4.501,0.0,534.0,525.0,568.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.0122222222222,22.3706784,20.436111111111103,20.365,29.9,31.2,34.4,34.81,41.37,35.54400000000001,36.432,36.011,23.713,,7.3,,7.3
2018-01-27 22:41:00,5.905,0.0,532.0,523.0,566.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3677777777778,19.0122222222222,22.4190156,20.436111111111103,20.412222222222198,29.9,31.4,34.3,34.876,41.02,35.54400000000001,32.559,36.077,23.58,,7.3,,7.3
2018-01-27 22:42:00,4.837,0.0,529.0,523.0,566.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.3677777777778,19.0122222222222,22.490688,20.436111111111103,20.436111111111103,29.9,31.2,34.4,34.944,40.696,35.54400000000001,29.317,36.077,23.514,,7.3,,7.3
2018-01-27 22:43:00,5.386,0.0,532.0,527.0,559.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3922222222222,19.035,22.5390252,20.436111111111103,20.436111111111103,29.9,31.4,34.4,34.941,38.817,35.645,28.681,36.077,23.514,,7.3,,7.3
2018-01-27 22:44:00,8.515,0.0,529.0,528.0,556.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3922222222222,19.035,22.5868068,20.436111111111103,20.436111111111103,29.9,31.2,34.2,35.073,41.184,35.546,29.022,36.142,23.446,,7.3,,7.3
2018-01-27 22:45:00,4.868,1.0,528.0,530.0,553.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.416111111111103,19.035,22.6590348,20.436111111111103,20.412222222222198,29.9,31.4,34.4,35.56800000000001,39.21,35.546,30.741,36.175,23.376,,7.3,,7.3
2018-01-27 22:46:00,3.037,0.0,521.0,532.0,553.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.416111111111103,19.035,22.7068164,20.436111111111103,20.365,29.9,33.1,34.3,35.732,38.95,35.743,26.733,36.208,23.237,,7.3,,7.3
2018-01-27 22:47:00,2.426,0.0,524.0,534.0,553.0,0.005,<10,<10,21.7,21.1,20.0,20.2727777777778,20.44,19.035,22.7307072,20.436111111111103,20.365,29.8,31.9,34.3,36.028,39.017,35.841,25.852,36.208,23.169,,7.3,,7.3
2018-01-27 22:48:00,6.928,0.0,526.0,534.0,550.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.44,19.035,22.7307072,20.436111111111103,20.365,29.8,31.9,34.2,35.927,38.496,35.874,27.345,36.241,23.135,,7.3,,7.3
2018-01-27 22:49:00,3.723,1.0,524.0,531.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.44,19.035,22.754598,20.436111111111103,20.3411111111111,29.8,33.5,34.2,36.386,38.496,35.841,25.173,36.273,23.099,,7.3,,7.3
2018-01-27 22:50:00,3.265,0.0,520.0,538.0,545.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.44,19.035,22.7307072,20.436111111111103,20.3172222222222,29.8,32.6,34.5,36.058,38.13800000000001,35.906,24.558000000000003,36.273,23.234,,7.3,,7.3
2018-01-27 22:51:00,3.342,0.0,521.0,544.0,546.0,0.004,<10,<10,21.7,21.1,20.0,20.225,20.44,19.035,22.7068164,20.436111111111103,20.2461111111111,29.8,31.4,34.3,36.122,38.627,35.874,24.897,36.273,23.161,,7.3,,7.3
2018-01-27 22:52:00,1.907,1.0,519.0,545.0,543.0,0.004,<10,<10,21.7,21.1,20.0,20.225,20.416111111111103,19.058888888888895,22.6829256,20.436111111111103,20.1977777777778,29.8,32.3,34.2,36.285,38.364,35.909,24.214,36.306,23.157,,7.3,,7.3
2018-01-27 22:53:00,5.402,0.0,518.0,540.0,545.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,22.6590348,20.436111111111103,20.173888888888897,29.9,32.4,34.3,36.255,38.135,35.97400000000001,24.144,36.339,23.02,,7.3,,7.3
2018-01-27 22:54:00,3.082,1.0,518.0,544.0,547.0,0.004,<10,<10,21.7,21.1,20.0,20.2727777777778,20.416111111111103,19.058888888888895,22.5868068,20.436111111111103,20.1261111111111,29.9,30.8,34.3,36.061,38.233,35.941,35.065,36.339,23.085,,7.3,,7.3
2018-01-27 22:55:00,2.747,0.0,521.0,544.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.44,19.058888888888895,22.4667972,20.436111111111103,20.078888888888894,29.9,32.3,34.3,36.157,38.04,36.039,35.88,36.306,23.047,,7.3,,7.3
2018-01-27 22:56:00,2.335,0.0,518.0,544.0,553.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,22.346787600000006,20.436111111111103,20.0072222222222,29.9,31.8,34.4,36.124,37.907,36.072,35.406,36.273,23.043000000000006,,7.3,,7.3
2018-01-27 22:57:00,1.923,0.0,521.0,549.0,556.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,22.2278892,20.436111111111103,19.9838888888889,29.9,31.6,34.3,36.025,37.581,35.97400000000001,35.791,36.306,23.279,,7.3,,7.3
2018-01-27 22:58:00,1.648,0.0,524.0,550.0,562.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,22.1317704,20.436111111111103,19.912222222222198,30.0,31.4,34.3,35.566,37.515,35.941,35.65,36.273,23.172,,7.3,,7.3
2018-01-27 22:59:00,1.663,1.0,526.0,549.0,563.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,22.0356516,20.436111111111103,19.912222222222198,30.0,31.8,34.4,35.796,37.156,35.941,35.574,36.273,22.968000000000004,,7.3,,7.3
2018-01-27 23:00:00,1.48,1.0,530.0,550.0,553.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.416111111111103,19.058888888888895,21.9645348,20.436111111111103,19.912222222222198,30.0,31.1,34.4,35.697,37.254,35.843,35.798,36.273,23.07,,7.3,,7.3
2018-01-27 23:01:00,1.038,0.0,529.0,548.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3922222222222,19.058888888888895,21.8928624,20.436111111111103,19.8877777777778,30.0,31.0,34.4,35.697,37.055,35.843,35.561,36.208,23.069000000000006,,7.3,,7.3
2018-01-27 23:02:00,1.251,0.0,526.0,542.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3922222222222,19.058888888888895,21.8445252,20.436111111111103,19.865,30.0,31.2,34.6,35.533,36.99,35.81,34.366,36.208,23.067,,7.3,,7.3
2018-01-27 23:03:00,0.7020000000000001,0.0,524.0,534.0,547.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3677777777778,19.058888888888895,21.8689716,20.436111111111103,19.8411111111111,30.0,30.8,34.4,35.59900000000001,36.856,35.778,30.239,36.208,23.065,,7.3,,7.3
2018-01-27 23:04:00,1.724,0.0,524.0,533.0,550.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3677777777778,19.058888888888895,21.9167532,20.436111111111103,19.7927777777778,30.0,30.5,34.4,35.402,36.69300000000001,35.843,28.025,36.241,23.062,,7.3,,7.3
2018-01-27 23:05:00,1.16,0.0,524.0,528.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3677777777778,19.058888888888895,21.9889812,20.436111111111103,19.7927777777778,30.1,30.7,34.4,35.59900000000001,36.594,35.745,26.95,36.273,23.096,,7.3,,7.3
2018-01-27 23:06:00,1.923,0.0,521.0,523.0,550.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3438888888889,19.058888888888895,22.0356516,20.436111111111103,19.77,30.0,30.6,34.4,35.59900000000001,36.723,35.745,26.818,36.306,23.061,,7.3,,7.3
2018-01-27 23:07:00,1.144,0.0,518.0,516.0,550.0,0.006999999999999999,<10,<10,21.7,21.1,20.0,20.225,20.3438888888889,19.058888888888895,22.0839888,20.436111111111103,19.7461111111111,30.0,30.5,34.3,35.465,36.69,35.745,26.483,36.339,23.161,,7.3,,7.3
2018-01-27 23:08:00,2.029,0.0,519.0,519.0,547.0,0.006999999999999999,<10,<10,21.7,21.1,20.0,20.201111111111103,20.3438888888889,19.058888888888895,22.1556612,20.436111111111103,19.7461111111111,30.0,31.0,34.2,35.594,36.723,35.68,26.285,36.339,23.195,,7.3,,7.3
2018-01-27 23:09:00,0.916,0.0,518.0,526.0,550.0,0.005,<10,<10,21.7,21.1,20.0,20.225,20.3438888888889,19.058888888888895,22.2039984,20.436111111111103,19.7222222222222,30.0,31.3,34.4,35.531,36.625,35.81,28.991,36.405,23.227,,7.3,,7.3
2018-01-27 23:10:00,1.3430000000000002,1.0,517.0,524.0,549.0,0.005,<10,<10,21.7,21.1,20.0,20.225,20.3211111111111,19.058888888888895,22.25178,20.46,19.7222222222222,30.0,30.8,34.4,35.465,36.688,35.745,25.749,37.062,23.193,,7.3,,7.3
2018-01-27 23:11:00,0.7020000000000001,0.0,514.0,523.0,547.0,0.004,<10,<10,21.7,21.1,20.0,20.225,20.3211111111111,19.058888888888895,22.2995616,20.5072222222222,19.6977777777778,30.0,30.9,34.4,35.531,36.721,35.843,26.77,37.26300000000001,23.192,,7.3,,7.3
2018-01-27 23:12:00,1.74,0.0,513.0,523.0,547.0,0.004,<10,<10,21.7,21.1,20.0,20.225,20.3211111111111,19.058888888888895,22.3228968,20.578888888888894,19.673888888888897,30.0,30.6,34.3,35.531,36.655,35.81,25.142,37.27,23.19,,7.3,,7.3
2018-01-27 23:13:00,0.885,0.0,511.0,516.0,551.0,0.004,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.058888888888895,22.3706784,20.65,19.651111111111103,30.0,30.7,34.5,35.533,36.655,35.745,24.601,37.212,23.324,,7.3,,7.3
2018-01-27 23:14:00,0.7170000000000001,0.0,512.0,515.0,556.0,0.004,<10,<10,21.7,21.0,20.0,20.2488888888889,20.3211111111111,19.058888888888895,22.3706784,20.6977777777778,19.6027777777778,30.0,30.7,34.3,35.369,36.655,35.876,24.431,37.151,23.389,,7.3,,7.3
2018-01-27 23:15:00,1.877,1.0,512.0,518.0,551.0,0.003,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.058888888888895,22.3706784,20.7222222222222,19.5322222222222,30.0,30.5,34.1,35.467,36.655,35.876,25.452,37.416,23.52,,7.3,,7.3
2018-01-27 23:16:00,0.778,1.0,516.0,515.0,546.0,0.003,<10,<10,21.7,21.1,20.0,20.225,20.3211111111111,19.058888888888895,22.3706784,20.7222222222222,19.4838888888889,30.0,30.7,33.9,35.49800000000001,36.655,35.843,31.954,37.088,23.72,,7.3,,7.3
2018-01-27 23:17:00,1.389,0.0,521.0,516.0,536.0,0.005,<10,<10,21.7,21.1,20.0,20.2488888888889,20.3211111111111,19.058888888888895,22.2756708,20.7222222222222,19.4127777777778,30.0,31.0,33.8,35.435,36.59,35.81,33.544000000000004,36.794,23.783,,7.3,,7.3
2018-01-27 23:18:00,1.129,0.0,521.0,516.0,534.0,0.005,<10,<10,21.7,21.1,20.0,20.225,20.3211111111111,19.058888888888895,22.1317704,20.6977777777778,19.3411111111111,30.0,30.7,33.7,35.531,36.59,35.81,33.962,36.562,23.981,,7.3,,7.3
2018-01-27 23:19:00,1.236,0.0,525.0,518.0,533.0,0.004,<10,<10,21.7,21.0,20.0,20.225,20.2972222222222,19.058888888888895,22.012872,20.673888888888897,19.27,30.0,30.5,34.0,35.465,36.522,35.876,34.183,36.363,24.112,,7.3,,7.3
2018-01-27 23:20:00,1.892,0.0,524.0,513.0,526.0,0.004,<10,<10,21.7,21.1,20.0,20.225,20.2972222222222,19.058888888888895,21.8928624,20.65,19.2222222222222,30.0,30.7,33.5,35.202,36.587,35.68,34.371,36.459,24.379,,7.3,,7.3
2018-01-27 23:21:00,1.846,1.0,521.0,508.0,524.0,0.005,<10,<10,21.7,21.1,20.0,20.225,20.2972222222222,19.058888888888895,21.796743600000006,20.627222222222198,19.151111111111103,30.0,30.7,33.8,35.071,36.489,35.647,34.494,36.358,24.374,,7.3,,7.3
2018-01-27 23:22:00,1.45,0.0,520.0,509.0,524.0,0.005,<10,<10,21.7,21.1,20.0,20.201111111111103,20.2972222222222,19.058888888888895,21.7256268,20.6027777777778,19.127222222222198,30.0,30.7,34.2,35.2,36.587,35.48300000000001,34.62,36.38800000000001,24.542,,7.3,,7.3
2018-01-27 23:23:00,1.968,0.0,518.0,515.0,525.0,0.004,<10,<10,21.7,21.1,20.0,20.201111111111103,20.2972222222222,19.058888888888895,21.6539544,20.6027777777778,19.08,30.1,30.6,34.0,35.2,36.522,35.712,34.679,36.356,24.707,,7.3,,7.3
2018-01-27 23:24:00,1.358,0.0,521.0,516.0,533.0,0.004,<10,<10,21.7,21.1,20.0,20.201111111111103,20.2972222222222,19.058888888888895,21.6056172,20.578888888888894,19.0561111111111,30.1,30.5,34.3,35.167,36.424,35.581,34.806999999999995,36.386,24.773000000000003,,7.3,,7.3
2018-01-27 23:25:00,2.228,0.0,520.0,516.0,544.0,0.004,<10,<10,21.7,21.0,20.0,20.177777777777802,20.2972222222222,19.058888888888895,21.5828376,20.578888888888894,18.985,30.1,30.8,34.3,35.198,36.26,35.647,32.151,36.452,24.971,,7.3,,7.3
2018-01-27 23:26:00,3.189,0.0,524.0,519.0,546.0,0.004,<10,<10,21.7,21.1,20.0,20.201111111111103,20.2727777777778,19.058888888888895,21.629508,20.555,18.9372222222222,30.1,30.7,34.3,35.003,36.356,35.68,28.709,36.548,25.17,,7.3,,7.3
2018-01-27 23:27:00,1.617,0.0,522.0,518.0,539.0,0.006,<10,<10,21.7,21.0,20.0,20.201111111111103,20.2972222222222,19.058888888888895,21.701736,20.555,18.8422222222222,30.1,31.2,34.7,34.937,36.391,35.48300000000001,27.333,36.679,25.365,,7.3,,7.3
2018-01-27 23:28:00,1.038,0.0,524.0,516.0,546.0,0.006,<10,<10,21.7,21.0,20.0,20.177777777777802,20.2727777777778,19.058888888888895,21.796743600000006,20.555,18.7472222222222,30.1,31.2,34.7,34.902,36.585,35.549,26.664,36.711,25.56,,7.3,,7.3
2018-01-27 23:29:00,1.144,0.0,521.0,515.0,550.0,0.005,<10,<10,21.7,21.0,20.0,20.177777777777802,20.2727777777778,19.058888888888895,21.8445252,20.555,18.6522222222222,30.1,31.3,34.4,35.132,36.257,35.61400000000001,26.33,36.777,25.721,,7.3,,7.3
2018-01-27 23:30:00,2.457,0.0,528.0,519.0,553.0,0.005,<10,<10,21.7,21.0,20.0,20.177777777777802,20.2727777777778,19.058888888888895,21.9167532,20.555,18.5572222222222,30.0,31.5,34.7,35.0,36.29,35.418,25.996,36.777,26.017,,7.3,,7.3
2018-01-27 23:31:00,1.556,0.0,524.0,516.0,558.0,0.003,<10,<10,21.7,21.0,20.0,20.153888888888897,20.2727777777778,19.058888888888895,21.9645348,20.5311111111111,18.4611111111111,30.0,31.7,34.4,35.13,36.421,35.549,26.203000000000007,36.807,26.144,,7.3,,7.3
2018-01-27 23:32:00,1.038,0.0,524.0,520.0,563.0,0.003,<10,<10,21.7,21.0,20.0,20.153888888888897,20.2727777777778,19.058888888888895,22.012872,20.5311111111111,18.39,30.0,31.5,34.5,35.195,36.38800000000001,35.61400000000001,26.071,36.775,26.206,,7.3,,7.3
2018-01-27 23:33:00,0.977,0.0,524.0,529.0,563.0,0.005,<10,<10,21.7,21.0,20.0,20.153888888888897,20.2727777777778,19.058888888888895,22.0595424,20.5072222222222,18.3427777777778,29.9,31.6,34.5,35.13,36.38800000000001,35.581,25.565,36.707,26.337,,7.3,,7.3
2018-01-27 23:34:00,0.7929999999999999,1.0,521.0,528.0,565.0,0.005,<10,<10,21.7,21.0,20.0,20.153888888888897,20.2727777777778,19.035,22.1078796,20.5072222222222,18.271111111111104,29.9,31.5,34.4,35.064,36.38800000000001,35.481,25.331,36.674,26.466,,7.3,,7.3
2018-01-27 23:35:00,0.732,1.0,518.0,523.0,566.0,0.005,<10,<10,21.7,21.0,20.0,20.13,20.2727777777778,19.058888888888895,22.1556612,20.4838888888889,18.1761111111111,29.9,31.4,34.5,35.126999999999995,36.356,35.549,25.266,36.606,26.626,,7.3,,7.3
2018-01-27 23:36:00,2.38,1.0,516.0,520.0,569.0,0.005,<10,<10,21.6,21.0,20.0,20.13,20.2727777777778,19.058888888888895,22.179552,20.4838888888889,18.105,29.8,31.2,34.7,35.19300000000001,36.585,35.61400000000001,24.928,36.54,26.688,,7.3,,7.3
2018-01-27 23:37:00,1.16,0.0,516.0,516.0,574.0,0.005,<10,<10,21.6,21.0,20.0,20.13,20.2727777777778,19.035,22.2039984,20.46,18.0327777777778,29.8,31.2,34.6,35.16,36.585,35.579,24.93,36.538,26.582,,7.3,,7.3
2018-01-27 23:38:00,1.3730000000000002,1.0,512.0,518.0,581.0,0.005,<10,<10,21.6,21.0,20.0,20.13,20.2488888888889,19.035,22.2039984,20.46,18.01,29.8,31.2,34.8,35.226,36.452,35.546,25.678,36.538,26.379,,7.3,,7.3
2018-01-27 23:39:00,1.6780000000000002,0.0,510.0,518.0,583.0,0.004,<10,<10,21.7,21.0,20.0,20.13,20.2488888888889,19.035,22.1556612,20.46,18.01,29.9,31.1,34.9,35.19300000000001,36.583,35.481,32.369,36.538,26.245,,7.3,,7.3
2018-01-27 23:40:00,1.45,1.0,512.0,516.0,588.0,0.004,<10,<10,21.7,21.0,20.0,20.13,20.2488888888889,19.035,22.0356516,20.46,17.986111111111104,29.9,31.2,34.8,35.19300000000001,36.648,35.546,33.056999999999995,36.473,26.31,,7.3,,7.3
